iter,average value,advantage gap,greedy advantage gap
1,1.443935e+02,9.268780e+00,9.784467e+00
2,1.289620e+02,7.351746e+00,1.008292e+01
3,1.195209e+02,6.065486e+00,1.424954e+01
4,1.133143e+02,5.680154e+00,1.593670e+01
5,1.089567e+02,5.224102e+00,1.620823e+01
6,1.057092e+02,4.751170e+00,1.646124e+01
7,1.032778e+02,4.284000e+00,1.749172e+01
8,1.015822e+02,3.843797e+00,2.737238e+01
9,1.004369e+02,3.439109e+00,5.422730e+00
10,9.976872e+01,3.017610e+00,4.243549e+00
11,9.931564e+01,2.591719e+00,3.810008e+00
12,9.898108e+01,2.352196e+00,3.839562e+00
13,9.870353e+01,2.206749e+00,3.837977e+00
14,9.842122e+01,2.155473e+00,2.805908e+00
15,9.812926e+01,2.150269e+00,2.807571e+00
16,9.783102e+01,2.176157e+00,2.806998e+00
17,9.753040e+01,2.186582e+00,2.809276e+00
18,9.722317e+01,2.182875e+00,1.931690e+00
19,9.690699e+01,2.166433e+00,1.934278e+00
20,9.657933e+01,2.138895e+00,1.935347e+00
21,9.624090e+01,2.101570e+00,1.935436e+00
22,9.588954e+01,2.056291e+00,1.927608e+00
23,9.552543e+01,2.004536e+00,1.929587e+00
24,9.514879e+01,1.947744e+00,1.929576e+00
25,9.475987e+01,1.887263e+00,1.929614e+00
26,9.435893e+01,1.824325e+00,1.930935e+00
27,9.394631e+01,1.760007e+00,1.930777e+00
28,9.352228e+01,1.695247e+00,8.766652e-01
29,9.308716e+01,1.630826e+00,8.766652e-01
30,9.264129e+01,1.567372e+00,8.764677e-01
31,9.218516e+01,1.505375e+00,8.765076e-01
32,9.171927e+01,1.445205e+00,2.172193e-01
33,9.124387e+01,1.390297e+00,2.172203e-01
34,9.075940e+01,1.435380e+00,2.172206e-01
35,9.026630e+01,1.475719e+00,2.172206e-01
36,8.976560e+01,1.510903e+00,2.191773e-01
37,8.925776e+01,1.540646e+00,2.575761e-01
38,8.874288e+01,1.564834e+00,2.575648e-01
39,8.822191e+01,1.583316e+00,2.575685e-01
40,8.769573e+01,1.595986e+00,2.575639e-01
41,8.716467e+01,1.602937e+00,2.575639e-01
42,8.662880e+01,1.604389e+00,2.575728e-01
43,8.608836e+01,1.600575e+00,2.575728e-01
44,8.554358e+01,1.591783e+00,2.575764e-01
45,8.499485e+01,1.578335e+00,2.571394e-01
46,8.444252e+01,1.560594e+00,2.571429e-01
47,8.388710e+01,1.538941e+00,2.571409e-01
48,8.333005e+01,1.513665e+00,2.571784e-01
49,8.277128e+01,1.485226e+00,2.493061e-01
50,8.221025e+01,1.454158e+00,2.493061e-01
51,8.164973e+01,1.420797e+00,4.215613e-01
52,8.108756e+01,1.424281e+00,4.215605e-01
53,8.052402e+01,1.424181e+00,4.215606e-01
