iter,average value,advantage gap,greedy advantage gap
1,1.435209e+02,1.371671e+01,1.134260e+01
2,1.309693e+02,1.206568e+01,1.148875e+01
3,1.234710e+02,1.068626e+01,1.165682e+01
4,1.181916e+02,9.552143e+00,1.205701e+01
5,1.141875e+02,8.602456e+00,1.253593e+01
6,1.110162e+02,7.791462e+00,1.849031e+01
7,1.084576e+02,6.853804e+00,1.878624e+01
8,1.063539e+02,6.028701e+00,1.905660e+01
9,1.046238e+02,5.445264e+00,1.918221e+01
10,1.031896e+02,4.914862e+00,2.235991e+01
11,1.020535e+02,4.431297e+00,2.285018e+01
12,1.011405e+02,3.990327e+00,2.336088e+01
13,1.005309e+02,3.588791e+00,2.436620e+01
14,1.001303e+02,3.220078e+00,8.222487e+00
15,9.988892e+01,2.880298e+00,5.178457e+00
16,9.971804e+01,2.575813e+00,5.060016e+00
17,9.957265e+01,2.319989e+00,5.096200e+00
18,9.943134e+01,2.079648e+00,4.947343e+00
19,9.929113e+01,1.952477e+00,4.929243e+00
20,9.915221e+01,1.860513e+00,4.934249e+00
21,9.901360e+01,1.769298e+00,4.913218e+00
22,9.887106e+01,1.678791e+00,4.066174e+00
23,9.872441e+01,1.588956e+00,3.866653e+00
24,9.857346e+01,1.499754e+00,3.869570e+00
25,9.841804e+01,1.432108e+00,3.854510e+00
26,9.825793e+01,1.373465e+00,3.787844e+00
27,9.809404e+01,1.318675e+00,3.782691e+00
28,9.793165e+01,1.279536e+00,3.710496e+00
29,9.776608e+01,1.251462e+00,3.636418e+00
30,9.759758e+01,1.293116e+00,2.011229e+00
31,9.742457e+01,1.331985e+00,2.011226e+00
32,9.724684e+01,1.367877e+00,2.011019e+00
33,9.706430e+01,1.400615e+00,2.013088e+00
34,9.687708e+01,1.430007e+00,1.248887e+00
35,9.668496e+01,1.455922e+00,1.249235e+00
36,9.648785e+01,1.478368e+00,1.249224e+00
37,9.628567e+01,1.497313e+00,1.249474e+00
38,9.607838e+01,1.512765e+00,1.249474e+00
39,9.586594e+01,1.524764e+00,1.249474e+00
40,9.564833e+01,1.533388e+00,1.249753e+00
41,9.542552e+01,1.538748e+00,1.249753e+00
42,9.519767e+01,1.540963e+00,1.244364e+00
43,9.496488e+01,1.540188e+00,1.245021e+00
44,9.472692e+01,1.536646e+00,1.245046e+00
45,9.448380e+01,1.530543e+00,1.248062e+00
46,9.423556e+01,1.522100e+00,1.248055e+00
47,9.398225e+01,1.511545e+00,1.248062e+00
48,9.372394e+01,1.499110e+00,1.248063e+00
49,9.346070e+01,1.485028e+00,1.248562e+00
50,9.319261e+01,1.469529e+00,1.248562e+00
51,9.291976e+01,1.452835e+00,1.055316e+00
52,9.264226e+01,1.435157e+00,1.055314e+00
53,9.236022e+01,1.416694e+00,1.055314e+00
54,9.207376e+01,1.397632e+00,1.055111e+00
55,9.178302e+01,1.378138e+00,1.055111e+00
56,9.148813e+01,1.358364e+00,1.054933e+00
57,9.118923e+01,1.338446e+00,1.054926e+00
58,9.088646e+01,1.318502e+00,1.054944e+00
59,9.057998e+01,1.298632e+00,1.054524e+00
60,9.026994e+01,1.278923e+00,1.053440e+00
61,8.995650e+01,1.280117e+00,1.053370e+00
62,8.963980e+01,1.280801e+00,1.053370e+00
63,8.932004e+01,1.279261e+00,1.053370e+00
64,8.899733e+01,1.275637e+00,1.053370e+00
65,8.867184e+01,1.270080e+00,1.053370e+00
66,8.834372e+01,1.262746e+00,1.053370e+00
67,8.801311e+01,1.253797e+00,1.925408e-01
68,8.768015e+01,1.244029e+00,1.925373e-01
69,8.734499e+01,1.233949e+00,1.925373e-01
70,8.700777e+01,1.222872e+00,1.925369e-01
71,8.666861e+01,1.210901e+00,1.925369e-01
72,8.632775e+01,1.198128e+00,1.925356e-01
73,8.598524e+01,1.186215e+00,1.925356e-01
74,8.564117e+01,1.175679e+00,1.925352e-01
75,8.529565e+01,1.163798e+00,1.925352e-01
76,8.495070e+01,1.150564e+00,1.925352e-01
77,8.460522e+01,1.136245e+00,1.925204e-01
78,8.425867e+01,1.121036e+00,1.925204e-01
79,8.391116e+01,1.105074e+00,1.925265e-01
80,8.356277e+01,1.088489e+00,1.925269e-01
81,8.321358e+01,1.071403e+00,1.963208e-01
82,8.286366e+01,1.053931e+00,1.963239e-01
83,8.251308e+01,1.036176e+00,1.963240e-01
84,8.216192e+01,1.028673e+00,1.963240e-01
85,8.181024e+01,1.022357e+00,1.963243e-01
86,8.145808e+01,1.015342e+00,1.963243e-01
87,8.110619e+01,1.007689e+00,1.963243e-01
88,8.075405e+01,9.994879e-01,1.963243e-01
89,8.040170e+01,9.908109e-01,1.963243e-01
90,8.004965e+01,9.817000e-01,1.963233e-01
91,7.969762e+01,9.722324e-01,1.963233e-01
92,7.934591e+01,9.624590e-01,1.963233e-01
93,7.899415e+01,9.524551e-01,1.963233e-01
94,7.864232e+01,9.422738e-01,1.963233e-01
95,7.829072e+01,9.319515e-01,1.963233e-01
96,7.793995e+01,9.215331e-01,1.963233e-01
97,7.758921e+01,9.110649e-01,1.963234e-01
98,7.723850e+01,9.005795e-01,1.564551e-01
99,7.688782e+01,8.901058e-01,1.564551e-01
100,7.653760e+01,8.796449e-01,1.564552e-01
110,7.307752e+01,8.160258e-01,1.564416e-01
120,6.973388e+01,7.485473e-01,1.564412e-01
130,6.674718e+01,6.777365e-01,1.564411e-01
140,6.413997e+01,6.137905e-01,1.564412e-01
150,6.187319e+01,5.708085e-01,1.564406e-01
160,5.995680e+01,5.321915e-01,1.564406e-01
170,5.830172e+01,5.042255e-01,1.564406e-01
180,5.682337e+01,4.788645e-01,8.008571e-01
190,5.554277e+01,4.544108e-01,8.025703e-01
200,5.434932e+01,4.345319e-01,8.025699e-01
210,5.322227e+01,4.144021e-01,8.025696e-01
220,5.218525e+01,3.934671e-01,8.025699e-01
230,5.119809e+01,3.727235e-01,7.123425e-01
240,5.027534e+01,3.518590e-01,7.123447e-01
250,4.949729e+01,3.308517e-01,7.121913e-01
260,4.876683e+01,3.203745e-01,7.248251e-01
270,4.806812e+01,3.145499e-01,1.522215e-01
280,4.739708e+01,3.133234e-01,1.522211e-01
290,4.682244e+01,3.083002e-01,1.522267e-01
300,4.632994e+01,2.984792e-01,1.522280e-01
310,4.586743e+01,2.855726e-01,1.393784e-01
320,4.546191e+01,2.680747e-01,1.393782e-01
330,4.510805e+01,2.510632e-01,1.393715e-01
340,4.480183e+01,2.334404e-01,1.394433e-01
350,4.453750e+01,2.143798e-01,1.394433e-01
360,4.430835e+01,1.947425e-01,1.394942e-01
370,4.411078e+01,1.791347e-01,1.395984e-01
380,4.394505e+01,1.676824e-01,1.310987e-01
390,4.381524e+01,1.570104e-01,1.310988e-01
400,4.372545e+01,1.631362e-01,1.348960e-01
410,4.346438e+01,2.357534e-01,6.225337e-02
420,4.330748e+01,2.911095e-01,6.223501e-02
430,4.326426e+01,2.822284e-01,6.432117e-02
440,4.323568e+01,2.424601e-01,6.434114e-02
450,4.320800e+01,2.040214e-01,5.961729e-02
460,4.318005e+01,1.671127e-01,5.961700e-02
470,4.315779e+01,1.328761e-01,5.961684e-02
480,4.313870e+01,9.911527e-02,4.390283e-02
490,4.312080e+01,8.771836e-02,4.390283e-02
500,4.310320e+01,8.580646e-02,4.390333e-02
510,4.308583e+01,8.391711e-02,4.390357e-02
520,4.306940e+01,8.205045e-02,4.320673e-02
530,4.305349e+01,8.020614e-02,4.320681e-02
540,4.303854e+01,7.880152e-02,4.321375e-02
550,4.302373e+01,7.772284e-02,4.321375e-02
560,4.300906e+01,7.664819e-02,4.321396e-02
570,4.299488e+01,7.557735e-02,4.321396e-02
580,4.298151e+01,7.451037e-02,4.103605e-02
590,4.296840e+01,7.344681e-02,4.103606e-02
600,4.295548e+01,7.238648e-02,4.103622e-02
610,4.294266e+01,7.132918e-02,4.103627e-02
620,4.292995e+01,7.027476e-02,4.103400e-02
630,4.291734e+01,6.922305e-02,4.103341e-02
640,4.290485e+01,6.817389e-02,4.103335e-02
650,4.289286e+01,6.765642e-02,4.101426e-02
660,4.288168e+01,6.729429e-02,4.101449e-02
670,4.287109e+01,6.692507e-02,4.101449e-02
680,4.286077e+01,6.654965e-02,4.101458e-02
690,4.285066e+01,6.616792e-02,4.101458e-02
700,4.284070e+01,6.577990e-02,2.516331e-02
710,4.283114e+01,6.538629e-02,2.516331e-02
720,4.282223e+01,6.498692e-02,2.516326e-02
730,4.281346e+01,6.458100e-02,2.516326e-02
740,4.280542e+01,6.416933e-02,2.516325e-02
750,4.279856e+01,6.375330e-02,2.516330e-02
760,4.279174e+01,6.333028e-02,2.516362e-02
770,4.278502e+01,6.294441e-02,2.605222e-02
780,4.277834e+01,6.256049e-02,2.605272e-02
790,4.277181e+01,6.216866e-02,2.605387e-02
800,4.276531e+01,6.176872e-02,2.605387e-02
810,4.274198e+01,6.021969e-02,1.603557e-02
820,4.271914e+01,5.863925e-02,1.603494e-02
830,4.269935e+01,5.690985e-02,1.610140e-02
840,4.268148e+01,5.501494e-02,1.825198e-02
850,4.266758e+01,5.315203e-02,1.646802e-02
860,4.265664e+01,5.051893e-02,1.646713e-02
870,4.264881e+01,4.701255e-02,1.646918e-02
880,4.264218e+01,4.477050e-02,1.646499e-02
890,4.263556e+01,4.261624e-02,5.284684e-03
900,4.262925e+01,4.025079e-02,5.284685e-03
910,4.262293e+01,3.767596e-02,4.497988e-03
920,4.261766e+01,3.485305e-02,4.497982e-03
930,4.261304e+01,3.156792e-02,4.497981e-03
940,4.260926e+01,2.799550e-02,4.497981e-03
950,4.260570e+01,2.438999e-02,4.497981e-03
960,4.260211e+01,2.075000e-02,4.497981e-03
970,4.259853e+01,1.706662e-02,4.497992e-03
980,4.259494e+01,1.334795e-02,4.497992e-03
990,4.259163e+01,1.097569e-02,4.497992e-03
1000,4.258854e+01,1.099061e-02,4.497991e-03
1010,4.258584e+01,1.095556e-02,4.497993e-03
1020,4.258371e+01,1.086018e-02,4.498000e-03
1030,4.258190e+01,1.076522e-02,4.498000e-03
1040,4.258024e+01,1.070737e-02,4.498000e-03
1050,4.257861e+01,1.064833e-02,4.498000e-03
1060,4.257698e+01,1.058765e-02,4.498000e-03
1070,4.257536e+01,1.052400e-02,4.498000e-03
1080,4.257374e+01,1.045907e-02,4.498000e-03
1090,4.257211e+01,1.039281e-02,4.498000e-03
1100,4.257047e+01,1.032519e-02,4.498000e-03
1110,4.256883e+01,1.025616e-02,4.498000e-03
1120,4.256724e+01,1.018564e-02,4.497998e-03
1130,4.256568e+01,1.011362e-02,4.497995e-03
1140,4.256412e+01,1.004005e-02,4.497995e-03
1150,4.256255e+01,9.964898e-03,4.497996e-03
1160,4.256097e+01,9.888117e-03,4.497995e-03
1170,4.255939e+01,9.809664e-03,4.497995e-03
1180,4.255780e+01,9.729496e-03,4.497995e-03
1190,4.255620e+01,9.647570e-03,4.497995e-03
1200,4.255462e+01,9.563838e-03,4.497995e-03
1210,4.255128e+01,9.031633e-03,3.807153e-03
1220,4.254861e+01,8.468371e-03,3.807153e-03
1230,4.254600e+01,7.949005e-03,1.923128e-03
1240,4.254352e+01,7.879878e-03,1.922810e-03
1250,4.254116e+01,7.810284e-03,1.922810e-03
1260,4.253891e+01,7.722971e-03,1.922809e-03
1270,4.253665e+01,7.649448e-03,1.922809e-03
1280,4.253445e+01,7.613233e-03,1.922809e-03
1290,4.253233e+01,7.571467e-03,1.922812e-03
1300,4.253029e+01,7.523684e-03,1.922812e-03
1310,4.252825e+01,7.469387e-03,1.922812e-03
1320,4.252628e+01,7.394320e-03,1.922812e-03
1330,4.252431e+01,7.308649e-03,1.922812e-03
1340,4.252232e+01,7.215016e-03,1.922812e-03
1350,4.252094e+01,7.113771e-03,1.922810e-03
1360,4.251983e+01,7.003939e-03,1.922810e-03
1370,4.251871e+01,6.884609e-03,1.922810e-03
1380,4.251764e+01,6.755240e-03,1.922810e-03
1390,4.251662e+01,6.615274e-03,1.922809e-03
1400,4.251561e+01,6.464199e-03,1.922809e-03
1410,4.251464e+01,6.301551e-03,1.922809e-03
1420,4.251372e+01,6.126444e-03,1.922809e-03
1430,4.251279e+01,5.938224e-03,1.907422e-03
1440,4.251185e+01,5.736199e-03,1.907422e-03
1450,4.251090e+01,5.519648e-03,1.154547e-03
1460,4.251020e+01,5.287767e-03,1.154548e-03
1470,4.250965e+01,5.038813e-03,1.154548e-03
1480,4.250921e+01,4.770411e-03,1.154548e-03
1490,4.250876e+01,4.484985e-03,1.154548e-03
1500,4.250833e+01,4.181754e-03,1.154548e-03
1510,4.250793e+01,3.859905e-03,1.154536e-03
1520,4.250752e+01,3.518600e-03,1.154536e-03
1530,4.250711e+01,3.156968e-03,1.154537e-03
1540,4.250670e+01,3.075766e-03,1.154537e-03
1550,4.250634e+01,3.000143e-03,1.154537e-03
1560,4.250605e+01,2.924648e-03,1.154537e-03
1570,4.250577e+01,2.849175e-03,1.154537e-03
1580,4.250550e+01,2.773723e-03,8.401691e-04
1590,4.250522e+01,2.698289e-03,8.401691e-04
