iter,average value,advantage gap,greedy advantage gap
1,1.444964e+02,1.030207e+01,9.748526e+00
2,1.299964e+02,9.492462e+00,9.868776e+00
3,1.208055e+02,8.546861e+00,1.008143e+01
4,1.146945e+02,7.318639e+00,1.000557e+01
5,1.103988e+02,6.092426e+00,1.076270e+01
6,1.072123e+02,4.988898e+00,1.289897e+01
7,1.047746e+02,4.232731e+00,1.962602e+01
8,1.028634e+02,3.502655e+00,2.733367e+01
9,1.014724e+02,3.532084e+00,2.526946e+01
10,1.004558e+02,3.529439e+00,7.041024e+00
11,9.984738e+01,3.401821e+00,5.379787e+00
12,9.944767e+01,3.219769e+00,4.390387e+00
13,9.912340e+01,3.026833e+00,4.282275e+00
14,9.884157e+01,2.832142e+00,3.124766e+00
15,9.855887e+01,2.644749e+00,2.318035e+00
16,9.827224e+01,2.466408e+00,2.285803e+00
17,9.798354e+01,2.298389e+00,2.284638e+00
18,9.768633e+01,2.140974e+00,2.226344e+00
19,9.738159e+01,1.994250e+00,1.359099e+00
20,9.705932e+01,1.907262e+00,1.358348e+00
21,9.672148e+01,1.900617e+00,1.358608e+00
22,9.636722e+01,1.884250e+00,1.358605e+00
23,9.599453e+01,1.859351e+00,1.358509e+00
24,9.560326e+01,1.827048e+00,1.359792e+00
25,9.519332e+01,1.788590e+00,1.359609e+00
26,9.476468e+01,1.745282e+00,1.366085e+00
27,9.431744e+01,1.698424e+00,1.365928e+00
28,9.385173e+01,1.649258e+00,1.547362e+00
29,9.336782e+01,1.666047e+00,1.546623e+00
30,9.286603e+01,1.754041e+00,1.546628e+00
31,9.234678e+01,1.835355e+00,1.546417e+00
32,9.181056e+01,1.909064e+00,1.484831e+00
33,9.125798e+01,1.974406e+00,1.485415e+00
34,9.068968e+01,2.030811e+00,1.485060e+00
35,9.010635e+01,2.077901e+00,1.484624e+00
36,8.950866e+01,2.115507e+00,1.517225e+00
37,8.889740e+01,2.143626e+00,1.517110e+00
38,8.827458e+01,2.162231e+00,1.517110e+00
39,8.764015e+01,2.171466e+00,1.515827e+00
40,8.699586e+01,2.166227e+00,1.515827e+00
41,8.634128e+01,2.153694e+00,1.515826e+00
42,8.567703e+01,2.154551e+00,1.517094e+00
43,8.500407e+01,2.159759e+00,1.460703e+00
44,8.432340e+01,2.157467e+00,1.460703e+00
45,8.363526e+01,2.148564e+00,1.457087e+00
46,8.294051e+01,2.133475e+00,1.457087e+00
47,8.223984e+01,2.112657e+00,1.457121e+00
48,8.153400e+01,2.086481e+00,1.457101e+00
49,8.082578e+01,2.054829e+00,1.457101e+00
50,8.011633e+01,2.018214e+00,1.457061e+00
51,7.940548e+01,1.984207e+00,1.457061e+00
52,7.869331e+01,1.951766e+00,1.457061e+00
53,7.797899e+01,1.918703e+00,1.456531e+00
54,7.726280e+01,1.883447e+00,1.456576e+00
55,7.654562e+01,1.846086e+00,1.456576e+00
56,7.582951e+01,1.807445e+00,1.456962e+00
57,7.511262e+01,1.767660e+00,1.456925e+00
58,7.439495e+01,1.726928e+00,1.456925e+00
59,7.367654e+01,1.685456e+00,1.456925e+00
60,7.295768e+01,1.643452e+00,1.456925e+00
61,7.224045e+01,1.600982e+00,1.456926e+00
62,7.152804e+01,1.557950e+00,1.456926e+00
63,7.081644e+01,1.514921e+00,1.455196e+00
64,7.010730e+01,1.499661e+00,1.455196e+00
65,6.939924e+01,1.498922e+00,1.455196e+00
66,6.869196e+01,1.496667e+00,1.455161e+00
67,6.798555e+01,1.492979e+00,1.454988e+00
68,6.728555e+01,1.487964e+00,1.454988e+00
69,6.659257e+01,1.481947e+00,1.454833e+00
70,6.590430e+01,1.474967e+00,1.454932e+00
71,6.521917e+01,1.466831e+00,1.454916e+00
