iter,average value,advantage gap,greedy advantage gap
1,1.444229e+02,9.368531e+00,9.870432e+00
2,1.305371e+02,7.790617e+00,1.010255e+01
3,1.213155e+02,6.355434e+00,1.267045e+01
4,1.148057e+02,5.415600e+00,1.333156e+01
5,1.100033e+02,4.776273e+00,1.293702e+01
6,1.063289e+02,4.225777e+00,1.342653e+01
7,1.034809e+02,3.703843e+00,1.472535e+01
8,1.015149e+02,3.179158e+00,1.728024e+01
9,1.002790e+02,2.665326e+00,2.382881e+01
10,9.949745e+01,2.164157e+00,2.930000e+01
11,9.906964e+01,2.004777e+00,6.988602e+00
12,9.876137e+01,1.873354e+00,5.547541e+00
13,9.851175e+01,1.749539e+00,4.567931e+00
14,9.826007e+01,1.638239e+00,4.545769e+00
15,9.801710e+01,1.537238e+00,4.476436e+00
16,9.777931e+01,1.522990e+00,3.476002e+00
17,9.754074e+01,1.641977e+00,3.478525e+00
18,9.729499e+01,1.759115e+00,3.479646e+00
19,9.704144e+01,1.872643e+00,3.491765e+00
20,9.677980e+01,1.980761e+00,1.297152e+00
21,9.650974e+01,2.081646e+00,1.333269e+00
22,9.623094e+01,2.173512e+00,1.246339e+00
23,9.594301e+01,2.254676e+00,1.246159e+00
24,9.564556e+01,2.323614e+00,1.357688e+00
25,9.533820e+01,2.379028e+00,1.357688e+00
26,9.502053e+01,2.419892e+00,1.313515e+00
27,9.469227e+01,2.445449e+00,1.317220e+00
28,9.435304e+01,2.455338e+00,1.317287e+00
29,9.400243e+01,2.449578e+00,1.316401e+00
30,9.364015e+01,2.428499e+00,1.213275e+00
31,9.326595e+01,2.392760e+00,1.212088e+00
32,9.287964e+01,2.343321e+00,1.211906e+00
33,9.248134e+01,2.281313e+00,1.211906e+00
34,9.207087e+01,2.208257e+00,1.200170e+00
35,9.164811e+01,2.125787e+00,1.197901e+00
36,9.121313e+01,2.035580e+00,1.213099e+00
37,9.076605e+01,1.939352e+00,1.105533e+00
38,9.030709e+01,1.838804e+00,1.106251e+00
39,8.983652e+01,1.836667e+00,1.106242e+00
40,8.935474e+01,1.915807e+00,1.212508e+00
41,8.886215e+01,1.985314e+00,1.212530e+00
42,8.835909e+01,2.044005e+00,1.214540e+00
43,8.784603e+01,2.090935e+00,1.214694e+00
44,8.732561e+01,2.125052e+00,1.128722e+00
45,8.679792e+01,2.146133e+00,1.128628e+00
46,8.626214e+01,2.154387e+00,1.128628e+00
47,8.571895e+01,2.150046e+00,1.128628e+00
48,8.516922e+01,2.133578e+00,1.128621e+00
49,8.461306e+01,2.105834e+00,1.128186e+00
50,8.405129e+01,2.067461e+00,8.263533e-01
51,8.348449e+01,2.019404e+00,8.260455e-01
52,8.291282e+01,1.963410e+00,7.104165e-01
53,8.233817e+01,1.900707e+00,7.103901e-01
