iter,average value,advantage gap,greedy advantage gap
1,1.429936e+02,1.697077e+01,9.411798e+00
2,1.347832e+02,1.238081e+01,9.412378e+00
3,1.283731e+02,9.617990e+00,9.412409e+00
4,1.233029e+02,8.734667e+00,9.474374e+00
5,1.192347e+02,7.942132e+00,9.471876e+00
6,1.159215e+02,7.246493e+00,9.473215e+00
7,1.131821e+02,6.636112e+00,9.482582e+00
8,1.108826e+02,6.104662e+00,9.713409e+00
9,1.089355e+02,5.656694e+00,9.922459e+00
10,1.072582e+02,5.214622e+00,9.946141e+00
11,1.058021e+02,4.778282e+00,1.729923e+01
12,1.045509e+02,4.311787e+00,1.734096e+01
13,1.034414e+02,3.865782e+00,1.766068e+01
14,1.025859e+02,3.467600e+00,1.783989e+01
15,1.019825e+02,3.111316e+00,1.850666e+01
16,1.015385e+02,2.788872e+00,1.851156e+01
17,1.011919e+02,2.646758e+00,1.872080e+01
18,1.009352e+02,2.612406e+00,1.888158e+01
19,1.007483e+02,2.571593e+00,1.898453e+01
20,1.006116e+02,2.536305e+00,1.940616e+01
21,1.004924e+02,2.494929e+00,1.981709e+01
22,1.003977e+02,2.446722e+00,1.992710e+01
23,1.003126e+02,2.394477e+00,2.041680e+01
24,1.002352e+02,2.339276e+00,2.053159e+01
25,1.001634e+02,2.281809e+00,2.118037e+01
26,1.000901e+02,2.223390e+00,2.254145e+01
27,1.000178e+02,2.163985e+00,2.259503e+01
28,9.994451e+01,2.104145e+00,2.278843e+01
29,9.986962e+01,2.044239e+00,2.440734e+01
30,9.979410e+01,1.984389e+00,2.441319e+01
31,9.971761e+01,1.924858e+00,2.643301e+01
32,9.963936e+01,1.865992e+00,2.637808e+01
33,9.956036e+01,1.807828e+00,2.645178e+01
34,9.948076e+01,1.750538e+00,2.689239e+01
35,9.939930e+01,1.694459e+00,2.710037e+01
36,9.931597e+01,1.639718e+00,2.794780e+01
37,9.923078e+01,1.586419e+00,2.870342e+01
38,9.914412e+01,1.534622e+00,2.785388e+01
39,9.905564e+01,1.484423e+00,2.868011e+01
40,9.896526e+01,1.435879e+00,2.869924e+01
41,9.887296e+01,1.389024e+00,2.892139e+01
42,9.877875e+01,1.357245e+00,2.899067e+01
43,9.868263e+01,1.332182e+00,2.904297e+01
44,9.858476e+01,1.307002e+00,2.975177e+01
