iter,average value,advantage gap,greedy advantage gap
1,-4.551269e-01,4.444643e+00,2.123808e-02
2,-4.527945e+01,3.950415e+00,2.123808e-02
3,-7.732474e+01,3.566750e+00,2.123808e-02
4,-9.713734e+01,3.302635e+00,2.123808e-02
5,-1.107912e+02,3.109800e+00,2.123808e-02
6,-1.211619e+02,2.954591e+00,2.123808e-02
7,-1.293635e+02,2.817176e+00,2.123808e-02
8,-1.361636e+02,2.696082e+00,2.123808e-02
9,-1.419371e+02,2.590266e+00,2.123808e-02
10,-1.469146e+02,2.491792e+00,2.123808e-02
11,-1.513505e+02,2.396903e+00,2.123808e-02
12,-1.552973e+02,2.309750e+00,2.123808e-02
13,-1.588563e+02,2.225533e+00,2.123808e-02
14,-1.620870e+02,2.144658e+00,2.123808e-02
15,-1.650531e+02,2.066857e+00,2.123808e-02
16,-1.677978e+02,1.990524e+00,2.123808e-02
17,-1.703760e+02,1.921654e+00,2.128343e-02
18,-1.727894e+02,1.872761e+00,2.128343e-02
19,-1.750200e+02,1.823863e+00,2.128343e-02
20,-1.771119e+02,1.775703e+00,2.128343e-02
21,-1.790830e+02,1.728211e+00,2.128343e-02
22,-1.809392e+02,1.681635e+00,2.128343e-02
23,-1.827092e+02,1.638171e+00,2.128343e-02
24,-1.843857e+02,1.596772e+00,2.128343e-02
25,-1.859791e+02,1.557654e+00,2.128343e-02
26,-1.874878e+02,1.521330e+00,2.128343e-02
27,-1.889279e+02,1.487036e+00,2.128343e-02
28,-1.903063e+02,1.452767e+00,2.128343e-02
29,-1.916236e+02,1.418432e+00,2.128343e-02
30,-1.928895e+02,1.384031e+00,2.128343e-02
31,-1.940942e+02,1.349886e+00,2.128343e-02
32,-1.952503e+02,1.317032e+00,2.128343e-02
33,-1.963639e+02,1.284104e+00,2.128343e-02
34,-1.974290e+02,1.251177e+00,2.128343e-02
35,-1.984611e+02,1.218262e+00,2.128343e-02
36,-1.994678e+02,1.185712e+00,2.128343e-02
37,-2.004400e+02,1.155178e+00,2.128343e-02
38,-2.013799e+02,1.126504e+00,2.128343e-02
39,-2.022880e+02,1.098420e+00,2.128343e-02
40,-2.031655e+02,1.071441e+00,2.128343e-02
41,-2.040105e+02,1.047095e+00,2.128343e-02
42,-2.048276e+02,1.023699e+00,2.128343e-02
43,-2.056281e+02,1.000283e+00,2.128343e-02
44,-2.064175e+02,9.768523e-01,2.128343e-02
45,-2.071827e+02,9.533997e-01,2.128343e-02
46,-2.079254e+02,9.299354e-01,2.128343e-02
47,-2.086458e+02,9.088652e-01,2.128343e-02
48,-2.093428e+02,8.879771e-01,2.128343e-02
49,-2.100184e+02,8.670814e-01,2.128343e-02
50,-2.106831e+02,8.461752e-01,2.128343e-02
51,-2.113344e+02,8.252643e-01,2.128343e-02
52,-2.119752e+02,8.043450e-01,2.128343e-02
