iter,average value,advantage gap,greedy advantage gap
1,2.219560e-01,4.305737e+00,1.383371e-02
2,-4.524323e+01,3.778581e+00,1.383371e-02
3,-7.773350e+01,3.430396e+00,1.383371e-02
4,-9.782216e+01,3.210339e+00,1.383371e-02
5,-1.117407e+02,3.030615e+00,1.383371e-02
6,-1.221862e+02,2.878055e+00,1.383371e-02
7,-1.304558e+02,2.741231e+00,1.383371e-02
8,-1.372717e+02,2.628225e+00,1.383371e-02
9,-1.430876e+02,2.526573e+00,1.383371e-02
10,-1.481735e+02,2.433435e+00,1.383371e-02
11,-1.526571e+02,2.342798e+00,1.383371e-02
12,-1.566871e+02,2.261146e+00,1.383371e-02
13,-1.603106e+02,2.183670e+00,1.383371e-02
14,-1.635997e+02,2.112693e+00,1.383371e-02
15,-1.665782e+02,2.046247e+00,1.383371e-02
16,-1.693154e+02,1.980679e+00,1.383371e-02
17,-1.718724e+02,1.917099e+00,1.383371e-02
18,-1.742645e+02,1.858125e+00,1.383371e-02
19,-1.764995e+02,1.803119e+00,1.383371e-02
20,-1.785915e+02,1.751696e+00,1.383371e-02
21,-1.805424e+02,1.701366e+00,1.383371e-02
22,-1.823790e+02,1.655091e+00,1.383371e-02
23,-1.841032e+02,1.610984e+00,1.383371e-02
24,-1.857224e+02,1.569031e+00,1.383371e-02
25,-1.872489e+02,1.528719e+00,1.383371e-02
26,-1.886943e+02,1.490395e+00,1.383371e-02
27,-1.900734e+02,1.454235e+00,1.378076e-02
28,-1.913973e+02,1.418997e+00,1.378076e-02
29,-1.926629e+02,1.383773e+00,1.378076e-02
30,-1.938729e+02,1.349142e+00,1.378076e-02
31,-1.950396e+02,1.316817e+00,1.378076e-02
32,-1.961699e+02,1.284466e+00,1.378076e-02
33,-1.972757e+02,1.252127e+00,1.378076e-02
34,-1.983404e+02,1.219784e+00,1.378076e-02
35,-1.993636e+02,1.189937e+00,1.378076e-02
36,-2.003541e+02,1.160237e+00,1.378076e-02
37,-2.013098e+02,1.130500e+00,1.378076e-02
38,-2.022294e+02,1.102812e+00,1.378076e-02
39,-2.031192e+02,1.075874e+00,1.378076e-02
40,-2.039735e+02,1.048931e+00,1.378076e-02
41,-2.047989e+02,1.021976e+00,1.378076e-02
42,-2.056074e+02,9.950123e-01,1.378076e-02
43,-2.064039e+02,9.680349e-01,1.378076e-02
44,-2.071813e+02,9.410526e-01,1.378076e-02
45,-2.079325e+02,9.163490e-01,1.378076e-02
46,-2.086613e+02,8.921096e-01,1.378076e-02
47,-2.093645e+02,8.678673e-01,1.378076e-02
48,-2.100443e+02,8.450134e-01,1.378076e-02
49,-2.107080e+02,8.329931e-01,1.378076e-02
50,-2.113509e+02,8.209761e-01,1.378076e-02
51,-2.119770e+02,8.089890e-01,1.378076e-02
52,-2.125887e+02,7.970046e-01,1.378076e-02
53,-2.131904e+02,7.850099e-01,1.378076e-02
54,-2.137811e+02,7.730204e-01,1.378076e-02
55,-2.143620e+02,7.626100e-01,1.378076e-02
56,-2.149298e+02,7.532506e-01,1.378076e-02
57,-2.154825e+02,7.439001e-01,1.378076e-02
58,-2.160225e+02,7.345403e-01,1.378076e-02
59,-2.165534e+02,7.251830e-01,1.378076e-02
60,-2.170718e+02,7.166318e-01,1.378076e-02
61,-2.175784e+02,7.081518e-01,2.273737e-13
61,-2.569759e+02,7.081518e-01,2.273737e-13
