iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.920213e+01,-8.598669e+01,-3.510568e+02,3.920213e+01,-8.598669e+01,-3.510568e+02,3.949441e+01,4.384477e+00,-1.894208e+02
2,2.495606e+01,-8.448118e+01,-1.144016e+03,3.207909e+01,-5.984184e+01,-5.287704e+02,2.558784e+01,-2.021498e+01,-1.057434e+03
3,1.496267e+01,-8.756752e+01,-2.568218e+03,2.637362e+01,-5.164175e+01,-9.240331e+02,1.514898e+01,-3.202815e+01,-2.486565e+03
4,4.504142e+00,-6.972704e+01,-1.846293e+03,2.090625e+01,-4.652962e+01,-6.918988e+02,4.829099e+00,-3.587324e+01,-1.851989e+03
5,-1.443740e+00,-8.595883e+01,-1.685227e+03,1.643625e+01,-4.549336e+01,-5.538078e+02,-8.629421e-01,-4.548818e+01,-1.639202e+03
6,-6.906847e+00,-7.706135e+01,-2.121710e+03,1.254574e+01,-4.512586e+01,-4.626576e+02,-6.481701e+00,-4.237178e+01,-1.909012e+03
7,-8.292944e+00,-6.205899e+01,-2.038229e+03,9.568781e+00,-4.395910e+01,-3.977484e+02,-8.735477e+00,-4.133558e+01,-2.024660e+03
8,-1.657219e+01,-8.369490e+01,-1.614552e+03,6.301160e+00,-4.455957e+01,-3.501014e+02,-1.728758e+01,-4.350287e+01,-1.081203e+03
9,-1.990693e+01,-6.440513e+01,-1.619969e+03,3.389150e+00,-4.394299e+01,-3.154334e+02,-1.980557e+01,-3.869513e+01,-7.907462e+02
10,-2.140172e+01,-8.209521e+01,-1.550338e+03,9.100628e-01,-4.422415e+01,-2.860304e+02,-2.130542e+01,-4.527814e+01,-7.526247e+02
11,-1.786458e+01,-7.529615e+01,-2.416304e+03,-7.967231e-01,-4.362778e+01,-2.616517e+02,-1.801592e+01,-4.468087e+01,-1.602582e+03
12,-2.317749e+01,-1.225975e+02,-1.552255e+03,-2.661787e+00,-4.434834e+01,-2.417788e+02,-2.369197e+01,-5.739740e+01,-7.160259e+02
13,-2.291992e+01,-1.200267e+02,-2.210844e+03,-4.220105e+00,-4.442938e+01,-2.510336e+02,-2.322984e+01,-6.092488e+01,-1.537257e+03
14,-2.188505e+01,-1.165527e+02,-2.262402e+03,-5.481887e+00,-4.468758e+01,-3.629552e+02,-2.181494e+01,-4.739390e+01,-1.022192e+03
15,-2.133798e+01,-1.324298e+02,-2.101939e+03,-6.538960e+00,-4.471179e+01,-3.401808e+02,-2.120683e+01,-6.698188e+01,-1.502806e+03
16,-2.333511e+01,-9.882384e+01,-1.461503e+03,-7.588719e+00,-4.443219e+01,-3.203779e+02,-2.339932e+01,-4.599431e+01,-7.743640e+02
