iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.923828e+01,-8.443940e+01,-2.754813e+02,3.923828e+01,-8.443940e+01,-2.754813e+02,3.949441e+01,4.384477e+00,-1.894208e+02
2,2.496380e+01,-9.927642e+01,-9.928030e+02,3.210104e+01,-6.563963e+01,-5.028124e+02,2.548400e+01,-2.174283e+01,-6.839216e+02
3,1.317046e+01,-1.036390e+02,-1.979670e+03,2.579084e+01,-5.987368e+01,-6.561286e+02,1.352743e+01,-3.851334e+01,-1.867636e+03
4,5.489464e+00,-1.168178e+02,-2.187614e+03,2.071550e+01,-6.064755e+01,-6.063928e+02,4.416670e+00,-6.828278e+01,-1.959799e+03
5,-1.054731e+00,-1.066295e+02,-2.256621e+03,1.636145e+01,-5.773043e+01,-4.937213e+02,-1.646292e+00,-7.190214e+01,-2.200880e+03
6,-1.257518e+01,-1.338784e+02,-1.465742e+03,1.153868e+01,-5.914411e+01,-4.135303e+02,-1.214416e+01,-6.781750e+01,-1.303039e+03
7,-1.120867e+01,-1.208029e+02,-2.344189e+03,8.289059e+00,-5.735371e+01,-4.389617e+02,-1.207751e+01,-5.894749e+01,-1.585940e+03
8,-2.012313e+01,-1.486400e+02,-1.765941e+03,4.737536e+00,-5.831104e+01,-3.866069e+02,-2.128416e+01,-6.798144e+01,-1.520463e+03
9,-2.204857e+01,-1.199506e+02,-1.602162e+03,1.761302e+00,-5.727549e+01,-3.461004e+02,-2.243142e+01,-5.082883e+01,-7.164525e+02
10,-2.357580e+01,-1.232322e+02,-1.246848e+03,-7.724078e-01,-5.701117e+01,-3.138478e+02,-2.308102e+01,-5.238636e+01,-1.476014e+03
11,-2.101351e+01,-1.331107e+02,-1.658471e+03,-2.612508e+00,-5.639059e+01,-2.872850e+02,-2.168280e+01,-5.524541e+01,-9.589417e+02
12,-2.480502e+01,-1.309288e+02,-1.399892e+03,-4.461884e+00,-5.529401e+01,-2.654117e+02,-2.467341e+01,-5.076197e+01,-8.422437e+02
13,-2.259694e+01,-1.108631e+02,-1.461674e+03,-5.856889e+00,-5.402930e+01,-2.467359e+02,-2.346574e+01,-4.616980e+01,-8.213491e+02
14,-2.307005e+01,-1.303031e+02,-1.462047e+03,-7.086400e+00,-5.338699e+01,-2.307597e+02,-2.460033e+01,-5.000942e+01,-8.076796e+02
15,-2.518440e+01,-1.537548e+02,-1.554261e+03,-8.292933e+00,-5.327163e+01,-2.296131e+02,-2.565982e+01,-6.068424e+01,-1.521317e+03
16,-2.794294e+01,-1.863090e+02,-1.557020e+03,-9.521059e+00,-5.334790e+01,-2.373394e+02,-2.900776e+01,-6.427407e+01,-5.999842e+02
17,-2.408662e+01,-1.515011e+02,-1.463163e+03,-1.037786e+01,-5.271097e+01,-2.414922e+02,-2.475245e+01,-6.370063e+01,-1.618185e+03
18,-2.790293e+01,-1.614098e+02,-1.510966e+03,-1.135147e+01,-5.291412e+01,-2.849071e+02,-2.701327e+01,-5.653489e+01,-7.204819e+02
19,-2.597772e+01,-1.723003e+02,-2.122305e+03,-1.212127e+01,-5.287313e+01,-2.712792e+02,-2.541044e+01,-6.583542e+01,-1.193494e+03
20,-2.670739e+01,-1.725006e+02,-1.707663e+03,-1.285058e+01,-5.282940e+01,-2.590506e+02,-2.494994e+01,-5.870218e+01,-1.119850e+03
21,-3.210490e+01,-2.041024e+02,-1.777966e+03,-1.376745e+01,-5.327473e+01,-2.482433e+02,-3.103386e+01,-6.680889e+01,-1.550987e+03
22,-3.256219e+01,-2.124853e+02,-1.561639e+03,-1.462176e+01,-5.358125e+01,-2.384944e+02,-3.268978e+01,-6.365027e+01,-7.291686e+02
23,-3.435269e+01,-2.229411e+02,-1.563430e+03,-1.547963e+01,-5.382815e+01,-2.296187e+02,-3.505196e+01,-6.649582e+01,-7.110789e+02
24,-3.259507e+01,-2.185093e+02,-1.561672e+03,-1.619277e+01,-5.393671e+01,-2.214094e+02,-3.216680e+01,-6.502617e+01,-9.910787e+02
25,-3.429335e+01,-2.136304e+02,-1.714284e+03,-1.691679e+01,-5.410880e+01,-2.139248e+02,-3.349968e+01,-7.344640e+01,-1.024169e+03
26,-3.713876e+01,-2.400237e+02,-1.566216e+03,-1.769456e+01,-5.447420e+01,-2.124061e+02,-3.810395e+01,-6.791095e+01,-7.448984e+02
27,-3.371652e+01,-2.612853e+02,-1.774007e+03,-1.828797e+01,-5.464347e+01,-2.088682e+02,-3.632145e+01,-6.624766e+01,-5.515158e+02
28,-3.137540e+01,-1.859833e+02,-1.411791e+03,-1.875537e+01,-5.455153e+01,-2.025217e+02,-3.123146e+01,-6.405562e+01,-8.389482e+02
29,-3.073239e+01,-1.659706e+02,-1.629476e+03,-1.916837e+01,-5.444774e+01,-1.965980e+02,-3.121000e+01,-5.444132e+01,-8.239556e+02
30,-3.222400e+01,-2.067115e+02,-1.407311e+03,-1.960356e+01,-5.440344e+01,-1.950216e+02,-3.238009e+01,-6.099038e+01,-7.306885e+02
31,-3.316895e+01,-1.971659e+02,-1.408256e+03,-2.004116e+01,-5.416172e+01,-1.899350e+02,-3.276003e+01,-5.771551e+01,-7.101957e+02
32,-4.065158e+01,-2.037943e+02,-1.507461e+03,-2.068523e+01,-5.427759e+01,-1.873234e+02,-3.968818e+01,-6.359146e+01,-7.953624e+02
33,-3.948803e+01,-2.065801e+02,-1.372485e+03,-2.125501e+01,-5.435727e+01,-1.828478e+02,-3.851186e+01,-6.237155e+01,-7.961405e+02
34,-3.922236e+01,-2.296589e+02,-1.436340e+03,-2.178346e+01,-5.437862e+01,-1.825683e+02,-4.012550e+01,-6.096900e+01,-7.527760e+02
35,-4.080546e+01,-2.418582e+02,-1.433730e+03,-2.232695e+01,-5.443288e+01,-1.785269e+02,-4.195583e+01,-6.219416e+01,-4.602713e+02
36,-3.784248e+01,-1.963765e+02,-1.436537e+03,-2.275794e+01,-5.440687e+01,-1.746190e+02,-3.720124e+01,-5.785081e+01,-7.123916e+02
37,-3.959651e+01,-2.457244e+02,-1.382448e+03,-2.321303e+01,-5.454169e+01,-1.709698e+02,-4.136356e+01,-6.403595e+01,-4.851751e+02
38,-4.113298e+01,-2.274971e+02,-1.353953e+03,-2.368461e+01,-5.452278e+01,-1.675530e+02,-4.154208e+01,-5.910180e+01,-6.662736e+02
39,-4.166445e+01,-2.499856e+02,-1.354484e+03,-2.414563e+01,-5.459357e+01,-1.643251e+02,-4.375260e+01,-5.936296e+01,-5.408400e+02
40,-4.148351e+01,-2.397039e+02,-1.374480e+03,-2.457908e+01,-5.473439e+01,-1.728677e+02,-4.187031e+01,-6.311517e+01,-7.195835e+02
41,-3.638012e+01,-2.741627e+02,-2.088407e+03,-2.486691e+01,-5.490007e+01,-1.695403e+02,-3.610927e+01,-5.929646e+01,-8.179293e+02
42,-3.604405e+01,-2.530402e+02,-1.579782e+03,-2.513303e+01,-5.479737e+01,-1.663761e+02,-3.893908e+01,-5.865208e+01,-6.180594e+02
