iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.953930e+01,-8.770759e+01,-4.816651e+02,3.953930e+01,-8.770759e+01,-4.816651e+02,3.949441e+01,4.384477e+00,-1.894208e+02
2,2.281699e+01,-1.081604e+02,-1.562871e+03,3.117814e+01,-7.159825e+01,-7.212289e+02,2.259968e+01,-2.792081e+01,-9.979090e+02
3,1.385624e+01,-7.614558e+01,-1.155139e+03,2.540417e+01,-5.677505e+01,-5.494951e+02,1.525575e+01,-2.827152e+01,-1.974735e+03
4,6.879468e+00,-7.415656e+01,-1.693039e+03,2.077300e+01,-5.004973e+01,-4.402395e+02,6.795001e+00,-3.803388e+01,-1.867882e+03
5,6.220632e-01,-7.731169e+01,-1.580714e+03,1.674281e+01,-4.742057e+01,-3.521119e+02,-1.031080e-02,-4.521237e+01,-1.370726e+03
6,-7.008112e+00,-1.025054e+02,-1.795765e+03,1.278432e+01,-4.861639e+01,-3.806025e+02,-7.711347e+00,-5.553636e+01,-1.030806e+03
7,-1.170370e+01,-9.442109e+01,-1.540152e+03,9.286035e+00,-4.831913e+01,-3.439048e+02,-1.195143e+01,-3.936121e+01,-1.300247e+03
8,-1.183494e+01,-8.961856e+01,-1.454964e+03,6.645914e+00,-4.663255e+01,-3.040624e+02,-1.257232e+01,-4.722021e+01,-1.587738e+03
9,-1.266408e+01,-1.115511e+02,-1.672876e+03,4.500359e+00,-4.626267e+01,-3.228085e+02,-1.343106e+01,-5.004385e+01,-1.395246e+03
10,-1.299252e+01,-9.927308e+01,-1.583533e+03,2.751071e+00,-4.567221e+01,-3.817162e+02,-1.408177e+01,-4.820694e+01,-1.458992e+03
11,-1.402606e+01,-1.254140e+02,-2.072833e+03,1.225878e+00,-4.557815e+01,-4.035778e+02,-1.550851e+01,-5.264291e+01,-1.474974e+03
12,-1.745246e+01,-1.125457e+02,-1.858896e+03,-3.306502e-01,-4.547576e+01,-4.064244e+02,-1.698574e+01,-5.668816e+01,-1.861873e+03
13,-1.380881e+01,-1.207316e+02,-2.785075e+03,-1.367432e+00,-4.458897e+01,-3.822073e+02,-1.479568e+01,-6.358007e+01,-2.772233e+03
14,-2.164028e+01,-1.407240e+02,-1.539824e+03,-2.815493e+00,-4.534549e+01,-3.768254e+02,-2.156016e+01,-6.430193e+01,-1.270296e+03
15,-1.931328e+01,-1.364733e+02,-2.513962e+03,-3.915345e+00,-4.567428e+01,-3.529915e+02,-1.920343e+01,-6.121854e+01,-1.683248e+03
16,-2.514801e+01,-1.437387e+02,-1.355907e+03,-5.242387e+00,-4.621418e+01,-3.325012e+02,-2.671230e+01,-5.718665e+01,-1.251539e+03
17,-2.511324e+01,-1.275508e+02,-1.625250e+03,-6.411260e+00,-4.669145e+01,-3.462752e+02,-2.501224e+01,-5.146224e+01,-7.949762e+02
18,-2.172413e+01,-9.193953e+01,-2.517121e+03,-7.261975e+00,-4.626092e+01,-3.980471e+02,-2.156903e+01,-4.537770e+01,-1.690684e+03
19,-2.866870e+01,-1.758425e+02,-1.557075e+03,-8.388645e+00,-4.651884e+01,-3.786061e+02,-2.942919e+01,-5.807895e+01,-7.278048e+02
20,-2.767976e+01,-1.636653e+02,-1.556757e+03,-9.353201e+00,-4.683129e+01,-3.610598e+02,-2.844302e+01,-5.640633e+01,-7.204101e+02
21,-2.224874e+01,-1.323330e+02,-1.461316e+03,-9.967274e+00,-4.666341e+01,-3.449260e+02,-2.291243e+01,-6.176263e+01,-1.192334e+03
22,-2.612240e+01,-1.207257e+02,-1.320209e+03,-1.070160e+01,-4.641710e+01,-3.304349e+02,-2.590286e+01,-5.061204e+01,-7.971944e+02
23,-2.794447e+01,-1.591330e+02,-1.403032e+03,-1.145129e+01,-4.670786e+01,-3.172831e+02,-2.746355e+01,-5.796574e+01,-7.817522e+02
24,-2.799843e+01,-1.652495e+02,-1.608692e+03,-1.214075e+01,-4.665459e+01,-3.349997e+02,-2.859126e+01,-5.916632e+01,-7.329962e+02
25,-3.016251e+01,-1.853514e+02,-1.522457e+03,-1.286162e+01,-4.691882e+01,-3.228063e+02,-3.120599e+01,-6.177954e+01,-7.445775e+02
26,-3.089652e+01,-1.507891e+02,-1.409074e+03,-1.355527e+01,-4.710975e+01,-3.115791e+02,-2.943204e+01,-5.602390e+01,-6.783757e+02
27,-3.055915e+01,-1.769165e+02,-1.945393e+03,-1.418505e+01,-4.722267e+01,-3.011710e+02,-2.907197e+01,-6.548356e+01,-1.531274e+03
28,-3.318002e+01,-2.036585e+02,-1.581437e+03,-1.486344e+01,-4.738856e+01,-2.927231e+02,-3.421323e+01,-6.117505e+01,-5.907265e+02
29,-3.228149e+01,-1.984778e+02,-1.472762e+03,-1.546406e+01,-4.769816e+01,-3.042074e+02,-3.372665e+01,-5.673460e+01,-6.096094e+02
30,-3.637788e+01,-1.800367e+02,-1.417631e+03,-1.616119e+01,-4.791838e+01,-2.952795e+02,-3.476792e+01,-6.111961e+01,-6.990692e+02
31,-3.624942e+01,-2.205718e+02,-1.573021e+03,-1.680920e+01,-4.828553e+01,-2.995450e+02,-3.675196e+01,-6.795631e+01,-6.982418e+02
32,-3.394022e+01,-1.822237e+02,-1.602864e+03,-1.734454e+01,-4.846288e+01,-3.280361e+02,-3.366812e+01,-5.021595e+01,-7.177106e+02
33,-2.703355e+01,-1.571743e+02,-1.556111e+03,-1.763815e+01,-4.816956e+01,-3.189148e+02,-2.863676e+01,-5.308733e+01,-7.066368e+02
34,-3.466017e+01,-1.721243e+02,-1.375784e+03,-1.813879e+01,-4.819059e+01,-3.105544e+02,-3.340079e+01,-5.631636e+01,-7.092952e+02
35,-3.658316e+01,-1.905755e+02,-1.526721e+03,-1.866578e+01,-4.825434e+01,-3.027267e+02,-3.584318e+01,-5.937521e+01,-5.862934e+02
36,-3.076439e+01,-2.269491e+02,-1.559841e+03,-1.900185e+01,-4.853327e+01,-2.951722e+02,-3.246709e+01,-6.169453e+01,-6.192133e+02
37,-3.606036e+01,-2.160213e+02,-1.565137e+03,-1.946289e+01,-4.872662e+01,-2.881692e+02,-3.541386e+01,-5.788796e+01,-6.827462e+02
38,-3.176958e+01,-2.100691e+02,-1.560847e+03,-1.978675e+01,-4.883713e+01,-2.814218e+02,-3.208470e+01,-6.275277e+01,-7.055237e+02
39,-3.386199e+01,-2.200335e+02,-1.562939e+03,-2.014765e+01,-4.904044e+01,-2.750741e+02,-3.487525e+01,-6.176524e+01,-7.196453e+02
