iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.946533e+01,-7.943612e+01,-2.957177e+02,3.946533e+01,-7.943612e+01,-2.957177e+02,3.949441e+01,4.384477e+00,-1.894208e+02
2,2.652174e+01,-8.494859e+01,-8.004162e+02,3.299353e+01,-5.499608e+01,-2.968707e+02,2.686283e+01,-1.711720e+01,-4.944860e+02
3,1.273238e+01,-1.289641e+02,-2.294993e+03,2.623981e+01,-5.850277e+01,-7.748584e+02,1.229242e+01,-4.878607e+01,-1.983457e+03
4,5.869239e+00,-1.320872e+02,-2.323707e+03,2.114717e+01,-6.230585e+01,-5.796765e+02,6.143755e+00,-6.233931e+01,-2.132195e+03
5,-5.693053e+00,-7.009819e+01,-1.610082e+03,1.577913e+01,-5.711630e+01,-5.185180e+02,-5.866134e+00,-4.789494e+01,-1.103269e+03
6,-1.285621e+01,-6.219022e+01,-1.612929e+03,1.100657e+01,-5.352522e+01,-5.017118e+02,-1.370334e+01,-4.293097e+01,-1.127141e+03
7,-1.600108e+01,-4.919176e+01,-2.348707e+03,7.148333e+00,-4.987623e+01,-6.626607e+02,-1.659581e+01,-4.178845e+01,-1.843927e+03
8,-1.895844e+01,-5.372536e+01,-1.348657e+03,3.884986e+00,-4.768705e+01,-5.821980e+02,-1.871747e+01,-3.398655e+01,-7.690784e+02
9,-1.921048e+01,-5.214206e+01,-1.619387e+03,1.318823e+00,-4.554917e+01,-5.196438e+02,-1.894804e+01,-3.784834e+01,-1.263457e+03
10,-2.008880e+01,-8.496130e+01,-1.549162e+03,-8.219393e-01,-4.517929e+01,-4.696883e+02,-2.078416e+01,-4.671641e+01,-7.083729e+02
11,-1.872695e+01,-9.081082e+01,-1.610136e+03,-2.449667e+00,-4.484246e+01,-4.718633e+02,-2.034891e+01,-4.550449e+01,-9.645103e+02
12,-2.012613e+01,-8.271105e+01,-1.597640e+03,-3.922706e+00,-4.422885e+01,-4.342174e+02,-2.054668e+01,-4.530279e+01,-8.420074e+02
13,-1.984052e+01,-8.908122e+01,-2.209287e+03,-5.147153e+00,-4.397037e+01,-4.023342e+02,-1.997897e+01,-4.888118e+01,-1.544621e+03
14,-2.016220e+01,-9.431341e+01,-1.459239e+03,-6.219657e+00,-4.379145e+01,-3.751826e+02,-2.132146e+01,-4.749808e+01,-7.903789e+02
15,-2.144113e+01,-1.000843e+02,-1.546593e+03,-7.234422e+00,-4.355223e+01,-4.135276e+02,-2.231283e+01,-4.792965e+01,-7.926544e+02
16,-2.181785e+01,-9.709205e+01,-1.621853e+03,-8.145886e+00,-4.319424e+01,-4.307453e+02,-2.251811e+01,-4.614431e+01,-7.930292e+02
17,-2.449184e+01,-1.291849e+02,-1.553569e+03,-9.107412e+00,-4.347111e+01,-4.068600e+02,-2.520641e+01,-5.312107e+01,-5.632228e+02
18,-2.856589e+01,-1.561154e+02,-1.467643e+03,-1.018844e+01,-4.490027e+01,-3.858560e+02,-2.825956e+01,-5.841306e+01,-7.190999e+02
19,-2.737920e+01,-1.582969e+02,-1.556456e+03,-1.109322e+01,-4.557505e+01,-3.669888e+02,-2.821744e+01,-5.189366e+01,-7.208081e+02
20,-2.433937e+01,-1.294690e+02,-1.463279e+03,-1.175552e+01,-4.535129e+01,-3.562480e+02,-2.535207e+01,-5.034204e+01,-7.072411e+02
21,-3.087534e+01,-1.604323e+02,-1.414962e+03,-1.266599e+01,-4.595729e+01,-3.407542e+02,-2.923285e+01,-5.746598e+01,-8.287184e+02
22,-2.541710e+01,-1.554447e+02,-1.554494e+03,-1.324559e+01,-4.587950e+01,-3.264207e+02,-2.648392e+01,-6.054734e+01,-9.942224e+02
23,-2.759353e+01,-1.577429e+02,-1.556669e+03,-1.386941e+01,-4.629489e+01,-3.134284e+02,-2.831422e+01,-5.740028e+01,-7.220289e+02
24,-2.657068e+01,-1.418663e+02,-1.555648e+03,-1.439863e+01,-4.628810e+01,-3.014760e+02,-2.676191e+01,-5.753087e+01,-7.205677e+02
25,-2.850957e+01,-2.054211e+02,-1.951052e+03,-1.496307e+01,-4.680069e+01,-2.905573e+02,-2.987051e+01,-6.092418e+01,-1.309641e+03
26,-2.758438e+01,-1.565987e+02,-1.556661e+03,-1.544850e+01,-4.663893e+01,-2.804430e+02,-2.833579e+01,-5.477847e+01,-7.223414e+02
27,-2.791239e+01,-1.769695e+02,-1.556989e+03,-1.591013e+01,-4.668094e+01,-2.710900e+02,-2.878074e+01,-5.973474e+01,-7.237100e+02
28,-2.907531e+01,-1.661208e+02,-1.558104e+03,-1.638031e+01,-4.666595e+01,-2.624449e+02,-2.912107e+01,-5.369086e+01,-6.577454e+02
29,-2.623927e+01,-1.292734e+02,-1.465316e+03,-1.672028e+01,-4.651910e+01,-2.720766e+02,-2.623677e+01,-5.273731e+01,-7.936683e+02
30,-2.469814e+01,-1.152586e+02,-1.624544e+03,-1.698621e+01,-4.614004e+01,-2.726754e+02,-2.497347e+01,-4.244922e+01,-7.970055e+02
31,-3.417529e+01,-1.954936e+02,-1.409262e+03,-1.754069e+01,-4.656523e+01,-2.685038e+02,-3.372680e+01,-5.875293e+01,-7.040237e+02
32,-2.935251e+01,-2.071405e+02,-1.477293e+03,-1.790981e+01,-4.674245e+01,-2.610303e+02,-3.130986e+01,-6.487183e+01,-7.322154e+02
33,-2.934336e+01,-2.122936e+02,-1.663444e+03,-1.825628e+01,-4.704820e+01,-2.540095e+02,-2.962680e+01,-6.914828e+01,-1.257385e+03
34,-2.821359e+01,-1.588419e+02,-1.557291e+03,-1.854915e+01,-4.704093e+01,-2.473685e+02,-2.917013e+01,-5.159495e+01,-7.831443e+02
35,-2.923393e+01,-1.616684e+02,-1.558311e+03,-1.885442e+01,-4.700996e+01,-2.411360e+02,-2.952884e+01,-4.780332e+01,-7.936290e+02
36,-3.224414e+01,-1.977904e+02,-1.560048e+03,-1.922636e+01,-4.722870e+01,-2.353335e+02,-3.208288e+01,-5.848163e+01,-6.463430e+02
37,-3.354634e+01,-2.058972e+02,-1.562623e+03,-1.961339e+01,-4.753736e+01,-2.298798e+02,-3.291617e+01,-5.857909e+01,-6.891694e+02
38,-3.391452e+01,-2.249794e+02,-1.472992e+03,-1.998973e+01,-4.784562e+01,-2.247292e+02,-3.431808e+01,-6.289266e+01,-6.399769e+02
39,-3.485912e+01,-2.109744e+02,-1.567338e+03,-2.037100e+01,-4.812631e+01,-2.198607e+02,-3.485309e+01,-6.277538e+01,-5.515766e+02
40,-3.341901e+01,-1.911320e+02,-1.560079e+03,-2.069720e+01,-4.827158e+01,-2.281142e+02,-3.256959e+01,-6.584146e+01,-7.254588e+02
41,-2.484785e+01,-1.113224e+02,-1.553925e+03,-2.079844e+01,-4.787227e+01,-2.231603e+02,-2.522119e+01,-4.008491e+01,-7.972805e+02
42,-2.508985e+01,-1.303644e+02,-1.613407e+03,-2.090061e+01,-4.767959e+01,-2.202248e+02,-2.640351e+01,-4.077656e+01,-7.928287e+02
43,-2.984967e+01,-1.958782e+02,-1.413925e+03,-2.110873e+01,-4.773091e+01,-2.382230e+02,-3.166495e+01,-5.541894e+01,-7.192986e+02
44,-2.658072e+01,-1.189034e+02,-1.386033e+03,-2.123309e+01,-4.746583e+01,-2.334129e+02,-2.606663e+01,-3.777714e+01,-7.998412e+02
45,-2.514940e+01,-9.758338e+01,-1.538977e+03,-2.132012e+01,-4.722751e+01,-2.287848e+02,-2.510521e+01,-3.837993e+01,-7.963037e+02
46,-2.314986e+01,-8.521937e+01,-1.623291e+03,-2.135990e+01,-4.688242e+01,-2.243145e+02,-2.333727e+01,-3.406519e+01,-1.451847e+03
47,-2.767336e+01,-1.412103e+02,-1.627850e+03,-2.149423e+01,-4.681181e+01,-2.201307e+02,-2.789457e+01,-4.260847e+01,-8.034526e+02
48,-2.939612e+01,-1.560265e+02,-1.246424e+03,-2.165885e+01,-4.667902e+01,-2.178480e+02,-2.848998e+01,-4.146137e+01,-7.993302e+02
49,-2.608460e+01,-1.329567e+02,-1.401172e+03,-2.174917e+01,-4.645264e+01,-2.203193e+02,-2.660096e+01,-3.892882e+01,-7.976524e+02
50,-2.844591e+01,-2.156380e+02,-1.557168e+03,-2.188311e+01,-4.638635e+01,-2.164747e+02,-3.185709e+01,-5.278341e+01,-5.352857e+02
51,-3.011503e+01,-1.890748e+02,-1.630289e+03,-2.204452e+01,-4.645739e+01,-2.129565e+02,-3.137676e+01,-4.983066e+01,-8.025582e+02
52,-3.943019e+01,-2.220841e+02,-1.518238e+03,-2.237886e+01,-4.667857e+01,-2.096266e+02,-3.755729e+01,-5.715969e+01,-6.669773e+02
53,-4.085684e+01,-2.500651e+02,-1.416913e+03,-2.272750e+01,-4.710153e+01,-2.127576e+02,-4.039344e+01,-6.401930e+01,-6.161565e+02
54,-3.945608e+01,-2.363593e+02,-1.564897e+03,-2.303729e+01,-4.741992e+01,-2.201767e+02,-3.877086e+01,-5.966751e+01,-6.793950e+02
55,-3.647125e+01,-1.981522e+02,-1.636333e+03,-2.328154e+01,-4.753591e+01,-2.293886e+02,-3.633167e+01,-4.913863e+01,-8.359971e+02
56,-3.624654e+01,-2.342992e+02,-1.555966e+03,-2.351306e+01,-4.760131e+01,-2.269303e+02,-3.777279e+01,-6.190454e+01,-6.708109e+02
57,-3.918254e+01,-2.084668e+02,-1.488107e+03,-2.378796e+01,-4.764601e+01,-2.324611e+02,-3.709287e+01,-5.348084e+01,-4.943279e+02
58,-3.913765e+01,-2.452807e+02,-1.568215e+03,-2.405261e+01,-4.769640e+01,-2.291287e+02,-3.894905e+01,-5.780994e+01,-6.632253e+02
59,-4.244529e+01,-2.594846e+02,-1.486756e+03,-2.436435e+01,-4.796856e+01,-2.259648e+02,-4.260070e+01,-5.930287e+01,-7.052625e+02
60,-3.937851e+01,-2.444205e+02,-1.477340e+03,-2.461459e+01,-4.811375e+01,-2.228550e+02,-4.067821e+01,-5.842151e+01,-7.657014e+02
61,-3.294970e+01,-2.280275e+02,-1.562027e+03,-2.475123e+01,-4.810430e+01,-2.197418e+02,-3.511179e+01,-5.412677e+01,-7.146537e+02
62,-3.848726e+01,-2.593235e+02,-1.612123e+03,-2.497278e+01,-4.828400e+01,-2.168184e+02,-3.945507e+01,-6.084047e+01,-8.319174e+02
63,-3.624740e+01,-2.205747e+02,-1.475315e+03,-2.515174e+01,-4.836127e+01,-2.139565e+02,-3.689965e+01,-5.641155e+01,-7.564000e+02
64,-3.584074e+01,-2.321240e+02,-1.564918e+03,-2.531876e+01,-4.843310e+01,-2.111734e+02,-3.694544e+01,-5.563465e+01,-7.399376e+02
65,-3.198458e+01,-1.907704e+02,-1.561062e+03,-2.542131e+01,-4.835768e+01,-2.083928e+02,-3.263918e+01,-5.029913e+01,-7.266407e+02
66,-3.676752e+01,-2.189050e+02,-1.415152e+03,-2.559322e+01,-4.837587e+01,-2.135683e+02,-3.717137e+01,-5.339903e+01,-7.157604e+02
67,-3.084226e+01,-1.900159e+02,-1.628928e+03,-2.567156e+01,-4.834049e+01,-2.247841e+02,-3.222293e+01,-4.722100e+01,-7.934691e+02
68,-3.652335e+01,-2.354288e+02,-1.565600e+03,-2.583115e+01,-4.837429e+01,-2.220167e+02,-3.781097e+01,-5.229070e+01,-7.409247e+02
69,-3.967075e+01,-2.525501e+02,-1.503691e+03,-2.603172e+01,-4.849333e+01,-2.193740e+02,-3.969835e+01,-6.135795e+01,-7.343229e+02
70,-4.184739e+01,-2.375339e+02,-1.474083e+03,-2.625766e+01,-4.868079e+01,-2.223851e+02,-4.142180e+01,-6.650514e+01,-7.879933e+02
71,-3.320257e+01,-2.127802e+02,-1.384555e+03,-2.635548e+01,-4.857724e+01,-2.197414e+02,-3.572969e+01,-5.149244e+01,-7.659701e+02
72,-3.420283e+01,-2.055605e+02,-1.473079e+03,-2.646447e+01,-4.850268e+01,-2.172280e+02,-3.571875e+01,-5.317134e+01,-8.213738e+02
73,-3.450799e+01,-1.932463e+02,-1.379264e+03,-2.657465e+01,-4.844716e+01,-2.147250e+02,-3.594709e+01,-4.644424e+01,-8.586635e+02
74,-3.641554e+01,-2.386950e+02,-1.578259e+03,-2.670764e+01,-4.841141e+01,-2.128149e+02,-3.724234e+01,-5.452327e+01,-7.726960e+02
75,-4.240875e+01,-2.548406e+02,-1.485683e+03,-2.691699e+01,-4.845298e+01,-2.105428e+02,-4.283894e+01,-5.545035e+01,-5.650189e+02
76,-4.048601e+01,-2.561686e+02,-1.479562e+03,-2.709552e+01,-4.853646e+01,-2.098682e+02,-4.125150e+01,-5.368196e+01,-7.477253e+02
77,-4.235487e+01,-2.480851e+02,-1.437473e+03,-2.729370e+01,-4.861628e+01,-2.077531e+02,-4.285620e+01,-5.551663e+01,-4.225023e+02
78,-3.632624e+01,-2.595629e+02,-1.475396e+03,-2.740950e+01,-4.856629e+01,-2.056824e+02,-3.827756e+01,-5.353952e+01,-7.341800e+02
79,-4.281869e+01,-2.319298e+02,-1.419295e+03,-2.760455e+01,-4.862500e+01,-2.036209e+02,-4.200066e+01,-5.129795e+01,-5.274952e+02
80,-4.374170e+01,-2.282415e+02,-1.439647e+03,-2.780627e+01,-4.869967e+01,-2.016224e+02,-4.214757e+01,-5.902820e+01,-6.193046e+02
