iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.938708e+01,-8.422680e+01,-3.743531e+02,3.938708e+01,-8.422680e+01,-3.743531e+02,3.949441e+01,4.384477e+00,-1.894208e+02
2,2.468908e+01,-8.714247e+01,-1.246694e+03,3.203808e+01,-6.071697e+01,-6.139455e+02,2.531254e+01,-1.890237e+01,-6.533907e+02
3,1.537632e+01,-9.553160e+01,-2.266440e+03,2.648416e+01,-5.468651e+01,-6.964669e+02,1.536574e+01,-3.453033e+01,-2.118906e+03
4,9.164364e+00,-1.261910e+02,-2.486081e+03,2.215421e+01,-5.650750e+01,-5.658988e+02,8.615734e+00,-5.662927e+01,-2.242938e+03
5,5.653152e+00,-1.214536e+02,-2.406736e+03,1.885400e+01,-5.690149e+01,-5.385189e+02,5.722028e+00,-6.522491e+01,-2.398784e+03
6,-2.676679e+00,-1.021433e+02,-1.652451e+03,1.526555e+01,-5.585180e+01,-4.492118e+02,-1.973963e+00,-6.962211e+01,-1.568271e+03
7,-1.021609e+01,-1.106495e+02,-1.727705e+03,1.162532e+01,-5.413945e+01,-3.870207e+02,-9.787162e+00,-5.941741e+01,-1.414975e+03
8,-1.514601e+01,-1.506105e+02,-1.544214e+03,8.278902e+00,-5.453484e+01,-3.405311e+02,-1.642311e+01,-6.099105e+01,-1.137849e+03
9,-1.742143e+01,-1.347378e+02,-1.935370e+03,5.423310e+00,-5.430744e+01,-3.437829e+02,-1.708029e+01,-5.640212e+01,-7.184134e+02
10,-1.540822e+01,-8.886909e+01,-1.309613e+03,3.340157e+00,-5.208336e+01,-3.457197e+02,-1.475569e+01,-3.767749e+01,-7.081566e+02
11,-2.054078e+01,-1.498029e+02,-1.549618e+03,1.169163e+00,-5.268407e+01,-4.189092e+02,-2.096429e+01,-5.594026e+01,-7.331043e+02
12,-1.715279e+01,-1.107262e+02,-1.617317e+03,-3.576667e-01,-5.193515e+01,-4.210951e+02,-1.666782e+01,-4.615955e+01,-7.876981e+02
13,-2.111002e+01,-1.571226e+02,-1.855903e+03,-1.954002e+00,-5.204339e+01,-3.920927e+02,-2.041938e+01,-6.232296e+01,-1.462285e+03
14,-2.053990e+01,-1.745366e+02,-1.918498e+03,-3.281566e+00,-5.249291e+01,-3.655532e+02,-2.174922e+01,-6.432289e+01,-9.094938e+02
15,-1.886470e+01,-1.252080e+02,-1.619016e+03,-4.320442e+00,-5.144982e+01,-3.424406e+02,-1.959481e+01,-4.425212e+01,-7.907718e+02
16,-2.059411e+01,-1.403832e+02,-1.549671e+03,-5.337546e+00,-5.082101e+01,-3.433145e+02,-2.076240e+01,-4.779181e+01,-7.148177e+02
17,-1.967656e+01,-1.230096e+02,-1.376878e+03,-6.181017e+00,-5.000918e+01,-3.242771e+02,-2.014089e+01,-4.121355e+01,-7.913269e+02
18,-1.803679e+01,-1.067709e+02,-1.457114e+03,-6.839671e+00,-4.906343e+01,-3.072638e+02,-1.852071e+01,-4.010004e+01,-7.934593e+02
19,-1.989168e+01,-9.495802e+01,-1.620060e+03,-7.526619e+00,-4.795965e+01,-3.125460e+02,-1.826469e+01,-3.431760e+01,-7.903459e+02
20,-2.696696e+01,-1.846616e+02,-1.556044e+03,-8.498636e+00,-4.803742e+01,-2.982752e+02,-2.609833e+01,-5.081176e+01,-5.605991e+02
21,-2.709271e+01,-1.721264e+02,-1.527529e+03,-9.384068e+00,-4.809770e+01,-3.379603e+02,-2.616466e+01,-5.254548e+01,-6.503160e+02
22,-2.203624e+01,-1.620180e+02,-1.622194e+03,-9.959167e+00,-4.784780e+01,-3.448250e+02,-2.275880e+01,-4.385268e+01,-7.939761e+02
23,-2.172745e+01,-2.054142e+02,-2.356156e+03,-1.047083e+01,-4.754568e+01,-3.314562e+02,-2.268717e+01,-6.599193e+01,-1.617997e+03
24,-2.523322e+01,-1.934510e+02,-1.554310e+03,-1.108593e+01,-4.766886e+01,-3.186969e+02,-2.561874e+01,-5.587728e+01,-7.581990e+02
25,-2.427169e+01,-2.183971e+02,-1.553349e+03,-1.161336e+01,-4.782830e+01,-3.069199e+02,-2.624777e+01,-6.199813e+01,-6.493202e+02
26,-2.859833e+01,-2.092250e+02,-2.362452e+03,-1.226663e+01,-4.827514e+01,-2.962153e+02,-2.758697e+01,-5.953305e+01,-1.616483e+03
27,-2.663295e+01,-2.116168e+02,-1.410718e+03,-1.279872e+01,-4.857607e+01,-2.862307e+02,-2.649298e+01,-5.987399e+01,-6.974492e+02
28,-2.976552e+01,-1.980313e+02,-1.468843e+03,-1.340467e+01,-4.869987e+01,-2.770713e+02,-2.778951e+01,-5.905353e+01,-5.863790e+02
29,-2.961028e+01,-2.370378e+02,-1.599300e+03,-1.396349e+01,-4.892967e+01,-2.685381e+02,-3.040396e+01,-6.020419e+01,-1.030805e+03
30,-2.617750e+01,-2.117139e+02,-1.465255e+03,-1.437062e+01,-4.894775e+01,-2.604594e+02,-2.730421e+01,-5.392493e+01,-7.185377e+02
31,-2.744012e+01,-2.202870e+02,-1.556517e+03,-1.479222e+01,-4.887928e+01,-2.529427e+02,-2.665055e+01,-5.677292e+01,-7.923107e+02
32,-2.251155e+01,-1.344270e+02,-1.619287e+03,-1.503345e+01,-4.849477e+01,-2.457417e+02,-2.158618e+01,-4.632703e+01,-7.766653e+02
33,-2.354054e+01,-2.010857e+02,-1.552617e+03,-1.529124e+01,-4.834106e+01,-2.390083e+02,-2.553624e+01,-5.303997e+01,-1.296876e+03
34,-2.599460e+01,-2.120144e+02,-2.215039e+03,-1.560604e+01,-4.829298e+01,-2.327432e+02,-2.595539e+01,-6.788747e+01,-1.547686e+03
35,-2.257216e+01,-2.019238e+02,-1.874088e+03,-1.580507e+01,-4.825310e+01,-2.267383e+02,-2.378338e+01,-6.470800e+01,-1.404348e+03
