iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.926015e+01,-8.472845e+01,-5.299145e+02,3.926015e+01,-8.472845e+01,-5.299145e+02,3.949441e+01,4.384477e+00,-1.894208e+02
2,2.373535e+01,-1.106968e+02,-1.196214e+03,3.149775e+01,-7.006029e+01,-6.128894e+02,2.372520e+01,-3.139042e+01,-9.243212e+02
3,1.294902e+01,-1.202623e+02,-1.693250e+03,2.531484e+01,-6.623114e+01,-5.120911e+02,1.317888e+01,-5.069854e+01,-1.450263e+03
4,2.122826e+00,-1.289807e+02,-2.493411e+03,1.951684e+01,-6.558156e+01,-5.769560e+02,2.028089e+00,-6.228678e+01,-1.502944e+03
5,-3.879104e+00,-1.078624e+02,-1.646166e+03,1.483765e+01,-6.259096e+01,-4.962132e+02,-4.663458e+00,-7.400319e+01,-1.487100e+03
6,-1.510155e+01,-1.037747e+02,-1.978828e+03,9.847784e+00,-6.064007e+01,-4.160280e+02,-1.477573e+01,-6.543338e+01,-1.589267e+03
7,-1.929759e+01,-8.941192e+01,-1.548374e+03,5.684159e+00,-5.813624e+01,-4.848205e+02,-2.023716e+01,-4.887003e+01,-7.127872e+02
8,-1.587459e+01,-7.630081e+01,-2.132326e+03,2.989315e+00,-5.512168e+01,-4.470319e+02,-1.678118e+01,-4.565520e+01,-1.399078e+03
9,-2.175973e+01,-1.216334e+02,-1.550836e+03,2.394204e-01,-5.484560e+01,-4.157229e+02,-2.291593e+01,-5.225190e+01,-7.326378e+02
10,-2.202994e+01,-8.238798e+01,-1.551107e+03,-1.987515e+00,-5.318024e+01,-3.912748e+02,-2.198926e+01,-5.220578e+01,-9.638328e+02
11,-1.752141e+01,-9.686354e+01,-1.455073e+03,-3.399687e+00,-5.138223e+01,-3.587631e+02,-1.823480e+01,-5.498870e+01,-1.135057e+03
12,-2.047477e+01,-8.242832e+01,-2.068345e+03,-4.822611e+00,-5.045105e+01,-3.729013e+02,-1.997990e+01,-4.255029e+01,-1.291745e+03
13,-2.414664e+01,-1.166971e+02,-1.399234e+03,-6.309075e+00,-5.036584e+01,-3.460765e+02,-2.338701e+01,-4.843514e+01,-7.154827e+02
14,-2.392639e+01,-9.805864e+01,-1.463003e+03,-7.567454e+00,-4.937971e+01,-3.230665e+02,-2.402883e+01,-4.664743e+01,-7.172742e+02
15,-2.315003e+01,-1.134109e+02,-1.584048e+03,-8.606292e+00,-4.902369e+01,-3.451159e+02,-2.329754e+01,-5.285140e+01,-9.055991e+02
