iter,average value,advantage gap,greedy advantage gap
1,1.422716e+01,1.083342e+01,3.888871e+00
2,1.285815e+01,8.152538e+00,4.256640e+00
3,1.105080e+01,5.092441e+00,5.324132e+00
4,1.020847e+01,2.297602e+00,5.418804e+00
5,9.864589e+00,2.054662e+00,2.896709e+00
6,9.368481e+00,1.451634e+00,1.883164e+00
7,8.796928e+00,1.162995e+00,1.728004e+00
8,8.123489e+00,9.040346e-01,1.106553e+00
9,7.501527e+00,6.789870e-01,1.748495e-01
10,7.182529e+00,1.835051e-01,1.614790e-02
11,7.124284e+00,9.031982e-02,3.263586e-02
12,7.109424e+00,2.092838e-02,3.812038e-03
13,7.106024e+00,5.786757e-03,3.820929e-03
14,7.104986e+00,3.802238e-03,1.784202e-03
15,7.104068e+00,1.457028e-03,4.390992e-04
16,7.103479e+00,8.579014e-04,1.051121e-04
17,7.103128e+00,5.882774e-04,3.470903e-05
18,7.103077e+00,2.289556e-04,1.197642e-06
19,7.103059e+00,9.440727e-05,1.197642e-06
20,7.103050e+00,2.193299e-05,1.295145e-06
21,7.103045e+00,1.875256e-05,1.891002e-06
22,7.103042e+00,1.251389e-05,1.891002e-06
23,7.103040e+00,5.123922e-06,1.065814e-14
23,7.103039e+00,5.123922e-06,1.065814e-14
