iter,average value,advantage gap,greedy advantage gap
1,1.430784e+01,1.055593e+01,6.632812e+00
2,1.270527e+01,8.488349e+00,6.670097e+00
3,1.095582e+01,4.630703e+00,6.202000e+00
4,1.033068e+01,2.405559e+00,2.871466e+00
5,1.005453e+01,1.851643e+00,2.837095e+00
6,9.538037e+00,1.416116e+00,1.718495e+00
7,8.788190e+00,9.791823e-01,1.432049e+00
8,8.068499e+00,9.062969e-01,5.768792e-01
9,7.550811e+00,4.533270e-01,1.437316e-01
10,7.247338e+00,2.794270e-01,1.454785e-02
11,7.192466e+00,5.486841e-02,1.317963e-02
12,7.183209e+00,3.401717e-02,1.129393e-02
13,7.180202e+00,9.057974e-03,1.721598e-03
14,7.178720e+00,6.543037e-03,1.727108e-03
15,7.177880e+00,4.397526e-03,5.531744e-04
16,7.177305e+00,9.323003e-04,5.069613e-05
17,7.177039e+00,7.728228e-04,5.069618e-05
18,7.176922e+00,3.774899e-04,2.324304e-05
19,7.176884e+00,1.676871e-04,7.812169e-06
20,7.176872e+00,4.951514e-05,7.812169e-06
21,7.176864e+00,2.866807e-05,7.812169e-06
22,7.176858e+00,1.320886e-05,5.187107e-06
23,7.176857e+00,6.123964e-06,5.187107e-06
24,7.176856e+00,1.867467e-06,1.154632e-14
24,7.176855e+00,1.867467e-06,1.154632e-14
