iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,2.754558e+01,-9.116167e+01,-4.173322e+02,2.754558e+01,-9.116167e+01,-4.173322e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.021909e+01,-1.548132e+01,-2.171026e+03,2.388234e+01,-4.389505e+01,-1.093843e+03,0.000000e+00,0.000000e+00,0.000000e+00
3,1.882123e+01,-7.889507e+00,-2.918625e+02,2.219530e+01,-2.581069e+01,-7.229547e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.903902e+01,-1.118698e+01,-3.361617e+02,2.140623e+01,-1.616333e+01,-5.374563e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.755968e+01,-2.231974e+01,-3.058934e+02,2.063692e+01,-1.171924e+01,-4.264531e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,1.783328e+01,-1.891216e+01,-3.169107e+02,2.016965e+01,-8.338524e+00,-3.524054e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,1.713470e+01,-2.573889e+01,-2.542359e+02,1.973608e+01,-6.055347e+00,-2.996139e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,1.609103e+01,-2.993794e+01,-3.250239e+02,1.928045e+01,-4.762840e+00,-2.601508e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,1.556895e+01,-3.730730e+01,-3.208808e+02,1.886806e+01,-3.684214e+00,-2.295153e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,1.523627e+01,-3.468520e+01,-3.686154e+02,1.850488e+01,-2.811269e+00,-2.050400e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,1.650974e+01,-3.017320e+01,-2.691611e+02,1.832351e+01,-1.789601e+00,-1.848985e+02,0.000000e+00,0.000000e+00,0.000000e+00
12,1.374931e+01,-4.129902e+01,-3.216058e+02,1.794232e+01,-1.261853e+00,-1.683533e+02,0.000000e+00,0.000000e+00,0.000000e+00
13,1.283964e+01,-3.756528e+01,-2.994568e+02,1.754981e+01,-8.528187e-01,-1.544155e+02,0.000000e+00,0.000000e+00,0.000000e+00
14,1.257138e+01,-3.470742e+01,-2.457077e+02,1.719421e+01,-4.588915e-01,-1.424879e+02,0.000000e+00,0.000000e+00,0.000000e+00
15,1.239108e+01,-3.999696e+01,-4.283510e+02,1.687400e+01,-2.041771e-01,-1.321626e+02,0.000000e+00,0.000000e+00,0.000000e+00
16,1.191698e+01,-4.489314e+01,-3.434592e+02,1.656418e+01,1.365043e-01,-1.231576e+02,0.000000e+00,0.000000e+00,0.000000e+00
17,1.048728e+01,-3.767235e+01,-2.272825e+02,1.620672e+01,4.323611e-01,-1.152962e+02,0.000000e+00,0.000000e+00,0.000000e+00
18,1.105981e+01,-4.024874e+01,-3.172033e+02,1.592078e+01,6.910455e-01,-1.082766e+02,0.000000e+00,0.000000e+00,0.000000e+00
19,1.171595e+01,-3.738132e+01,-2.992917e+02,1.569947e+01,1.009289e+00,-1.019612e+02,0.000000e+00,0.000000e+00,0.000000e+00
20,1.172535e+01,-4.392984e+01,-3.787377e+02,1.550077e+01,1.223467e+00,-9.627691e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,1.005636e+01,-4.060926e+01,-3.454059e+02,1.524151e+01,1.405186e+00,-9.121340e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,9.482185e+00,-3.134334e+01,-2.715096e+02,1.497972e+01,1.622913e+00,-8.663632e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,1.043456e+01,-4.095796e+01,-3.802528e+02,1.478211e+01,1.767039e+00,-8.241573e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,1.002436e+01,-3.823510e+01,-3.481784e+02,1.458387e+01,1.906623e+00,-7.973893e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,9.572490e+00,-4.127353e+01,-3.041794e+02,1.438341e+01,2.046753e+00,-7.617815e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,9.214595e+00,-4.008730e+01,-3.403777e+02,1.418461e+01,2.176186e+00,-7.330648e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,8.779717e+00,-3.807451e+01,-3.270415e+02,1.398443e+01,2.300797e+00,-7.024902e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,9.059122e+00,-3.942024e+01,-3.039222e+02,1.380853e+01,2.473713e+00,-6.769201e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,8.499854e+00,-3.505516e+01,-4.649504e+02,1.362547e+01,2.620762e+00,-6.522431e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,8.417695e+00,-3.645163e+01,-2.783440e+02,1.345188e+01,2.734562e+00,-6.346691e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,8.611308e+00,-3.629589e+01,-2.589001e+02,1.329573e+01,2.866281e+00,-6.115099e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,8.468251e+00,-3.979721e+01,-3.105502e+02,1.314487e+01,2.937582e+00,-5.883557e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,8.223247e+00,-3.717986e+01,-3.076120e+02,1.299573e+01,3.007421e+00,-5.793558e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,8.189776e+00,-3.528429e+01,-2.585734e+02,1.285438e+01,3.083779e+00,-5.652226e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,8.108238e+00,-3.247038e+01,-3.255942e+02,1.271877e+01,3.177286e+00,-5.506375e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,8.054624e+00,-3.211231e+01,-3.104165e+02,1.258921e+01,3.265650e+00,-5.334269e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,8.177494e+00,-3.464597e+01,-2.657182e+02,1.246998e+01,3.321913e+00,-5.206901e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,8.354364e+00,-3.686737e+01,-4.735276e+02,1.236167e+01,3.403014e+00,-5.117728e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,8.169979e+00,-3.506713e+01,-2.806373e+02,1.225419e+01,3.483031e+00,-4.969298e+01,0.000000e+00,0.000000e+00,0.000000e+00
40,7.732368e+00,-3.350844e+01,-3.081051e+02,1.214115e+01,3.538560e+00,-4.836977e+01,0.000000e+00,0.000000e+00,0.000000e+00
41,8.048774e+00,-3.364105e+01,-2.431904e+02,1.204133e+01,3.617710e+00,-4.699591e+01,0.000000e+00,0.000000e+00,0.000000e+00
42,7.752255e+00,-3.174804e+01,-3.277013e+02,1.193921e+01,3.675251e+00,-4.569083e+01,0.000000e+00,0.000000e+00,0.000000e+00
43,8.007519e+00,-3.331999e+01,-3.653310e+02,1.184778e+01,3.742719e+00,-4.443484e+01,0.000000e+00,0.000000e+00,0.000000e+00
44,7.774434e+00,-2.790103e+01,-2.641822e+02,1.175520e+01,3.811137e+00,-4.326599e+01,0.000000e+00,0.000000e+00,0.000000e+00
45,7.990486e+00,-3.407607e+01,-3.064519e+02,1.167154e+01,3.869402e+00,-4.215427e+01,0.000000e+00,0.000000e+00,0.000000e+00
46,7.961733e+00,-3.395551e+01,-3.332172e+02,1.159089e+01,3.921132e+00,-4.106650e+01,0.000000e+00,0.000000e+00,0.000000e+00
47,7.819270e+00,-3.452530e+01,-3.687647e+02,1.151065e+01,3.958046e+00,-4.002441e+01,0.000000e+00,0.000000e+00,0.000000e+00
48,8.079489e+00,-3.758797e+01,-3.172142e+02,1.143916e+01,4.014131e+00,-3.901677e+01,0.000000e+00,0.000000e+00,0.000000e+00
49,7.983450e+00,-3.614018e+01,-2.488045e+02,1.136864e+01,4.066419e+00,-3.809867e+01,0.000000e+00,0.000000e+00,0.000000e+00
50,7.485440e+00,-3.439788e+01,-2.825773e+02,1.129098e+01,4.113789e+00,-3.718713e+01,0.000000e+00,0.000000e+00,0.000000e+00
51,7.594635e+00,-3.350687e+01,-2.835588e+02,1.121850e+01,4.142278e+00,-3.631021e+01,0.000000e+00,0.000000e+00,0.000000e+00
52,7.981584e+00,-4.076145e+01,-3.991285e+02,1.115625e+01,4.190297e+00,-3.545828e+01,0.000000e+00,0.000000e+00,0.000000e+00
53,8.007038e+00,-3.851533e+01,-2.544482e+02,1.109683e+01,4.235297e+00,-3.463801e+01,0.000000e+00,0.000000e+00,0.000000e+00
54,7.871617e+00,-3.741224e+01,-4.389614e+02,1.103710e+01,4.282276e+00,-3.385066e+01,0.000000e+00,0.000000e+00,0.000000e+00
55,8.124670e+00,-3.838500e+01,-3.709616e+02,1.098415e+01,4.340370e+00,-3.308957e+01,0.000000e+00,0.000000e+00,0.000000e+00
56,7.645708e+00,-3.071080e+01,-2.965178e+02,1.092454e+01,4.374735e+00,-3.239158e+01,0.000000e+00,0.000000e+00,0.000000e+00
57,7.744813e+00,-3.503578e+01,-2.972724e+02,1.086875e+01,4.418776e+00,-3.193487e+01,0.000000e+00,0.000000e+00,0.000000e+00
58,7.681458e+00,-3.580688e+01,-3.115533e+02,1.081380e+01,4.444012e+00,-3.123598e+01,0.000000e+00,0.000000e+00,0.000000e+00
59,7.823962e+00,-3.234560e+01,-3.595748e+02,1.076312e+01,4.488258e+00,-3.054691e+01,0.000000e+00,0.000000e+00,0.000000e+00
60,7.564795e+00,-3.062682e+01,-1.973433e+02,1.070982e+01,4.524376e+00,-3.022330e+01,0.000000e+00,0.000000e+00,0.000000e+00
61,7.376518e+00,-2.949346e+01,-3.227720e+02,1.065517e+01,4.548011e+00,-2.969414e+01,0.000000e+00,0.000000e+00,0.000000e+00
62,7.786361e+00,-3.290692e+01,-3.768896e+02,1.060890e+01,4.584852e+00,-2.912699e+01,0.000000e+00,0.000000e+00,0.000000e+00
63,7.963463e+00,-3.646316e+01,-3.833392e+02,1.056691e+01,4.617148e+00,-2.853791e+01,0.000000e+00,0.000000e+00,0.000000e+00
64,7.657972e+00,-3.403017e+01,-3.003999e+02,1.052146e+01,4.652826e+00,-2.797364e+01,0.000000e+00,0.000000e+00,0.000000e+00
65,7.798441e+00,-3.467240e+01,-3.607235e+02,1.047957e+01,4.676815e+00,-2.742325e+01,0.000000e+00,0.000000e+00,0.000000e+00
66,7.603986e+00,-3.360420e+01,-2.876001e+02,1.043600e+01,4.701311e+00,-2.689221e+01,0.000000e+00,0.000000e+00,0.000000e+00
67,7.776609e+00,-3.359748e+01,-2.229638e+02,1.039630e+01,4.729564e+00,-2.637479e+01,0.000000e+00,0.000000e+00,0.000000e+00
68,7.676257e+00,-3.602308e+01,-3.120870e+02,1.035630e+01,4.756151e+00,-2.587550e+01,0.000000e+00,0.000000e+00,0.000000e+00
69,7.897209e+00,-3.868728e+01,-3.037870e+02,1.032066e+01,4.790493e+00,-2.538628e+01,0.000000e+00,0.000000e+00,0.000000e+00
70,7.484261e+00,-3.281215e+01,-2.126622e+02,1.028014e+01,4.816570e+00,-2.491673e+01,0.000000e+00,0.000000e+00,0.000000e+00
71,7.746745e+00,-3.327062e+01,-4.047469e+02,1.024446e+01,4.843066e+00,-2.445668e+01,0.000000e+00,0.000000e+00,0.000000e+00
72,7.622895e+00,-3.453268e+01,-2.915906e+02,1.020805e+01,4.860851e+00,-2.401117e+01,0.000000e+00,0.000000e+00,0.000000e+00
73,7.860259e+00,-4.126435e+01,-3.361277e+02,1.017589e+01,4.877744e+00,-2.357457e+01,0.000000e+00,0.000000e+00,0.000000e+00
74,7.707317e+00,-3.598660e+01,-2.638751e+02,1.014253e+01,4.908019e+00,-2.315185e+01,0.000000e+00,0.000000e+00,0.000000e+00
75,7.790160e+00,-3.367674e+01,-3.078576e+02,1.011117e+01,4.933299e+00,-2.273929e+01,0.000000e+00,0.000000e+00,0.000000e+00
76,7.532409e+00,-3.086751e+01,-2.515756e+02,1.007724e+01,4.945802e+00,-2.234097e+01,0.000000e+00,0.000000e+00,0.000000e+00
77,7.639111e+00,-3.500554e+01,-3.040759e+02,1.004557e+01,4.972768e+00,-2.195162e+01,0.000000e+00,0.000000e+00,0.000000e+00
78,7.534071e+00,-3.279511e+01,-3.615448e+02,1.001337e+01,5.000376e+00,-2.157360e+01,0.000000e+00,0.000000e+00,0.000000e+00
79,7.690595e+00,-3.913408e+01,-2.769657e+02,9.983971e+00,5.023118e+00,-2.120317e+01,0.000000e+00,0.000000e+00,0.000000e+00
80,7.706864e+00,-3.410878e+01,-2.714630e+02,9.955507e+00,5.044526e+00,-2.084179e+01,0.000000e+00,0.000000e+00,0.000000e+00
81,7.536993e+00,-3.315161e+01,-3.270218e+02,9.925649e+00,5.061834e+00,-2.049144e+01,0.000000e+00,0.000000e+00,0.000000e+00
82,7.593556e+00,-3.529050e+01,-3.084738e+02,9.897209e+00,5.081904e+00,-2.014894e+01,0.000000e+00,0.000000e+00,0.000000e+00
83,7.658864e+00,-3.503350e+01,-3.214471e+02,9.870241e+00,5.098620e+00,-1.981390e+01,0.000000e+00,0.000000e+00,0.000000e+00
84,7.718445e+00,-3.375075e+01,-3.402243e+02,9.844624e+00,5.118515e+00,-1.948614e+01,0.000000e+00,0.000000e+00,0.000000e+00
85,7.870335e+00,-4.309498e+01,-3.417626e+02,9.821397e+00,5.128027e+00,-1.916430e+01,0.000000e+00,0.000000e+00,0.000000e+00
86,7.611091e+00,-3.332794e+01,-2.731107e+02,9.795696e+00,5.144953e+00,-1.885295e+01,0.000000e+00,0.000000e+00,0.000000e+00
87,7.697663e+00,-3.186272e+01,-2.780140e+02,9.771581e+00,5.166868e+00,-1.854777e+01,0.000000e+00,0.000000e+00,0.000000e+00
88,7.973038e+00,-4.393722e+01,-4.336472e+02,9.751143e+00,5.191514e+00,-1.824640e+01,0.000000e+00,0.000000e+00,0.000000e+00
89,7.824368e+00,-3.351725e+01,-3.321300e+02,9.729494e+00,5.210247e+00,-1.795347e+01,0.000000e+00,0.000000e+00,0.000000e+00
90,7.793068e+00,-3.669783e+01,-3.172867e+02,9.707978e+00,5.224161e+00,-1.766740e+01,0.000000e+00,0.000000e+00,0.000000e+00
91,7.533391e+00,-3.518684e+01,-2.826473e+02,9.684081e+00,5.229321e+00,-1.739047e+01,0.000000e+00,0.000000e+00,0.000000e+00
92,7.759829e+00,-3.903399e+01,-2.941077e+02,9.663165e+00,5.246175e+00,-1.711709e+01,0.000000e+00,0.000000e+00,0.000000e+00
93,7.436999e+00,-3.275816e+01,-2.294112e+02,9.639228e+00,5.259284e+00,-1.685307e+01,0.000000e+00,0.000000e+00,0.000000e+00
94,7.867293e+00,-3.679848e+01,-3.201443e+02,9.620378e+00,5.273471e+00,-1.659009e+01,0.000000e+00,0.000000e+00,0.000000e+00
95,7.570835e+00,-3.187516e+01,-3.164849e+02,9.598804e+00,5.295225e+00,-1.633576e+01,0.000000e+00,0.000000e+00,0.000000e+00
96,7.679192e+00,-3.670287e+01,-2.190683e+02,9.578808e+00,5.300130e+00,-1.608561e+01,0.000000e+00,0.000000e+00,0.000000e+00
97,7.615255e+00,-3.215424e+01,-3.834862e+02,9.558565e+00,5.317331e+00,-1.584127e+01,0.000000e+00,0.000000e+00,0.000000e+00
98,7.669101e+00,-3.490881e+01,-4.049173e+02,9.539285e+00,5.334172e+00,-1.560137e+01,0.000000e+00,0.000000e+00,0.000000e+00
99,7.457863e+00,-3.523230e+01,-3.604047e+02,9.518260e+00,5.348245e+00,-1.536845e+01,0.000000e+00,0.000000e+00,0.000000e+00
100,7.704299e+00,-3.761177e+01,-3.190444e+02,9.500120e+00,5.359648e+00,-1.513772e+01,0.000000e+00,0.000000e+00,0.000000e+00
101,7.582296e+00,-3.461766e+01,-2.483624e+02,9.481132e+00,5.370177e+00,-1.491277e+01,0.000000e+00,0.000000e+00,0.000000e+00
102,7.679311e+00,-3.208979e+01,-2.807912e+02,9.463467e+00,5.385521e+00,-1.469128e+01,0.000000e+00,0.000000e+00,0.000000e+00
103,7.865065e+00,-3.522102e+01,-2.914687e+02,9.447949e+00,5.400283e+00,-1.447228e+01,0.000000e+00,0.000000e+00,0.000000e+00
104,7.674989e+00,-3.540537e+01,-3.201463e+02,9.430901e+00,5.411448e+00,-1.425933e+01,0.000000e+00,0.000000e+00,0.000000e+00
105,7.717047e+00,-3.283141e+01,-3.096372e+02,9.414579e+00,5.429295e+00,-1.405003e+01,0.000000e+00,0.000000e+00,0.000000e+00
106,7.765524e+00,-3.195913e+01,-3.157719e+02,9.399022e+00,5.433504e+00,-1.384422e+01,0.000000e+00,0.000000e+00,0.000000e+00
107,7.829169e+00,-3.874991e+01,-3.660313e+02,9.384350e+00,5.445744e+00,-1.364167e+01,0.000000e+00,0.000000e+00,0.000000e+00
108,7.795251e+00,-3.502948e+01,-3.839607e+02,9.369636e+00,5.463485e+00,-1.344318e+01,0.000000e+00,0.000000e+00,0.000000e+00
109,7.716662e+00,-3.509967e+01,-3.092123e+02,9.354471e+00,5.475094e+00,-1.324905e+01,0.000000e+00,0.000000e+00,0.000000e+00
110,7.810461e+00,-3.677311e+01,-3.005320e+02,9.340435e+00,5.486578e+00,-1.305760e+01,0.000000e+00,0.000000e+00,0.000000e+00
