iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,2.816774e+01,-9.645086e+01,-4.785179e+02,2.816774e+01,-9.645086e+01,-4.785179e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.028973e+01,1.621895e+00,-4.468934e+02,2.422874e+01,-4.130589e+01,-2.606078e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.967088e+01,-1.499178e+00,-3.056556e+02,2.270945e+01,-2.292605e+01,-1.671815e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.901307e+01,-7.462091e+00,-3.271108e+02,2.178536e+01,-1.469290e+01,-1.206329e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.820252e+01,-1.635201e+01,-3.251930e+02,2.106879e+01,-9.665441e+00,-9.286581e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,1.696098e+01,-2.539533e+01,-4.030305e+02,2.038415e+01,-7.292238e+00,-7.456135e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,1.631208e+01,-2.444946e+01,-3.046200e+02,1.980243e+01,-5.239802e+00,-6.157943e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,1.571207e+01,-2.932520e+01,-3.431435e+02,1.929113e+01,-3.664634e+00,-5.668477e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,1.488448e+01,-3.531404e+01,-3.597828e+02,1.880150e+01,-2.912339e+00,-4.886643e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,1.330448e+01,-3.706295e+01,-3.141030e+02,1.825180e+01,-2.190015e+00,-4.689639e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,1.308627e+01,-3.501118e+01,-3.220801e+02,1.778221e+01,-1.475824e+00,-4.144253e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,1.184039e+01,-4.705603e+01,-4.186945e+02,1.728706e+01,-1.097768e+00,-3.738988e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,1.260149e+01,-3.969902e+01,-4.387020e+02,1.692663e+01,-6.721436e-01,-3.354460e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,1.233957e+01,-4.383004e+01,-2.979333e+02,1.659898e+01,-1.778425e-01,-3.026716e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.170173e+01,-4.653575e+01,-3.493666e+02,1.627250e+01,-5.154275e-02,-2.746924e+01,0.000000e+00,0.000000e+00,0.000000e+00
