iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,2.791595e+01,-1.007779e+02,-5.348968e+02,2.791595e+01,-1.007779e+02,-5.348968e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.052523e+01,-1.104507e+01,-1.105139e+03,2.422059e+01,-4.752689e+01,-5.201854e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.928306e+01,-3.295960e+00,-7.446813e+02,2.257475e+01,-2.809868e+01,-3.997271e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.818504e+01,-7.056463e+00,-2.708658e+02,2.147732e+01,-1.848527e+01,-2.952491e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.795303e+01,-1.639041e+01,-3.900131e+02,2.077246e+01,-1.284822e+01,-2.326086e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,1.692139e+01,-1.906274e+01,-4.042575e+02,2.013062e+01,-9.462031e+00,-1.910203e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,1.586359e+01,-3.126011e+01,-2.738877e+02,1.952104e+01,-7.254972e+00,-1.614655e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,1.535551e+01,-3.942267e+01,-3.709470e+02,1.900035e+01,-5.904217e+00,-1.393991e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,1.487382e+01,-4.059787e+01,-4.071314e+02,1.854185e+01,-4.777891e+00,-1.222552e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,1.367211e+01,-3.776579e+01,-4.578042e+02,1.805487e+01,-3.948366e+00,-1.086641e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,1.443562e+01,-4.034767e+01,-2.909398e+02,1.772585e+01,-3.117207e+00,-9.745963e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,1.347495e+01,-4.983388e+01,-3.818596e+02,1.737161e+01,-2.393298e+00,-8.824749e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,1.224089e+01,-4.345448e+01,-2.982176e+02,1.697694e+01,-1.795425e+00,-8.055837e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,1.100426e+01,-4.167354e+01,-3.707717e+02,1.655032e+01,-1.511241e+00,-7.404393e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.317703e+01,-4.547643e+01,-3.456512e+02,1.632543e+01,-1.079719e+00,-6.825145e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,9.797730e+00,-3.888063e+01,-3.259289e+02,1.591745e+01,-8.637554e-01,-6.337443e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,9.284212e+00,-3.790268e+01,-4.136347e+02,1.552726e+01,-5.816843e-01,-5.910040e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,8.989527e+00,-3.816340e+01,-3.973821e+02,1.516405e+01,-3.641121e-01,-5.531767e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,9.548915e+00,-3.453835e+01,-2.651304e+02,1.486852e+01,-1.659533e-01,-5.190363e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,9.210001e+00,-3.905895e+01,-3.022675e+02,1.458559e+01,8.881510e-02,-4.884851e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,8.947090e+00,-4.037394e+01,-2.838032e+02,1.431709e+01,3.144996e-01,-4.609631e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,9.157464e+00,-4.082844e+01,-2.502672e+02,1.408256e+01,4.929495e-01,-4.358494e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,9.127702e+00,-4.140351e+01,-3.717415e+02,1.386714e+01,7.219776e-01,-4.129306e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,8.717587e+00,-3.665770e+01,-2.848688e+02,1.365257e+01,8.875217e-01,-3.920881e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,8.246969e+00,-3.402119e+01,-2.516080e+02,1.343635e+01,1.092781e+00,-3.731293e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,8.638474e+00,-4.193654e+01,-3.764964e+02,1.325181e+01,1.282633e+00,-3.554517e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,8.215838e+00,-3.331515e+01,-2.235163e+02,1.306530e+01,1.426489e+00,-3.392731e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,8.617021e+00,-3.373952e+01,-2.708509e+02,1.290643e+01,1.594282e+00,-3.240790e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,8.198605e+00,-3.247021e+01,-2.663201e+02,1.274409e+01,1.739728e+00,-3.100776e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,8.367006e+00,-3.332018e+01,-2.336008e+02,1.259819e+01,1.902466e+00,-2.969526e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,8.176523e+00,-3.084016e+01,-2.681255e+02,1.245555e+01,2.018370e+00,-2.847361e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,8.316241e+00,-3.742391e+01,-3.016747e+02,1.232620e+01,2.157248e+00,-2.732394e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,8.043187e+00,-3.292967e+01,-2.608794e+02,1.219641e+01,2.255015e+00,-2.625221e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,8.256051e+00,-3.336880e+01,-2.803164e+02,1.208052e+01,2.372506e+00,-2.523726e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,8.149886e+00,-3.274343e+01,-3.727650e+02,1.196821e+01,2.472739e+00,-2.428334e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,7.964373e+00,-2.761992e+01,-2.756607e+02,1.185700e+01,2.585810e+00,-2.338757e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,8.138118e+00,-3.388756e+01,-2.328054e+02,1.175649e+01,2.653556e+00,-2.253553e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,7.900458e+00,-2.955384e+01,-2.447694e+02,1.165501e+01,2.754740e+00,-2.173458e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,8.154010e+00,-3.967797e+01,-3.266057e+02,1.156524e+01,2.815798e+00,-2.096821e+01,0.000000e+00,0.000000e+00,0.000000e+00
40,8.346579e+00,-3.632646e+01,-2.783317e+02,1.148478e+01,2.869885e+00,-2.023534e+01,0.000000e+00,0.000000e+00,0.000000e+00
41,7.968812e+00,-3.326907e+01,-2.337598e+02,1.139902e+01,2.943336e+00,-1.954743e+01,0.000000e+00,0.000000e+00,0.000000e+00
42,8.218948e+00,-3.810698e+01,-3.091947e+02,1.132330e+01,2.982902e+00,-2.028684e+01,0.000000e+00,0.000000e+00,0.000000e+00
43,7.941950e+00,-3.390693e+01,-2.596013e+02,1.124467e+01,3.044807e+00,-1.963139e+01,0.000000e+00,0.000000e+00,0.000000e+00
44,8.046640e+00,-3.646726e+01,-3.952643e+02,1.117199e+01,3.122274e+00,-1.900229e+01,0.000000e+00,0.000000e+00,0.000000e+00
45,7.571416e+00,-3.419188e+01,-2.634864e+02,1.109197e+01,3.176630e+00,-1.841083e+01,0.000000e+00,0.000000e+00,0.000000e+00
46,7.728042e+00,-3.151758e+01,-3.398709e+02,1.101884e+01,3.230165e+00,-1.822709e+01,0.000000e+00,0.000000e+00,0.000000e+00
47,7.730149e+00,-3.355931e+01,-3.146557e+02,1.094887e+01,3.280160e+00,-1.833564e+01,0.000000e+00,0.000000e+00,0.000000e+00
48,7.591980e+00,-3.219108e+01,-2.774210e+02,1.087894e+01,3.337185e+00,-1.779565e+01,0.000000e+00,0.000000e+00,0.000000e+00
49,7.491021e+00,-3.270273e+01,-3.082723e+02,1.080980e+01,3.381210e+00,-1.727961e+01,0.000000e+00,0.000000e+00,0.000000e+00
50,7.709366e+00,-3.741431e+01,-3.484202e+02,1.074779e+01,3.445384e+00,-1.707590e+01,0.000000e+00,0.000000e+00,0.000000e+00
51,7.853191e+00,-3.840146e+01,-3.171336e+02,1.069103e+01,3.505948e+00,-1.795554e+01,0.000000e+00,0.000000e+00,0.000000e+00
52,8.027084e+00,-3.720619e+01,-2.905026e+02,1.063980e+01,3.545762e+00,-1.745582e+01,0.000000e+00,0.000000e+00,0.000000e+00
53,7.814009e+00,-3.371545e+01,-3.189464e+02,1.058648e+01,3.589061e+00,-1.708629e+01,0.000000e+00,0.000000e+00,0.000000e+00
54,7.947198e+00,-3.592380e+01,-2.125691e+02,1.053761e+01,3.628677e+00,-1.662048e+01,0.000000e+00,0.000000e+00,0.000000e+00
55,7.879734e+00,-3.654925e+01,-3.741820e+02,1.048928e+01,3.672894e+00,-1.625237e+01,0.000000e+00,0.000000e+00,0.000000e+00
56,7.893334e+00,-3.792468e+01,-3.183247e+02,1.044293e+01,3.727172e+00,-1.785805e+01,0.000000e+00,0.000000e+00,0.000000e+00
57,7.750837e+00,-3.185054e+01,-2.414133e+02,1.039570e+01,3.780463e+00,-1.740954e+01,0.000000e+00,0.000000e+00,0.000000e+00
58,7.724483e+00,-3.524586e+01,-3.695680e+02,1.034964e+01,3.818993e+00,-1.697630e+01,0.000000e+00,0.000000e+00,0.000000e+00
59,7.752608e+00,-3.440155e+01,-2.844146e+02,1.030562e+01,3.871509e+00,-1.655716e+01,0.000000e+00,0.000000e+00,0.000000e+00
60,7.609916e+00,-3.371224e+01,-2.497163e+02,1.026070e+01,3.912819e+00,-1.615482e+01,0.000000e+00,0.000000e+00,0.000000e+00
61,7.710762e+00,-3.766925e+01,-2.485900e+02,1.021889e+01,3.951401e+00,-1.576358e+01,0.000000e+00,0.000000e+00,0.000000e+00
62,7.995533e+00,-3.532771e+01,-2.984135e+02,1.018303e+01,3.990970e+00,-1.538037e+01,0.000000e+00,0.000000e+00,0.000000e+00
63,7.478115e+00,-3.037482e+01,-3.037972e+02,1.014010e+01,4.014283e+00,-1.501753e+01,0.000000e+00,0.000000e+00,0.000000e+00
64,7.774319e+00,-3.467936e+01,-2.581486e+02,1.010313e+01,4.043746e+00,-1.466141e+01,0.000000e+00,0.000000e+00,0.000000e+00
65,7.740733e+00,-3.427077e+01,-2.553141e+02,1.006679e+01,4.072347e+00,-1.431676e+01,0.000000e+00,0.000000e+00,0.000000e+00
66,7.833568e+00,-3.464046e+01,-3.093027e+02,1.003295e+01,4.117617e+00,-1.398115e+01,0.000000e+00,0.000000e+00,0.000000e+00
67,7.845627e+00,-4.030224e+01,-2.736150e+02,1.000030e+01,4.158134e+00,-1.365536e+01,0.000000e+00,0.000000e+00,0.000000e+00
68,7.711673e+00,-3.162064e+01,-2.722258e+02,9.966648e+00,4.186983e+00,-1.480764e+01,0.000000e+00,0.000000e+00,0.000000e+00
69,7.906376e+00,-3.372001e+01,-2.571715e+02,9.936789e+00,4.219781e+00,-1.447559e+01,0.000000e+00,0.000000e+00,0.000000e+00
70,7.771963e+00,-3.642593e+01,-2.543807e+02,9.905863e+00,4.246175e+00,-1.424427e+01,0.000000e+00,0.000000e+00,0.000000e+00
71,7.830993e+00,-3.556677e+01,-2.627930e+02,9.876640e+00,4.271769e+00,-1.393335e+01,0.000000e+00,0.000000e+00,0.000000e+00
