iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,2.783128e+01,-9.621534e+01,-5.252595e+02,2.783128e+01,-9.621534e+01,-5.252595e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.003028e+01,7.556969e-01,-3.490320e+02,2.393078e+01,-4.153777e+01,-2.526146e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.949000e+01,2.560913e+00,-3.534708e+02,2.245052e+01,-2.303885e+01,-1.619131e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.869959e+01,-5.449414e+00,-3.252397e+02,2.151279e+01,-1.449326e+01,-1.167599e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.826114e+01,-1.278627e+01,-3.266432e+02,2.086246e+01,-9.509758e+00,-8.975570e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,1.701371e+01,-2.162133e+01,-2.827960e+02,2.022100e+01,-6.769228e+00,-7.196080e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,1.641258e+01,-2.479920e+01,-2.411548e+02,1.967694e+01,-4.840274e+00,-5.933603e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,1.776502e+01,-2.042074e+01,-3.020654e+02,1.943795e+01,-2.833182e+00,-4.969840e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,1.657090e+01,-2.432882e+01,-3.581914e+02,1.911939e+01,-1.699886e+00,-4.832572e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,1.536453e+01,-3.298808e+01,-3.751588e+02,1.874390e+01,-8.688169e-01,-4.796129e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,1.389343e+01,-4.289284e+01,-3.161614e+02,1.830295e+01,-3.045226e-01,-4.233813e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,1.486534e+01,-3.816409e+01,-3.057460e+02,1.801648e+01,3.204744e-01,-3.757118e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,1.541374e+01,-3.929433e+01,-3.011181e+02,1.781627e+01,9.344063e-01,-3.349543e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,1.412403e+01,-3.815877e+01,-3.825531e+02,1.755254e+01,1.340022e+00,-3.387583e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.256723e+01,-4.074818e+01,-3.340848e+02,1.722019e+01,1.609926e+00,-3.078808e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,1.115433e+01,-4.169495e+01,-3.078634e+02,1.684107e+01,1.774569e+00,-2.816672e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,1.200434e+01,-4.646200e+01,-3.355515e+02,1.655656e+01,1.811348e+00,-2.580367e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,1.226674e+01,-4.295376e+01,-3.835711e+02,1.631823e+01,2.016743e+00,-2.493300e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,1.222425e+01,-4.464768e+01,-3.574698e+02,1.610276e+01,2.165236e+00,-3.059326e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,1.051650e+01,-3.288795e+01,-2.980678e+02,1.582345e+01,2.334827e+00,-2.853980e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,1.010934e+01,-3.702607e+01,-2.842060e+02,1.555135e+01,2.464399e+00,-2.669937e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,9.784204e+00,-3.559315e+01,-3.550258e+02,1.528920e+01,2.659864e+00,-2.504100e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,9.921240e+00,-3.683837e+01,-3.116858e+02,1.505581e+01,2.757735e+00,-2.351890e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,8.829499e+00,-3.685963e+01,-2.835249e+02,1.479638e+01,2.837336e+00,-2.245175e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,9.366610e+00,-4.206357e+01,-2.607541e+02,1.457919e+01,2.982237e+00,-2.240089e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,9.829231e+00,-4.464613e+01,-2.699315e+02,1.439650e+01,3.116571e+00,-2.186094e+01,0.000000e+00,0.000000e+00,0.000000e+00
