iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.928925e+01,-8.462621e+01,-2.516047e+02,3.928925e+01,-8.462621e+01,-2.516047e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,3.734799e+01,-8.081107e+01,-2.535172e+02,3.831862e+01,-5.543855e+01,-1.761997e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,3.549718e+01,-7.782551e+01,-2.400160e+02,3.737814e+01,-4.410306e+01,-1.625817e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,3.400290e+01,-7.964871e+01,-2.265714e+02,3.653433e+01,-3.558655e+01,-1.356866e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,3.214795e+01,-7.816356e+01,-2.497305e+02,3.565705e+01,-3.189018e+01,-1.301467e+02,0.000000e+00,0.000000e+00,0.000000e+00
6,3.092095e+01,-7.788851e+01,-2.085547e+02,3.486770e+01,-2.761049e+01,-1.177471e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,2.896733e+01,-7.340381e+01,-2.340474e+02,3.402479e+01,-2.531733e+01,-1.050560e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,2.755201e+01,-6.832188e+01,-2.047514e+02,3.321569e+01,-2.271052e+01,-1.003845e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,2.629219e+01,-6.969397e+01,-1.834048e+02,3.244642e+01,-2.150945e+01,-9.230022e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,2.472259e+01,-6.391592e+01,-1.858861e+02,3.167403e+01,-2.012824e+01,-9.100819e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,2.349350e+01,-6.167342e+01,-2.046421e+02,3.093035e+01,-1.887667e+01,-8.114592e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,2.274192e+01,-5.829846e+01,-1.744721e+02,3.024798e+01,-1.738969e+01,-7.232821e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,2.165203e+01,-6.155098e+01,-1.847520e+02,2.958675e+01,-1.611786e+01,-6.918180e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,2.050859e+01,-5.673633e+01,-2.030044e+02,2.893831e+01,-1.488940e+01,-6.876396e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,1.963183e+01,-5.440737e+01,-1.524626e+02,2.831788e+01,-1.374914e+01,-6.699825e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,1.865633e+01,-5.243771e+01,-1.863019e+02,2.771403e+01,-1.297179e+01,-6.253987e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,1.780676e+01,-5.095379e+01,-1.875856e+02,2.713125e+01,-1.221870e+01,-6.113343e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,1.707942e+01,-4.806496e+01,-1.895690e+02,2.657282e+01,-1.155184e+01,-5.734470e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,1.588295e+01,-4.465116e+01,-1.546687e+02,2.601019e+01,-1.098623e+01,-5.547255e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,1.546167e+01,-4.395887e+01,-1.360583e+02,2.548277e+01,-1.031691e+01,-5.268840e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,1.480576e+01,-4.195370e+01,-2.048506e+02,2.497434e+01,-9.834674e+00,-4.903536e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,1.415416e+01,-4.024186e+01,-1.554140e+02,2.448251e+01,-9.213386e+00,-4.678352e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,1.366368e+01,-3.760943e+01,-1.641446e+02,2.401213e+01,-8.834338e+00,-4.402597e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,1.317110e+01,-3.666282e+01,-1.226810e+02,2.356042e+01,-8.381569e+00,-4.269715e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,1.240367e+01,-3.364696e+01,-1.151371e+02,2.311415e+01,-8.054038e+00,-4.248074e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,1.187133e+01,-3.058276e+01,-1.088283e+02,2.268173e+01,-7.689270e+00,-4.079525e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,1.159192e+01,-3.067774e+01,-1.064180e+02,2.227100e+01,-7.339361e+00,-3.969633e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,1.105165e+01,-2.887535e+01,-1.141157e+02,2.187031e+01,-6.999321e+00,-3.816463e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,1.086990e+01,-2.643761e+01,-1.203388e+02,2.149098e+01,-6.705805e+00,-3.668335e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,1.031445e+01,-2.602913e+01,-1.243260e+02,2.111843e+01,-6.379008e+00,-3.492567e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,1.004442e+01,-2.338249e+01,-1.354289e+02,2.076120e+01,-6.115440e+00,-3.405722e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,9.603684e+00,-2.327527e+01,-1.248635e+02,2.041253e+01,-5.964800e+00,-3.300814e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,9.515598e+00,-2.171211e+01,-1.214734e+02,2.008232e+01,-5.701338e+00,-3.151058e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,9.044352e+00,-2.078330e+01,-1.244729e+02,1.975768e+01,-5.533911e+00,-3.059813e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,8.942258e+00,-2.099794e+01,-1.308188e+02,1.944866e+01,-5.294456e+00,-2.969544e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,8.570226e+00,-1.993692e+01,-1.097382e+02,1.914649e+01,-5.082594e+00,-2.872142e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,8.431085e+00,-1.857140e+01,-1.139205e+02,1.885688e+01,-4.909696e+00,-2.770387e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,8.220784e+00,-1.845730e+01,-1.614587e+02,1.857698e+01,-4.731793e+00,-2.706045e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,7.880739e+00,-1.697230e+01,-8.802074e+01,1.830272e+01,-4.548062e+00,-2.650890e+01,0.000000e+00,0.000000e+00,0.000000e+00
40,7.711411e+00,-1.707167e+01,-8.449120e+01,1.803794e+01,-4.381626e+00,-2.590724e+01,0.000000e+00,0.000000e+00,0.000000e+00
41,7.474925e+00,-1.628499e+01,-9.382304e+01,1.778030e+01,-4.233185e+00,-2.528016e+01,0.000000e+00,0.000000e+00,0.000000e+00
42,7.305360e+00,-1.526544e+01,-9.402745e+01,1.753090e+01,-4.100040e+00,-2.477495e+01,0.000000e+00,0.000000e+00,0.000000e+00
43,7.366904e+00,-1.467027e+01,-1.039892e+02,1.729453e+01,-3.977862e+00,-2.411774e+01,0.000000e+00,0.000000e+00,0.000000e+00
44,6.991992e+00,-1.415956e+01,-1.085596e+02,1.706038e+01,-3.831372e+00,-2.350698e+01,0.000000e+00,0.000000e+00,0.000000e+00
45,6.944669e+00,-1.542876e+01,-1.019543e+02,1.683559e+01,-3.755934e+00,-2.309436e+01,0.000000e+00,0.000000e+00,0.000000e+00
46,6.667911e+00,-1.460996e+01,-9.477362e+01,1.661455e+01,-3.635062e+00,-2.253661e+01,0.000000e+00,0.000000e+00,0.000000e+00
47,6.547928e+00,-1.293936e+01,-7.386619e+01,1.640037e+01,-3.522688e+00,-2.202449e+01,0.000000e+00,0.000000e+00,0.000000e+00
48,6.405797e+00,-1.341293e+01,-8.372680e+01,1.619215e+01,-3.432255e+00,-2.142007e+01,0.000000e+00,0.000000e+00,0.000000e+00
49,6.404165e+00,-1.307250e+01,-8.587241e+01,1.599239e+01,-3.318648e+00,-2.094961e+01,0.000000e+00,0.000000e+00,0.000000e+00
50,6.253403e+00,-1.318750e+01,-8.796478e+01,1.579761e+01,-3.248443e+00,-2.053628e+01,0.000000e+00,0.000000e+00,0.000000e+00
