iter,average value,advantage gap,greedy advantage gap
1,1.401995e+03,2.394630e+01,1.142964e+01
2,1.392068e+03,2.318458e+01,1.162590e+01
3,1.382463e+03,2.246533e+01,1.163321e+01
4,1.373166e+03,2.178531e+01,1.171084e+01
5,1.364159e+03,2.114158e+01,1.191737e+01
6,1.355430e+03,2.053148e+01,1.190714e+01
7,1.346964e+03,1.995259e+01,1.190714e+01
8,1.338749e+03,1.940269e+01,1.190401e+01
9,1.330774e+03,1.887978e+01,1.190359e+01
10,1.323027e+03,1.838202e+01,1.190367e+01
11,1.315498e+03,1.790772e+01,1.190367e+01
12,1.308179e+03,1.745533e+01,1.190846e+01
13,1.301059e+03,1.702345e+01,1.191140e+01
14,1.294131e+03,1.661074e+01,1.192120e+01
15,1.287387e+03,1.621602e+01,1.180452e+01
16,1.280821e+03,1.583817e+01,1.180315e+01
17,1.274424e+03,1.547617e+01,1.180315e+01
18,1.268192e+03,1.512905e+01,1.167258e+01
19,1.262118e+03,1.479595e+01,1.167258e+01
20,1.256197e+03,1.447605e+01,1.167253e+01
21,1.250424e+03,1.416858e+01,1.167253e+01
22,1.244793e+03,1.387285e+01,1.167253e+01
23,1.239300e+03,1.358819e+01,1.167253e+01
24,1.233942e+03,1.331400e+01,1.167256e+01
25,1.228714e+03,1.304971e+01,1.167261e+01
26,1.223611e+03,1.279479e+01,1.168204e+01
27,1.218632e+03,1.254873e+01,1.168196e+01
28,1.213771e+03,1.231108e+01,1.168196e+01
29,1.209027e+03,1.214593e+01,1.168196e+01
30,1.204396e+03,1.207156e+01,1.168365e+01
31,1.199874e+03,1.199504e+01,1.168366e+01
32,1.195460e+03,1.191646e+01,1.167907e+01
33,1.191150e+03,1.183590e+01,1.167970e+01
34,1.186942e+03,1.175343e+01,1.167970e+01
35,1.182833e+03,1.166914e+01,1.167970e+01
36,1.178821e+03,1.158311e+01,1.171338e+01
37,1.174904e+03,1.149542e+01,1.171338e+01
38,1.171079e+03,1.140616e+01,1.175090e+01
39,1.167345e+03,1.131542e+01,1.175090e+01
40,1.163699e+03,1.122328e+01,1.175090e+01
41,1.160139e+03,1.112982e+01,1.175090e+01
42,1.156662e+03,1.103513e+01,1.175411e+01
43,1.153268e+03,1.093930e+01,1.177674e+01
44,1.149955e+03,1.084240e+01,1.177655e+01
45,1.146719e+03,1.074454e+01,1.177571e+01
46,1.143560e+03,1.064578e+01,1.177193e+01
47,1.140476e+03,1.054620e+01,1.177195e+01
48,1.137465e+03,1.044590e+01,1.177195e+01
49,1.134524e+03,1.034494e+01,1.177192e+01
50,1.131654e+03,1.024341e+01,1.177192e+01
51,1.128851e+03,1.014138e+01,1.177433e+01
52,1.126115e+03,1.003892e+01,1.177276e+01
53,1.123443e+03,9.936110e+00,1.177276e+01
54,1.120835e+03,9.833011e+00,1.177276e+01
55,1.118288e+03,9.729692e+00,1.177320e+01
56,1.115801e+03,9.626220e+00,1.177321e+01
57,1.113372e+03,9.522656e+00,1.177321e+01
58,1.111001e+03,9.419061e+00,1.177325e+01
59,1.108686e+03,9.315494e+00,1.177325e+01
60,1.106424e+03,9.212009e+00,1.177325e+01
61,1.104216e+03,9.108661e+00,1.177325e+01
62,1.102059e+03,9.005499e+00,1.177325e+01
63,1.099953e+03,8.902573e+00,1.177325e+01
64,1.097895e+03,8.799930e+00,1.177325e+01
65,1.095885e+03,8.697612e+00,1.177325e+01
66,1.093922e+03,8.602403e+00,1.180711e+01
67,1.092004e+03,8.535322e+00,1.180711e+01
68,1.090130e+03,8.469091e+00,1.184346e+01
69,1.088299e+03,8.403688e+00,1.188169e+01
70,1.086510e+03,8.339095e+00,1.188169e+01
71,1.084761e+03,8.275289e+00,1.189095e+01
72,1.083052e+03,8.212254e+00,1.192678e+01
73,1.081382e+03,8.149970e+00,1.193460e+01
74,1.079749e+03,8.088421e+00,1.193015e+01
75,1.078152e+03,8.027588e+00,1.193771e+01
76,1.076591e+03,7.967457e+00,1.193771e+01
77,1.075065e+03,7.908012e+00,1.216907e+01
78,1.073572e+03,7.849237e+00,1.220880e+01
79,1.072112e+03,7.791119e+00,1.220880e+01
80,1.070684e+03,7.733643e+00,1.220881e+01
81,1.069287e+03,7.676797e+00,1.220881e+01
82,1.067920e+03,7.620567e+00,1.220881e+01
83,1.066582e+03,7.564942e+00,1.253021e+01
84,1.065273e+03,7.509908e+00,1.253021e+01
85,1.063992e+03,7.455455e+00,1.253021e+01
86,1.062737e+03,7.401572e+00,1.253017e+01
87,1.061509e+03,7.348248e+00,1.253017e+01
88,1.060307e+03,7.295473e+00,1.253457e+01
89,1.059129e+03,7.243237e+00,1.270687e+01
90,1.057975e+03,7.191529e+00,1.270591e+01
91,1.056845e+03,7.140342e+00,1.278333e+01
92,1.055738e+03,7.089665e+00,1.278333e+01
93,1.054653e+03,7.039491e+00,1.278333e+01
94,1.053590e+03,6.989810e+00,1.278333e+01
95,1.052548e+03,6.940615e+00,1.278333e+01
96,1.051526e+03,6.891898e+00,1.278333e+01
97,1.050524e+03,6.843650e+00,1.278333e+01
98,1.049542e+03,6.795865e+00,1.278333e+01
99,1.048579e+03,6.748536e+00,1.278333e+01
100,1.047634e+03,6.701655e+00,1.278333e+01
110,1.039094e+03,6.256111e+00,1.287500e+01
120,1.031931e+03,5.849010e+00,1.302201e+01
130,1.025845e+03,5.471320e+00,1.308045e+01
140,1.020959e+03,5.116945e+00,1.318431e+01
150,1.016922e+03,4.790341e+00,1.351731e+01
160,1.013394e+03,4.488889e+00,1.381972e+01
170,1.010346e+03,4.219351e+00,1.431345e+01
180,1.008022e+03,3.978415e+00,1.573053e+01
190,1.006307e+03,3.859736e+00,1.659739e+01
200,1.004879e+03,3.719843e+00,2.504665e+01
210,1.003671e+03,3.559320e+00,2.671515e+01
220,1.002625e+03,3.407724e+00,2.930695e+01
230,1.001652e+03,3.245476e+00,3.405473e+01
240,1.000829e+03,3.079548e+00,3.414355e+00
250,1.000060e+03,3.053973e+00,2.820967e+00
260,9.994271e+02,3.068648e+00,2.871719e+00
270,9.988983e+02,3.132954e+00,2.897754e+00
280,9.984588e+02,3.189657e+00,2.917399e+00
290,9.980743e+02,3.222563e+00,2.928021e+00
300,9.976904e+02,3.308495e+00,2.952464e+00
310,9.972875e+02,3.465249e+00,2.950864e+00
320,9.968724e+02,3.613972e+00,2.957310e+00
330,9.964353e+02,3.755102e+00,2.962100e+00
340,9.959756e+02,3.960198e+00,2.970674e+00
350,9.954929e+02,4.190973e+00,2.974934e+00
360,9.949924e+02,4.224984e+00,2.965880e+00
370,9.944624e+02,4.228707e+00,2.350376e+00
380,9.939031e+02,4.200354e+00,2.351457e+00
390,9.933073e+02,4.160761e+00,2.351284e+00
400,9.926720e+02,4.110357e+00,2.348696e+00
410,9.919943e+02,4.049269e+00,2.348464e+00
420,9.912711e+02,3.977711e+00,2.349377e+00
430,9.904990e+02,3.895990e+00,2.355507e+00
440,9.896748e+02,3.804510e+00,2.357142e+00
450,9.887948e+02,3.703773e+00,2.315099e+00
460,9.878555e+02,3.594377e+00,3.411473e+00
470,9.868533e+02,3.477020e+00,3.391288e+00
480,9.857848e+02,3.352493e+00,3.397654e+00
490,9.846464e+02,3.221672e+00,3.397654e+00
500,9.834349e+02,3.085515e+00,3.461246e+00
510,9.821472e+02,2.945048e+00,3.461156e+00
520,9.807863e+02,2.849860e+00,2.211738e+00
530,9.793460e+02,2.917855e+00,2.211738e+00
540,9.778240e+02,2.976937e+00,2.556862e+00
550,9.762195e+02,3.026262e+00,2.557503e+00
560,9.745323e+02,3.065120e+00,2.559409e+00
570,9.727631e+02,3.092971e+00,2.560231e+00
580,9.709143e+02,3.109399e+00,2.561060e+00
590,9.689886e+02,3.114282e+00,2.568166e+00
600,9.669900e+02,3.107675e+00,2.568174e+00
610,9.649218e+02,3.089949e+00,2.568174e+00
620,9.627879e+02,3.061653e+00,2.568102e+00
630,9.605937e+02,3.023478e+00,2.568607e+00
640,9.583453e+02,2.976276e+00,2.588190e+00
650,9.560488e+02,2.921020e+00,2.589069e+00
660,9.537105e+02,2.858769e+00,2.589492e+00
670,9.513371e+02,2.790632e+00,2.592980e+00
680,9.489348e+02,2.717726e+00,2.592980e+00
690,9.465134e+02,2.640980e+00,2.501556e+00
700,9.440782e+02,2.561516e+00,1.343250e+00
710,9.416347e+02,2.480343e+00,1.340224e+00
720,9.391853e+02,2.398433e+00,1.340225e+00
730,9.367341e+02,2.316573e+00,1.340225e+00
740,9.342850e+02,2.235435e+00,1.339012e+00
750,9.318410e+02,2.155588e+00,1.339012e+00
760,9.294049e+02,2.092785e+00,1.339012e+00
770,9.269796e+02,2.054610e+00,1.338980e+00
780,9.245661e+02,2.019482e+00,1.333194e+00
790,9.221657e+02,1.982958e+00,1.334956e+00
800,9.197793e+02,1.945456e+00,1.335043e+00
810,9.174077e+02,1.907348e+00,1.335062e+00
820,9.150511e+02,1.868957e+00,8.506666e-01
830,9.127099e+02,1.830565e+00,8.506718e-01
840,9.103838e+02,1.792410e+00,8.506639e-01
850,9.080729e+02,1.754690e+00,8.506642e-01
860,9.057767e+02,1.717571e+00,8.510248e-01
870,9.034949e+02,1.681183e+00,8.510157e-01
880,9.012270e+02,1.645632e+00,8.510241e-01
890,8.989725e+02,1.610997e+00,8.510241e-01
900,8.967308e+02,1.577336e+00,8.510241e-01
910,8.945013e+02,1.544691e+00,8.510241e-01
920,8.922835e+02,1.513084e+00,8.507396e-01
930,8.900767e+02,1.482529e+00,8.511824e-01
940,8.878806e+02,1.453022e+00,8.512711e-01
950,8.856949e+02,1.424555e+00,8.512711e-01
960,8.835185e+02,1.397116e+00,8.495140e-01
970,8.813518e+02,1.370673e+00,8.494551e-01
980,8.791940e+02,1.345204e+00,8.494547e-01
990,8.770439e+02,1.320690e+00,8.491580e-01
1000,8.749011e+02,1.297099e+00,8.491558e-01
1010,8.727651e+02,1.274398e+00,8.491429e-01
1020,8.706354e+02,1.252553e+00,8.491335e-01
1030,8.685116e+02,1.231528e+00,8.490986e-01
1040,8.663933e+02,1.211289e+00,8.490986e-01
1050,8.642802e+02,1.191802e+00,8.490986e-01
1060,8.621718e+02,1.173030e+00,8.490981e-01
1070,8.600679e+02,1.154942e+00,8.490981e-01
1080,8.579681e+02,1.144388e+00,8.490981e-01
1090,8.558721e+02,1.142883e+00,8.492296e-01
1100,8.537799e+02,1.141077e+00,8.492293e-01
1110,8.516911e+02,1.138979e+00,8.490056e-01
1120,8.496055e+02,1.136600e+00,8.490056e-01
1130,8.475227e+02,1.133948e+00,8.489957e-01
1140,8.454425e+02,1.131033e+00,8.489494e-01
1150,8.433648e+02,1.127862e+00,8.489476e-01
1160,8.412893e+02,1.124444e+00,8.489476e-01
1170,8.392160e+02,1.120786e+00,8.489476e-01
1180,8.371446e+02,1.116897e+00,8.489476e-01
1190,8.350749e+02,1.112784e+00,8.489476e-01
1200,8.330070e+02,1.108453e+00,8.488175e-01
1210,8.309405e+02,1.103912e+00,8.399543e-01
1220,8.288758e+02,1.099167e+00,8.399541e-01
1230,8.268126e+02,1.094224e+00,8.398245e-01
1240,8.247506e+02,1.089090e+00,8.398245e-01
1250,8.226903e+02,1.084479e+00,8.398245e-01
1260,8.206324e+02,1.086468e+00,8.398044e-01
1270,8.185755e+02,1.088168e+00,8.397153e-01
1280,8.165199e+02,1.089586e+00,8.397153e-01
1290,8.144651e+02,1.090730e+00,8.397153e-01
1300,8.124111e+02,1.091608e+00,8.397153e-01
1310,8.103580e+02,1.092224e+00,8.397153e-01
1320,8.083063e+02,1.092587e+00,8.397153e-01
1330,8.062565e+02,1.092701e+00,8.397153e-01
1340,8.042074e+02,1.092578e+00,8.397148e-01
1350,8.021590e+02,1.092226e+00,8.396951e-01
1360,8.001111e+02,1.091650e+00,8.396951e-01
1370,7.980637e+02,1.090859e+00,8.396951e-01
1380,7.960167e+02,1.089858e+00,8.396951e-01
1390,7.939703e+02,1.088654e+00,8.396951e-01
1400,7.919243e+02,1.087254e+00,8.392828e-01
1410,7.898812e+02,1.085657e+00,8.392828e-01
1420,7.878390e+02,1.083874e+00,8.392828e-01
1430,7.857973e+02,1.081913e+00,8.392828e-01
1440,7.837572e+02,1.079770e+00,8.392828e-01
1450,7.817214e+02,1.077429e+00,8.392846e-01
1460,7.796872e+02,1.074921e+00,8.392846e-01
1470,7.776575e+02,1.072232e+00,8.392846e-01
1480,7.756282e+02,1.069397e+00,8.392846e-01
1490,7.736031e+02,1.066413e+00,8.392846e-01
1500,7.715841e+02,1.063281e+00,8.392846e-01
1510,7.695656e+02,1.060020e+00,8.392846e-01
1520,7.675525e+02,1.056567e+00,8.392846e-01
1530,7.655399e+02,1.052994e+00,8.392823e-01
1540,7.635278e+02,1.049309e+00,8.392823e-01
1550,7.615177e+02,1.045516e+00,8.392823e-01
1560,7.595134e+02,1.041638e+00,8.392613e-01
1570,7.575102e+02,1.037665e+00,8.392613e-01
1580,7.555079e+02,1.033604e+00,8.392613e-01
1590,7.535070e+02,1.029443e+00,8.392613e-01
