iter,average value,advantage gap,greedy advantage gap
1,1.421111e+03,1.207922e+01,9.822207e+00
2,1.404809e+03,1.199899e+01,9.822163e+00
3,1.389489e+03,1.189334e+01,9.824074e+00
4,1.375053e+03,1.176707e+01,9.823681e+00
5,1.361417e+03,1.162426e+01,9.927315e+00
6,1.348507e+03,1.146833e+01,9.927315e+00
7,1.336258e+03,1.130219e+01,9.927303e+00
8,1.324613e+03,1.112824e+01,9.927318e+00
9,1.313523e+03,1.094851e+01,9.926915e+00
10,1.302943e+03,1.076469e+01,9.926955e+00
11,1.292837e+03,1.057818e+01,9.926956e+00
12,1.283169e+03,1.039015e+01,9.926948e+00
13,1.273908e+03,1.020155e+01,9.926949e+00
14,1.265029e+03,1.001317e+01,9.926949e+00
15,1.256506e+03,9.825683e+00,9.925470e+00
16,1.248318e+03,9.639605e+00,1.010115e+01
17,1.240444e+03,9.455372e+00,1.012738e+01
18,1.232867e+03,9.273331e+00,1.012740e+01
19,1.225571e+03,9.093759e+00,1.012739e+01
20,1.218540e+03,8.916873e+00,1.012739e+01
21,1.211761e+03,8.742844e+00,1.012776e+01
22,1.205221e+03,8.571796e+00,1.012851e+01
23,1.198908e+03,8.403821e+00,1.012851e+01
24,1.192812e+03,8.238983e+00,1.013485e+01
25,1.186923e+03,8.077319e+00,1.013485e+01
26,1.181231e+03,7.918848e+00,1.013485e+01
27,1.175727e+03,7.763570e+00,1.013485e+01
28,1.170403e+03,7.611474e+00,1.013487e+01
29,1.165252e+03,7.462536e+00,1.013487e+01
30,1.160267e+03,7.316721e+00,1.013488e+01
31,1.155439e+03,7.173989e+00,1.013481e+01
32,1.150764e+03,7.034293e+00,1.013481e+01
33,1.146234e+03,6.904653e+00,1.013487e+01
34,1.141844e+03,6.795568e+00,1.013484e+01
35,1.137589e+03,6.688663e+00,1.018992e+01
36,1.133463e+03,6.583890e+00,1.005556e+01
37,1.129461e+03,6.481198e+00,1.005556e+01
38,1.125579e+03,6.380538e+00,1.005556e+01
39,1.121811e+03,6.281858e+00,1.005556e+01
40,1.118154e+03,6.185108e+00,1.005554e+01
41,1.114604e+03,6.090238e+00,1.005554e+01
42,1.111156e+03,5.997196e+00,1.005555e+01
43,1.107806e+03,5.905935e+00,1.005556e+01
44,1.104552e+03,5.816404e+00,1.010742e+01
45,1.101388e+03,5.728556e+00,1.010742e+01
46,1.098313e+03,5.642345e+00,1.010741e+01
47,1.095323e+03,5.557725e+00,1.029296e+01
48,1.092415e+03,5.474651e+00,1.029298e+01
49,1.089585e+03,5.393079e+00,1.029298e+01
50,1.086831e+03,5.312967e+00,1.029298e+01
51,1.084150e+03,5.234273e+00,1.029298e+01
52,1.081540e+03,5.156958e+00,1.029299e+01
53,1.078998e+03,5.086867e+00,1.029299e+01
54,1.076521e+03,5.052755e+00,1.029304e+01
55,1.074108e+03,5.018588e+00,1.016726e+01
56,1.071755e+03,4.984366e+00,1.016686e+01
57,1.069461e+03,4.950089e+00,1.016698e+01
58,1.067224e+03,4.915756e+00,1.016698e+01
59,1.065041e+03,4.881368e+00,1.036080e+01
60,1.062910e+03,4.846923e+00,1.036469e+01
61,1.060831e+03,4.812423e+00,1.036468e+01
62,1.058800e+03,4.777867e+00,1.036551e+01
63,1.056816e+03,4.743256e+00,1.039476e+01
