iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,3.894476e+01,-8.088527e+01,-2.628628e+02,3.894476e+01,-8.088527e+01,-2.628628e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,2.661237e+01,-7.426728e+01,-2.855352e+02,3.277856e+01,-5.352875e+01,-1.424762e+02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.901677e+01,-5.851089e+01,-3.670342e+02,2.819130e+01,-3.934988e+01,-1.126232e+02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.429817e+01,-3.935369e+01,-2.404972e+02,2.471801e+01,-3.032633e+01,-1.039679e+02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.190794e+01,-3.020068e+01,-1.858268e+02,2.215600e+01,-2.459766e+01,-8.830077e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,1.018463e+01,-2.158775e+01,-1.557244e+02,2.016077e+01,-2.027177e+01,-7.868601e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,9.097274e+00,-1.684572e+01,-1.390790e+02,1.858027e+01,-1.713606e+01,-6.834339e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,8.384554e+00,-1.568211e+01,-1.290353e+02,1.730581e+01,-1.475715e+01,-5.931452e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,7.798190e+00,-1.253114e+01,-1.229024e+02,1.624941e+01,-1.287409e+01,-5.230526e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,7.252462e+00,-1.176354e+01,-1.273486e+02,1.534971e+01,-1.134406e+01,-4.654806e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,7.073512e+00,-1.051086e+01,-1.116832e+02,1.459733e+01,-1.018520e+01,-4.186219e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,6.691475e+00,-1.009796e+01,-1.183112e+02,1.393851e+01,-9.163847e+00,-3.884762e+01,0.000000e+00,0.000000e+00,0.000000e+00
13,6.353842e+00,-9.532615e+00,-1.043663e+02,1.335507e+01,-8.378173e+00,-3.500139e+01,0.000000e+00,0.000000e+00,0.000000e+00
14,6.166644e+00,-7.160618e+00,-1.170332e+02,1.284161e+01,-7.692356e+00,-3.203785e+01,0.000000e+00,0.000000e+00,0.000000e+00
15,6.116385e+00,-7.919907e+00,-7.973705e+01,1.239326e+01,-7.050388e+00,-3.195993e+01,0.000000e+00,0.000000e+00,0.000000e+00
16,5.883454e+00,-8.437822e+00,-1.010326e+02,1.198640e+01,-6.599186e+00,-3.080159e+01,0.000000e+00,0.000000e+00,0.000000e+00
17,5.802081e+00,-8.144142e+00,-1.217334e+02,1.162262e+01,-6.164281e+00,-3.228305e+01,0.000000e+00,0.000000e+00,0.000000e+00
18,5.591353e+00,-7.937995e+00,-1.041501e+02,1.128755e+01,-5.820179e+00,-3.136104e+01,0.000000e+00,0.000000e+00,0.000000e+00
19,5.338020e+00,-8.288003e+00,-9.201202e+01,1.097441e+01,-5.487187e+00,-3.126637e+01,0.000000e+00,0.000000e+00,0.000000e+00
20,5.294319e+00,-7.763610e+00,-1.551954e+02,1.069041e+01,-5.233155e+00,-3.124670e+01,0.000000e+00,0.000000e+00,0.000000e+00
21,5.189985e+00,-7.357446e+00,-8.975944e+01,1.042848e+01,-4.987548e+00,-3.038891e+01,0.000000e+00,0.000000e+00,0.000000e+00
22,5.167298e+00,-8.173699e+00,-1.278879e+02,1.018934e+01,-4.760465e+00,-2.900335e+01,0.000000e+00,0.000000e+00,0.000000e+00
23,4.974011e+00,-8.699235e+00,-9.986405e+01,9.962587e+00,-4.604646e+00,-2.868141e+01,0.000000e+00,0.000000e+00,0.000000e+00
24,4.886176e+00,-8.535552e+00,-8.259086e+01,9.751069e+00,-4.425335e+00,-2.968819e+01,0.000000e+00,0.000000e+00,0.000000e+00
25,4.713623e+00,-8.740576e+00,-9.514431e+01,9.549572e+00,-4.278908e+00,-3.006682e+01,0.000000e+00,0.000000e+00,0.000000e+00
26,4.631994e+00,-7.589618e+00,-1.107074e+02,9.360434e+00,-4.132207e+00,-3.030103e+01,0.000000e+00,0.000000e+00,0.000000e+00
27,4.523396e+00,-9.302048e+00,-8.715301e+01,9.181284e+00,-4.007858e+00,-3.007505e+01,0.000000e+00,0.000000e+00,0.000000e+00
28,4.489827e+00,-8.329433e+00,-7.034483e+01,9.013732e+00,-3.855480e+00,-2.952229e+01,0.000000e+00,0.000000e+00,0.000000e+00
29,4.329874e+00,-9.914321e+00,-8.926043e+01,8.852220e+00,-3.729500e+00,-2.887998e+01,0.000000e+00,0.000000e+00,0.000000e+00
30,4.301961e+00,-9.542178e+00,-7.725107e+01,8.700545e+00,-3.614712e+00,-2.937130e+01,0.000000e+00,0.000000e+00,0.000000e+00
31,4.173064e+00,-9.541662e+00,-7.720802e+01,8.554497e+00,-3.524645e+00,-2.832994e+01,0.000000e+00,0.000000e+00,0.000000e+00
32,4.157371e+00,-1.021522e+01,-8.255523e+01,8.417087e+00,-3.455949e+00,-2.874564e+01,0.000000e+00,0.000000e+00,0.000000e+00
33,4.052011e+00,-1.005226e+01,-1.046322e+02,8.284812e+00,-3.385976e+00,-2.935676e+01,0.000000e+00,0.000000e+00,0.000000e+00
34,3.851357e+00,-1.097352e+01,-6.927955e+01,8.154416e+00,-3.335168e+00,-2.903107e+01,0.000000e+00,0.000000e+00,0.000000e+00
35,3.846200e+00,-1.079060e+01,-1.134083e+02,8.031324e+00,-3.303495e+00,-2.983980e+01,0.000000e+00,0.000000e+00,0.000000e+00
36,3.776019e+00,-1.059458e+01,-7.638632e+01,7.913121e+00,-3.262055e+00,-3.031290e+01,0.000000e+00,0.000000e+00,0.000000e+00
37,3.676285e+00,-1.142442e+01,-9.233259e+01,7.798612e+00,-3.230246e+00,-3.048419e+01,0.000000e+00,0.000000e+00,0.000000e+00
38,3.631773e+00,-1.150969e+01,-9.387309e+01,7.688958e+00,-3.181091e+00,-3.081418e+01,0.000000e+00,0.000000e+00,0.000000e+00
39,3.510852e+00,-1.098148e+01,-8.962733e+01,7.581828e+00,-3.146416e+00,-3.108263e+01,0.000000e+00,0.000000e+00,0.000000e+00
40,3.440872e+00,-1.157032e+01,-6.738191e+01,7.478304e+00,-3.100116e+00,-3.059413e+01,0.000000e+00,0.000000e+00,0.000000e+00
41,3.309109e+00,-1.139480e+01,-1.151576e+02,7.376616e+00,-3.101741e+00,-3.089284e+01,0.000000e+00,0.000000e+00,0.000000e+00
42,3.067936e+00,-1.174583e+01,-7.595356e+01,7.274028e+00,-3.104748e+00,-3.067022e+01,0.000000e+00,0.000000e+00,0.000000e+00
43,3.178545e+00,-1.216982e+01,-8.272381e+01,7.178785e+00,-3.098788e+00,-3.109186e+01,0.000000e+00,0.000000e+00,0.000000e+00
44,2.985746e+00,-1.259587e+01,-7.768345e+01,7.083488e+00,-3.075421e+00,-3.064714e+01,0.000000e+00,0.000000e+00,0.000000e+00
