iter,average value,advantage gap
1,7.921091e+00,6.596273e+00
2,-2.588327e+02,9.585647e-02
3,-2.591130e+02,2.895233e-04
4,-2.591133e+02,2.273737e-13
4,-2.591133e+02,2.273737e-13
