iter,average value,advantage gap,greedy advantage gap
1,1.168282e+01,7.429547e+00,1.581631e-01
2,1.127043e+01,5.142685e+00,1.581471e-01
3,1.077752e+01,2.932300e+00,1.180592e-01
4,1.034630e+01,1.269052e+00,6.404956e-02
5,1.027971e+01,2.859565e-01,2.977715e-02
6,1.027289e+01,1.326462e-01,2.976626e-02
7,1.026218e+01,9.881911e-02,2.922002e-02
8,1.024972e+01,6.268799e-02,1.029282e-02
9,1.023506e+01,3.799566e-02,1.029272e-02
10,1.022545e+01,2.653255e-02,1.029277e-02
11,1.022086e+01,1.914405e-02,1.795244e-03
12,1.021865e+01,7.835124e-03,1.346702e-03
13,1.021790e+01,5.895586e-03,7.877850e-04
14,1.021724e+01,2.349539e-03,3.915994e-04
15,1.021667e+01,1.473880e-03,2.965288e-04
16,1.021633e+01,9.279083e-04,2.742662e-04
17,1.021614e+01,4.381805e-04,9.056544e-05
18,1.021604e+01,1.542609e-04,7.350690e-05
19,1.021600e+01,1.251618e-04,3.094419e-05
20,1.021597e+01,2.523713e-05,2.386492e-05
21,1.021596e+01,1.780278e-05,1.318099e-05
22,1.021595e+01,1.483493e-05,6.549880e-06
23,1.021595e+01,5.960591e-06,5.038876e-07
24,1.021595e+01,1.438682e-06,5.038876e-07
25,1.021595e+01,9.893179e-07,5.038876e-07
26,1.021595e+01,8.099611e-07,1.180585e-10
27,1.021595e+01,1.688159e-07,1.180585e-10
28,1.021595e+01,1.135750e-07,2.885336e-11
29,1.021595e+01,1.306533e-07,2.885336e-11
30,1.021595e+01,2.548330e-08,2.885336e-11
31,1.021595e+01,8.393892e-09,2.885336e-11
32,1.021595e+01,4.254774e-09,2.885336e-11
33,1.021595e+01,2.543420e-09,2.885336e-11
34,1.021595e+01,1.284118e-09,3.620215e-11
35,1.021595e+01,5.066880e-10,3.620215e-11
36,1.021595e+01,2.593801e-10,2.885336e-11
37,1.021595e+01,1.276170e-10,2.885336e-11
38,1.021595e+01,4.613021e-11,2.885336e-11
39,1.021595e+01,3.326583e-11,2.885336e-11
40,1.021595e+01,2.095035e-11,2.885336e-11
41,1.021595e+01,1.208811e-11,2.885336e-11
42,1.021595e+01,4.139089e-11,1.243450e-14
42,1.021595e+01,4.139089e-11,1.243450e-14
