iter,average value,advantage gap,greedy advantage gap
1,1.199148e+01,7.436817e+00,6.621856e-01
2,1.149015e+01,5.147455e+00,4.543161e-01
3,1.091475e+01,2.973702e+00,4.543346e-01
4,1.042296e+01,1.268826e+00,1.144839e-01
5,1.031862e+01,5.788298e-01,1.004032e-01
6,1.029372e+01,1.788408e-01,1.004033e-01
7,1.027678e+01,1.138565e-01,9.379815e-03
8,1.026626e+01,7.236596e-02,8.531795e-03
9,1.025235e+01,3.919279e-02,9.380860e-03
10,1.024112e+01,2.680702e-02,5.652231e-03
11,1.023601e+01,2.436949e-02,3.755740e-03
12,1.023329e+01,1.006114e-02,3.011162e-03
13,1.023156e+01,5.934962e-03,1.190236e-03
14,1.023066e+01,1.767295e-03,5.190770e-04
15,1.023004e+01,1.392498e-03,3.080481e-04
16,1.022968e+01,8.764396e-04,3.189691e-04
17,1.022945e+01,2.127082e-04,1.320971e-04
18,1.022937e+01,1.210033e-04,7.532109e-05
19,1.022933e+01,8.634246e-05,2.934756e-05
20,1.022931e+01,3.514008e-05,2.176843e-05
21,1.022930e+01,2.034652e-05,3.657175e-06
22,1.022929e+01,5.982998e-06,1.952278e-06
23,1.022929e+01,3.047296e-06,1.055085e-06
24,1.022929e+01,1.468067e-06,1.056522e-06
25,1.022928e+01,6.477512e-07,1.058255e-06
26,1.022928e+01,3.883662e-07,1.224757e-07
27,1.022928e+01,1.931861e-07,4.433432e-07
28,1.022928e+01,1.116253e-07,1.232024e-09
29,1.022928e+01,4.370364e-08,3.588241e-12
30,1.022928e+01,3.387652e-08,3.588241e-12
31,1.022928e+01,1.157294e-08,3.588241e-12
32,1.022928e+01,4.697352e-09,3.588241e-12
33,1.022928e+01,2.817080e-09,3.588241e-12
34,1.022928e+01,1.047480e-09,3.588241e-12
35,1.022928e+01,4.370868e-10,3.588241e-12
36,1.022928e+01,2.614247e-10,3.588241e-12
37,1.022928e+01,1.327898e-10,3.588241e-12
38,1.022928e+01,9.825385e-11,8.881784e-15
38,1.022928e+01,9.825385e-11,8.881784e-15
