iter,average value,advantage gap,greedy advantage gap
1,1.183290e+01,7.427640e+00,4.158794e-01
2,1.142152e+01,5.153974e+00,3.075542e-01
3,1.090512e+01,2.997605e+00,2.099021e-01
4,1.041408e+01,1.263031e+00,3.105031e-01
5,1.033195e+01,3.777449e-01,2.187105e-01
6,1.030347e+01,1.871072e-01,3.131196e-02
7,1.028029e+01,1.008295e-01,3.072845e-02
8,1.026459e+01,6.665263e-02,3.078115e-02
9,1.024903e+01,3.748449e-02,3.040700e-02
10,1.023635e+01,2.666035e-02,2.336884e-02
11,1.022940e+01,2.018895e-02,2.160434e-03
12,1.022616e+01,7.052730e-03,1.575103e-03
13,1.022516e+01,6.053071e-03,1.059845e-03
14,1.022437e+01,2.163063e-03,6.752168e-04
15,1.022376e+01,1.524805e-03,3.434430e-04
16,1.022348e+01,7.116024e-04,1.438355e-04
17,1.022330e+01,3.840147e-04,1.364025e-04
18,1.022321e+01,2.182927e-04,2.580512e-05
19,1.022317e+01,9.703964e-05,2.159381e-05
20,1.022315e+01,5.875633e-05,9.927845e-06
21,1.022314e+01,2.171307e-05,9.926007e-06
22,1.022313e+01,1.426670e-05,6.067401e-06
23,1.022312e+01,3.845011e-06,1.303636e-06
24,1.022312e+01,1.740090e-06,1.066011e-07
25,1.022312e+01,9.175967e-07,1.066042e-07
26,1.022312e+01,3.611540e-07,5.280854e-08
27,1.022312e+01,2.767976e-07,5.280854e-08
28,1.022312e+01,1.838546e-07,5.995176e-09
29,1.022312e+01,5.498444e-08,4.126655e-11
30,1.022312e+01,2.257555e-08,4.126655e-11
31,1.022312e+01,1.134621e-08,4.126655e-11
32,1.022312e+01,7.343376e-09,3.110863e-10
33,1.022312e+01,3.285599e-09,1.299121e-10
34,1.022312e+01,1.422235e-09,9.180212e-12
35,1.022312e+01,6.781526e-10,9.180212e-12
36,1.022312e+01,2.757989e-10,9.180212e-12
37,1.022312e+01,1.755378e-10,9.180212e-12
38,1.022312e+01,9.514167e-11,9.180212e-12
39,1.022312e+01,3.178791e-11,1.421085e-14
39,1.022312e+01,3.178791e-11,1.421085e-14
