iter,average value,advantage gap,greedy advantage gap
1,2.198621e+02,1.111429e+02,3.075549e+01
2,2.183183e+02,9.321288e+01,3.075540e+01
3,2.167578e+02,7.501448e+01,3.075538e+01
4,2.151552e+02,5.668310e+01,3.074423e+01
5,2.134803e+02,4.160561e+01,3.074496e+01
6,2.116931e+02,3.335692e+01,3.074491e+01
7,2.101476e+02,2.582463e+01,3.075359e+01
8,2.091402e+02,1.786039e+01,3.075363e+01
9,2.082563e+02,1.182068e+01,3.075363e+01
10,2.074310e+02,1.158820e+01,3.075363e+01
11,2.066105e+02,1.132953e+01,3.075613e+01
12,2.057618e+02,1.104325e+01,3.075242e+01
13,2.048806e+02,1.074807e+01,3.075242e+01
14,2.039609e+02,1.042934e+01,3.075242e+01
15,2.029944e+02,1.007863e+01,3.075242e+01
16,2.019682e+02,9.707387e+00,3.075329e+01
17,2.008605e+02,9.380767e+00,1.350460e+00
18,1.996295e+02,9.167234e+00,1.350463e+00
19,1.981769e+02,9.384859e+00,1.350467e+00
20,1.961818e+02,1.303872e+01,1.350458e+00
21,1.943078e+02,1.785881e+01,1.350400e+00
22,1.929077e+02,2.201223e+01,1.350447e+00
23,1.915561e+02,2.456716e+01,1.996744e+00
24,1.902021e+02,2.464618e+01,2.034812e+00
25,1.888786e+02,2.051153e+01,2.555190e+00
26,1.875206e+02,1.452485e+01,2.555286e+00
27,1.860732e+02,1.237937e+01,2.476889e+00
28,1.845467e+02,1.124940e+01,2.484754e+00
29,1.829370e+02,1.106634e+01,1.342850e+00
30,1.812316e+02,9.859795e+00,1.456624e+00
31,1.793922e+02,9.500466e+00,1.437846e+00
32,1.773863e+02,8.534865e+00,1.438402e+00
33,1.751343e+02,9.822181e+00,1.461534e+00
34,1.724499e+02,1.326257e+01,1.329204e+00
35,1.693358e+02,1.930842e+01,1.366183e+00
36,1.667581e+02,1.968795e+01,1.450627e+00
37,1.640152e+02,1.865311e+01,1.516762e+00
38,1.609393e+02,1.872762e+01,9.930371e+00
39,1.574753e+02,1.705665e+01,1.968518e+00
40,1.534145e+02,1.502669e+01,1.967005e+00
41,1.485079e+02,1.366043e+01,1.954684e+00
42,1.423565e+02,1.178778e+01,1.973145e+00
43,1.341113e+02,1.178332e+01,3.584728e+00
44,1.274359e+02,9.681805e+00,3.584675e+00
45,1.265958e+02,9.303471e+00,3.584733e+00
46,1.260655e+02,8.859119e+00,3.637209e+00
47,1.255267e+02,9.008502e+00,5.577942e+00
48,1.250540e+02,9.096579e+00,5.580192e+00
49,1.245533e+02,9.190308e+00,5.570519e+00
50,1.239979e+02,9.302407e+00,8.589924e+00
51,1.233837e+02,1.020191e+01,8.590940e+00
