iter,average value,advantage gap,greedy advantage gap
1,1.910987e+02,1.051668e+02,3.700728e+00
2,1.895708e+02,8.861562e+01,3.691019e+00
3,1.880283e+02,7.191540e+01,3.691019e+00
4,1.864443e+02,5.464305e+01,3.691019e+00
5,1.847884e+02,4.068084e+01,3.499764e+00
6,1.830217e+02,2.922138e+01,3.499764e+00
7,1.814580e+02,1.736571e+01,3.584251e+00
8,1.804753e+02,1.111923e+01,3.584251e+00
9,1.798358e+02,1.091942e+01,3.584251e+00
10,1.791826e+02,1.070202e+01,3.584251e+00
11,1.784995e+02,1.049627e+01,3.584304e+00
12,1.777832e+02,1.026915e+01,3.584304e+00
13,1.770294e+02,1.001501e+01,3.584401e+00
14,1.762331e+02,9.726649e+00,3.584401e+00
15,1.753874e+02,9.414469e+00,3.584401e+00
16,1.744830e+02,9.092296e+00,3.584401e+00
17,1.735059e+02,8.751578e+00,3.584401e+00
18,1.724340e+02,8.786177e+00,3.584401e+00
19,1.712270e+02,8.823002e+00,3.583816e+00
20,1.697991e+02,9.316886e+00,3.583960e+00
21,1.679145e+02,1.369363e+01,3.583960e+00
22,1.660348e+02,1.610291e+01,1.434121e+00
23,1.647349e+02,1.357912e+01,1.434038e+00
24,1.633774e+02,1.357416e+01,1.434037e+00
25,1.619475e+02,1.286111e+01,1.434036e+00
26,1.604441e+02,9.332057e+00,1.434036e+00
27,1.588026e+02,9.528440e+00,1.433893e+00
28,1.569029e+02,9.504580e+00,1.433893e+00
29,1.552541e+02,9.097561e+00,1.433891e+00
30,1.535935e+02,9.538586e+00,1.433891e+00
31,1.517681e+02,1.000019e+01,1.433891e+00
32,1.497289e+02,1.047677e+01,1.433891e+00
33,1.474219e+02,1.095727e+01,1.433639e+00
34,1.447691e+02,1.142050e+01,1.433624e+00
35,1.416507e+02,1.182532e+01,1.433624e+00
36,1.378688e+02,1.208866e+01,3.024863e+00
37,1.330595e+02,1.203128e+01,3.022792e+00
38,1.264402e+02,1.122705e+01,3.022819e+00
39,1.181882e+02,9.237895e+00,3.000303e+00
40,1.177941e+02,9.582590e+00,3.006610e+00
41,1.173548e+02,9.985448e+00,3.004412e+00
42,1.168891e+02,1.022877e+01,3.059142e+00
43,1.164668e+02,9.943300e+00,3.059144e+00
44,1.159940e+02,9.631059e+00,3.059144e+00
45,1.154556e+02,9.282938e+00,3.063117e+00
46,1.148321e+02,8.786392e+00,3.063117e+00
47,1.140810e+02,8.269767e+00,3.063119e+00
48,1.131369e+02,7.715793e+00,3.059424e+00
49,1.118662e+02,7.084594e+00,2.982990e+00
50,1.108132e+02,6.526046e+00,2.983796e+00
51,1.106575e+02,6.374615e+00,2.988510e+00
52,1.104975e+02,6.227082e+00,2.988510e+00
53,1.103326e+02,6.083335e+00,2.988510e+00
54,1.101623e+02,5.943250e+00,2.988510e+00
55,1.099861e+02,5.806692e+00,2.985933e+00
56,1.098032e+02,5.673504e+00,2.985933e+00
57,1.096128e+02,5.543512e+00,2.986553e+00
58,1.094140e+02,5.416510e+00,2.986553e+00
59,1.092185e+02,5.294733e+00,2.988940e+00
60,1.090514e+02,5.186218e+00,2.464407e+00
61,1.089000e+02,5.088891e+00,2.464407e+00
62,1.087347e+02,4.991292e+00,2.464407e+00
63,1.085523e+02,4.892931e+00,2.464407e+00
