iter,average value,advantage gap,greedy advantage gap
1,1.071503e+02,1.056284e+01,1.501965e+00
2,1.062604e+02,8.768219e+00,1.502050e+00
3,1.055954e+02,7.522794e+00,1.581034e+00
4,1.050676e+02,6.590230e+00,1.581034e+00
5,1.046321e+02,5.856804e+00,1.550735e+00
6,1.042627e+02,5.259745e+00,1.550735e+00
7,1.039427e+02,4.761062e+00,1.550735e+00
8,1.036606e+02,4.336189e+00,1.535631e+00
9,1.034084e+02,3.968414e+00,1.609902e+00
10,1.031801e+02,3.645911e+00,1.609923e+00
11,1.029708e+02,3.360037e+00,1.591419e+00
12,1.027788e+02,3.104304e+00,1.591419e+00
13,1.026105e+02,2.879990e+00,1.591419e+00
14,1.024527e+02,2.678899e+00,1.591419e+00
15,1.023032e+02,2.494623e+00,1.591419e+00
16,1.021624e+02,2.324933e+00,1.591419e+00
17,1.020296e+02,2.167994e+00,1.591419e+00
18,1.019110e+02,2.022279e+00,1.615968e+00
19,1.018147e+02,1.886507e+00,1.615950e+00
20,1.017300e+02,1.759683e+00,1.615950e+00
21,1.016517e+02,1.640773e+00,1.615950e+00
22,1.015812e+02,1.528986e+00,1.615950e+00
23,1.015238e+02,1.428695e+00,1.615950e+00
24,1.014750e+02,1.335489e+00,1.615950e+00
25,1.014310e+02,1.248062e+00,1.598841e+00
26,1.013892e+02,1.165287e+00,1.598841e+00
27,1.013489e+02,1.085635e+00,1.598841e+00
28,1.013145e+02,1.011171e+00,1.598841e+00
29,1.012836e+02,9.520959e-01,1.598841e+00
30,1.012540e+02,9.010315e-01,1.589168e+00
31,1.012262e+02,8.522306e-01,1.589166e+00
32,1.012037e+02,8.063455e-01,1.589140e+00
33,1.011832e+02,7.635198e-01,1.589166e+00
34,1.011634e+02,7.213233e-01,1.588209e+00
35,1.011446e+02,6.795849e-01,1.587970e+00
36,1.011260e+02,6.381335e-01,1.587970e+00
37,1.011075e+02,5.968002e-01,6.685091e-01
38,1.010905e+02,5.570718e-01,3.741620e-01
39,1.010753e+02,5.185483e-01,3.741620e-01
40,1.010604e+02,4.845710e-01,2.892040e-01
41,1.010455e+02,4.533517e-01,2.892040e-01
42,1.010308e+02,4.221234e-01,2.892040e-01
43,1.010160e+02,4.072827e-01,2.892040e-01
44,1.010029e+02,3.881732e-01,2.885532e-01
45,1.009938e+02,3.679408e-01,2.885364e-01
46,1.009852e+02,3.666260e-01,2.885364e-01
47,1.009769e+02,3.654855e-01,1.542057e-01
48,1.009684e+02,3.638730e-01,1.542057e-01
49,1.009600e+02,3.620740e-01,1.542057e-01
50,1.009513e+02,3.689276e-01,1.542057e-01
51,1.009443e+02,3.786839e-01,1.542057e-01
52,1.009371e+02,3.894991e-01,1.542057e-01
53,1.009295e+02,4.015182e-01,1.542057e-01
54,1.009226e+02,4.125356e-01,1.542057e-01
55,1.009163e+02,4.223105e-01,1.542073e-01
56,1.009098e+02,4.329119e-01,1.542073e-01
57,1.009044e+02,4.396612e-01,1.542073e-01
58,1.008989e+02,4.464454e-01,1.535405e-01
59,1.008940e+02,4.499534e-01,1.442222e-01
60,1.008893e+02,4.518051e-01,1.442222e-01
61,1.008849e+02,4.513152e-01,1.442704e-01
62,1.008808e+02,4.473904e-01,1.442704e-01
63,1.008767e+02,4.428620e-01,1.442704e-01
64,1.008730e+02,4.337226e-01,1.442704e-01
65,1.008693e+02,4.227658e-01,1.442744e-01
66,1.008656e+02,4.111054e-01,1.442744e-01
67,1.008617e+02,3.987104e-01,1.442742e-01
68,1.008582e+02,3.807186e-01,1.283317e-01
69,1.008545e+02,3.620612e-01,1.283318e-01
70,1.008508e+02,3.429900e-01,1.283318e-01
71,1.008468e+02,3.235046e-01,1.240887e-01
72,1.008427e+02,3.036036e-01,1.240887e-01
73,1.008384e+02,2.832841e-01,1.622299e-01
74,1.008339e+02,2.599074e-01,1.646670e-01
75,1.008292e+02,2.349861e-01,1.646670e-01
76,1.008241e+02,2.103442e-01,1.646670e-01
77,1.008185e+02,2.363055e-01,1.654169e-01
78,1.008120e+02,2.694471e-01,1.134934e-01
79,1.008046e+02,3.074866e-01,1.134934e-01
80,1.007976e+02,3.125388e-01,1.190487e-01
81,1.007893e+02,3.047468e-01,1.218468e-01
82,1.007779e+02,2.954854e-01,1.233942e-01
83,1.007759e+02,2.872403e-01,1.231873e-01
84,1.007746e+02,2.711046e-01,1.231873e-01
85,1.007734e+02,2.543325e-01,1.231873e-01
86,1.007722e+02,2.374539e-01,1.231873e-01
87,1.007709e+02,2.204885e-01,1.231873e-01
88,1.007698e+02,2.036890e-01,1.231873e-01
89,1.007686e+02,1.902128e-01,1.231870e-01
90,1.007675e+02,1.929017e-01,1.231870e-01
91,1.007663e+02,1.985591e-01,1.231870e-01
92,1.007652e+02,2.044144e-01,1.231870e-01
93,1.007641e+02,2.104483e-01,1.231871e-01
94,1.007629e+02,2.166203e-01,1.234989e-01
95,1.007618e+02,2.229372e-01,1.234989e-01
96,1.007606e+02,2.294062e-01,1.234989e-01
97,1.007595e+02,2.360353e-01,1.234989e-01
98,1.007583e+02,2.428333e-01,1.234989e-01
99,1.007571e+02,2.498098e-01,1.211104e-01
100,1.007559e+02,2.569753e-01,1.211104e-01
110,1.007444e+02,3.430142e-01,1.220813e-01
120,1.007301e+02,4.969953e-01,1.065620e-01
130,1.007116e+02,7.993216e-01,1.400655e-01
140,1.007021e+02,7.681013e-01,1.400699e-01
150,1.006925e+02,7.374790e-01,1.400757e-01
160,1.006829e+02,7.073250e-01,1.400757e-01
170,1.006731e+02,6.775741e-01,1.393574e-01
180,1.006630e+02,6.482818e-01,1.405470e-01
190,1.006523e+02,6.197723e-01,1.396297e-01
200,1.006407e+02,5.933306e-01,1.421085e-01
210,1.006262e+02,5.728491e-01,9.486100e-02
220,1.006128e+02,5.612592e-01,9.429990e-02
230,1.006037e+02,5.581971e-01,9.869549e-02
240,1.005943e+02,5.758200e-01,3.901471e-01
250,1.005841e+02,6.097157e-01,4.301795e-01
260,1.005714e+02,6.654018e-01,3.323007e-01
270,1.005536e+02,7.001233e-01,3.316918e-01
280,1.005449e+02,6.772379e-01,3.316909e-01
290,1.005369e+02,6.298212e-01,3.316909e-01
300,1.005299e+02,5.696948e-01,3.316909e-01
310,1.005229e+02,5.195522e-01,9.970406e-02
320,1.005159e+02,4.767496e-01,9.781226e-01
330,1.005093e+02,4.341250e-01,9.583477e-01
340,1.005022e+02,3.929865e-01,9.622515e-01
350,1.004941e+02,3.513653e-01,9.423328e-01
360,1.004892e+02,3.223040e-01,3.495672e-01
370,1.004854e+02,2.820514e-01,3.495672e-01
380,1.004816e+02,2.493536e-01,2.943270e-01
390,1.004780e+02,2.516909e-01,2.943270e-01
400,1.004745e+02,2.556777e-01,2.943270e-01
410,1.004609e+02,2.616767e-01,7.060095e-02
420,1.004401e+02,2.248048e-01,7.072650e-02
430,1.004310e+02,1.991990e-01,7.090049e-02
440,1.004226e+02,1.750729e-01,6.988516e-02
450,1.004152e+02,1.601703e-01,7.268580e-02
460,1.004063e+02,1.456889e-01,7.272448e-02
470,1.003965e+02,1.347644e-01,7.263525e-02
480,1.003934e+02,1.254081e-01,7.263393e-02
490,1.003906e+02,1.163959e-01,7.476910e-02
500,1.003879e+02,1.146867e-01,7.479563e-02
510,1.003852e+02,1.123166e-01,7.490982e-02
520,1.003826e+02,1.093969e-01,6.895929e-02
530,1.003799e+02,1.060437e-01,7.418378e-02
540,1.003772e+02,1.023437e-01,7.517662e-02
550,1.003744e+02,9.832730e-02,7.584831e-02
560,1.003714e+02,9.403547e-02,7.582785e-02
570,1.003677e+02,8.949601e-02,7.582785e-02
580,1.003628e+02,8.481361e-02,7.534862e-02
590,1.003579e+02,7.975812e-02,7.535102e-02
600,1.003518e+02,7.473054e-02,7.535102e-02
610,1.003503e+02,7.428241e-02,7.520580e-02
620,1.003487e+02,7.384992e-02,7.520580e-02
630,1.003471e+02,7.325625e-02,7.521317e-02
640,1.003459e+02,7.263487e-02,7.521317e-02
650,1.003450e+02,7.198247e-02,7.519657e-02
660,1.003441e+02,7.134429e-02,7.518218e-02
670,1.003432e+02,7.071892e-02,7.521312e-02
680,1.003423e+02,6.747707e-02,7.561978e-02
690,1.003415e+02,6.413867e-02,7.562126e-02
700,1.003407e+02,6.097780e-02,5.652702e-02
710,1.003399e+02,5.793789e-02,5.652702e-02
720,1.003390e+02,5.501201e-02,5.700748e-02
730,1.003383e+02,5.290331e-02,5.702371e-02
740,1.003375e+02,5.280097e-02,5.706581e-02
750,1.003368e+02,5.228982e-02,2.208245e-02
760,1.003361e+02,5.144953e-02,2.204743e-02
770,1.003353e+02,5.037305e-02,2.095892e-02
780,1.003344e+02,4.930552e-02,2.160745e-02
790,1.003331e+02,4.840897e-02,2.197500e-02
800,1.003321e+02,4.743461e-02,2.193120e-02
810,1.003302e+02,4.304414e-02,2.064224e-02
820,1.003282e+02,3.852424e-02,1.956828e-02
830,1.003264e+02,3.674523e-02,1.957583e-02
840,1.003248e+02,3.719659e-02,1.957567e-02
850,1.003238e+02,3.165367e-02,1.996503e-02
860,1.003230e+02,2.698062e-02,1.996503e-02
870,1.003223e+02,2.510272e-02,1.996363e-02
880,1.003216e+02,2.332321e-02,2.126068e-02
890,1.003208e+02,2.164193e-02,1.999665e-02
900,1.003200e+02,2.027868e-02,2.161849e-02
910,1.003195e+02,1.948374e-02,2.161849e-02
920,1.003191e+02,1.871157e-02,2.162149e-02
930,1.003186e+02,1.939368e-02,2.162149e-02
940,1.003180e+02,2.072813e-02,2.197110e-02
950,1.003174e+02,2.208280e-02,2.186697e-02
960,1.003170e+02,2.332619e-02,2.186702e-02
970,1.003166e+02,2.457140e-02,2.308623e-02
980,1.003161e+02,2.582504e-02,2.308623e-02
990,1.003156e+02,2.709552e-02,2.474199e-02
1000,1.003149e+02,2.840962e-02,2.474199e-02
1010,1.003140e+02,2.983020e-02,2.488593e-02
1020,1.003126e+02,3.150556e-02,2.454688e-02
1030,1.003100e+02,3.332348e-02,2.454688e-02
1040,1.003070e+02,3.445207e-02,2.454688e-02
1050,1.003063e+02,3.479063e-02,2.493221e-02
1060,1.003055e+02,3.494206e-02,2.492230e-02
1070,1.003046e+02,3.463276e-02,8.122315e-03
1080,1.003044e+02,3.402311e-02,1.023820e-02
1090,1.003041e+02,3.341510e-02,1.023820e-02
1100,1.003038e+02,3.280882e-02,1.023820e-02
1110,1.003036e+02,3.220474e-02,1.023221e-02
1120,1.003035e+02,3.156622e-02,1.023221e-02
1130,1.003034e+02,3.091806e-02,1.023221e-02
1140,1.003033e+02,3.027184e-02,1.021842e-02
1150,1.003031e+02,2.962785e-02,1.021842e-02
1160,1.003030e+02,2.898648e-02,1.021842e-02
