iter,average value,advantage gap,greedy advantage gap
1,9.128211e-01,3.627989e+00,6.597373e-02
2,-5.113754e+01,3.121977e+00,6.597373e-02
3,-8.312462e+01,2.769271e+00,6.597373e-02
4,-1.019885e+02,2.532552e+00,6.597373e-02
5,-1.149039e+02,2.398245e+00,6.597373e-02
6,-1.246327e+02,2.277768e+00,1.949396e-02
7,-1.324325e+02,2.182802e+00,1.949396e-02
8,-1.387977e+02,2.099376e+00,1.949396e-02
9,-1.441256e+02,2.022948e+00,1.949396e-02
10,-1.487258e+02,1.951216e+00,1.949396e-02
11,-1.527877e+02,1.886903e+00,5.684342e-14
11,-2.470863e+02,1.886903e+00,5.684342e-14
