iter,average value,advantage gap,greedy advantage gap
1,-2.396999e-02,3.576918e+00,7.414796e-02
2,-1.571463e+01,1.831153e+00,1.745212e-02
3,-1.826055e+01,1.447766e+00,6.051631e-04
4,-1.959441e+01,1.166694e+00,6.051631e-04
5,-2.047102e+01,9.505530e-01,6.051631e-04
6,-2.110929e+01,7.825538e-01,6.051631e-04
7,-2.160486e+01,6.451751e-01,6.051631e-04
8,-2.200144e+01,5.142552e-01,6.051631e-04
9,-2.232415e+01,4.523976e-01,6.051631e-04
10,-2.259198e+01,3.979340e-01,6.051631e-04
11,-2.283165e+01,3.547018e-01,1.776357e-14
11,-2.491014e+01,3.547018e-01,1.776357e-14
