iter,average value,advantage gap,greedy advantage gap
1,-3.546201e-02,3.657513e+00,6.690024e-02
2,-1.562820e+01,1.858837e+00,1.173376e-02
3,-1.825049e+01,1.386594e+00,1.173376e-02
4,-1.962500e+01,1.091657e+00,1.104006e-02
5,-2.050287e+01,8.995841e-01,1.754603e-03
6,-2.115783e+01,7.486462e-01,1.754603e-03
7,-2.165827e+01,6.399211e-01,1.754603e-03
8,-2.206758e+01,5.589116e-01,1.754603e-03
9,-2.241872e+01,4.819363e-01,1.754603e-03
10,-2.272146e+01,4.354397e-01,1.754603e-03
11,-2.298177e+01,3.902606e-01,1.754603e-03
12,-2.320319e+01,3.509917e-01,2.486900e-14
12,-2.520059e+01,3.509917e-01,2.486900e-14
