iter,average value,advantage gap,greedy advantage gap
1,1.428244e+02,1.150153e+01,1.001538e+01
2,1.394138e+02,1.086160e+01,1.001540e+01
3,1.333891e+02,9.668675e+00,9.983845e+00
4,1.239482e+02,7.632448e+00,1.009598e+01
5,1.120975e+02,5.495610e+00,1.099535e+01
6,1.017770e+02,4.397747e+00,1.457759e+01
7,9.852815e+01,3.967364e+00,3.554566e+01
8,9.516256e+01,3.399281e+00,2.747560e+00
9,8.211889e+01,4.741632e+00,1.494190e+00
10,4.416506e+01,1.708501e+00,1.652815e-01
11,2.615333e+01,4.232772e-01,1.524492e-01
12,2.532117e+01,2.699465e-01,1.359813e-01
13,2.486564e+01,8.038513e-02,1.033933e-01
14,2.445592e+01,7.064554e-02,2.687183e-02
15,2.425950e+01,7.992707e-02,2.735607e-03
16,2.419028e+01,8.662905e-03,2.735631e-03
17,2.415931e+01,5.358755e-03,2.462045e-03
18,2.415218e+01,2.688576e-03,8.161954e-04
19,2.414672e+01,1.240650e-03,1.467937e-04
20,2.414331e+01,6.238144e-04,3.241966e-05
21,2.414272e+01,2.933210e-04,3.201161e-05
22,2.414249e+01,1.133296e-04,3.201161e-05
23,2.414240e+01,4.054152e-05,2.486900e-14
23,2.414232e+01,4.054152e-05,2.486900e-14
