iter,average value,advantage gap,greedy advantage gap
1,1.448702e+02,1.021475e+01,9.758190e+00
2,1.413203e+02,9.519162e+00,9.831360e+00
3,1.350637e+02,8.146089e+00,9.475929e+00
4,1.251977e+02,6.642175e+00,1.562797e+01
5,1.123642e+02,5.038701e+00,1.571467e+01
6,1.005713e+02,3.165042e+00,4.023372e+01
7,9.698325e+01,1.882044e+00,2.678240e+00
8,9.078441e+01,1.416041e+00,1.514559e+00
9,7.156515e+01,1.998604e+00,4.173302e-01
10,4.406860e+01,7.565958e-01,3.940595e-01
11,3.305096e+01,3.453072e-01,1.626228e-01
12,3.262592e+01,1.455235e-01,1.129297e-01
13,3.238021e+01,8.207305e-02,1.110388e-01
14,3.217961e+01,7.524105e-02,2.086761e-02
15,3.209192e+01,5.336814e-02,7.517071e-03
16,3.202941e+01,5.129945e-02,5.971011e-02
17,3.197632e+01,1.056814e-02,7.032388e-03
18,3.196604e+01,3.785722e-03,3.537062e-04
19,3.195841e+01,2.444507e-03,3.537065e-04
20,3.195410e+01,1.304780e-03,1.212735e-04
21,3.195307e+01,1.233694e-04,7.531706e-05
22,3.195293e+01,8.407623e-05,2.131628e-14
22,3.195266e+01,8.407623e-05,2.131628e-14
