iter,average value,advantage gap,greedy advantage gap
1,1.435209e+02,1.371671e+01,1.134260e+01
2,1.398602e+02,1.329043e+01,1.145337e+01
3,1.338845e+02,1.247575e+01,1.148638e+01
4,1.253248e+02,1.102847e+01,1.164175e+01
5,1.148430e+02,8.778857e+00,1.253045e+01
6,1.044369e+02,5.367507e+00,1.933078e+01
7,9.953002e+01,2.226011e+00,5.086020e+00
8,9.750036e+01,1.674863e+00,2.056413e+00
9,9.135107e+01,1.981993e+00,1.872906e+00
10,7.028365e+01,1.867050e+00,1.564334e-01
11,4.960240e+01,4.257991e-01,7.125380e-01
12,4.319784e+01,2.174434e-01,4.514276e-02
13,4.294648e+01,1.036817e-01,5.796395e-02
14,4.272431e+01,8.556651e-02,2.641656e-02
15,4.259641e+01,7.021734e-02,9.584424e-03
16,4.255018e+01,1.407856e-02,9.690219e-03
17,4.252343e+01,1.131041e-02,1.907418e-03
18,4.250536e+01,6.903213e-03,8.401271e-04
19,4.249812e+01,1.534056e-03,8.401202e-04
20,4.249503e+01,8.590045e-04,2.261371e-04
21,4.249376e+01,4.411790e-04,8.954774e-05
22,4.249322e+01,3.753386e-04,8.220268e-05
23,4.249288e+01,9.322784e-05,1.181263e-05
24,4.249280e+01,4.801709e-05,1.178443e-05
25,4.249275e+01,5.408263e-05,1.184130e-05
26,4.249273e+01,1.031343e-05,1.466492e-06
27,4.249272e+01,3.341046e-06,1.466492e-06
28,4.249271e+01,1.168915e-06,3.552714e-14
28,4.249271e+01,1.168915e-06,3.552714e-14
