iter,average value,advantage gap
1,1.344151e+00,5.786956e+00
2,-2.518268e+01,1.209751e-01
3,-2.520055e+01,3.283019e-04
4,-2.520059e+01,2.486900e-14
4,-2.520059e+01,2.486900e-14
