iter,average value,advantage gap,greedy advantage gap
1,1.448716e+03,9.777602e+00,9.852273e+00
2,1.444064e+03,9.740566e+00,9.851461e+00
3,1.434930e+03,9.666743e+00,9.851461e+00
4,1.417309e+03,9.519978e+00,9.862871e+00
5,1.384456e+03,9.229124e+00,9.864448e+00
6,1.326955e+03,8.653103e+00,1.032988e+01
7,1.236976e+03,7.506062e+00,1.026365e+01
8,1.120945e+03,5.608938e+00,1.497900e+01
9,1.015941e+03,3.696011e+00,6.662193e+01
10,9.856934e+02,3.416471e+00,2.515078e+00
11,9.468537e+02,4.154503e+00,1.642502e+00
12,8.231044e+02,3.272753e+00,9.067246e-01
13,5.611750e+02,1.437457e+00,7.006765e-01
14,3.873409e+02,6.289223e-01,1.640860e-01
15,3.539888e+02,3.471570e-01,4.736922e-02
16,3.496811e+02,9.919106e-02,4.709046e-02
17,3.450216e+02,6.558721e-02,2.142137e-02
18,3.436574e+02,8.135916e-02,1.840929e-02
19,3.432090e+02,2.146706e-02,1.758525e-03
20,3.428547e+02,4.952870e-03,4.744599e-04
21,3.427565e+02,2.934328e-03,4.744599e-04
22,3.426892e+02,1.027575e-03,5.898129e-04
23,3.426430e+02,5.884412e-04,6.259175e-05
24,3.426336e+02,2.561663e-04,6.259175e-05
25,3.426320e+02,1.370155e-04,6.259175e-05
26,3.426301e+02,9.197737e-05,4.547474e-13
26,3.426287e+02,9.197737e-05,4.547474e-13
