iter,average value,advantage gap,greedy advantage gap
1,1.463143e+03,1.417028e+01,9.803386e+00
2,1.456919e+03,1.406807e+01,9.810357e+00
3,1.444754e+03,1.385966e+01,9.812497e+00
4,1.421521e+03,1.362565e+01,9.815860e+00
5,1.379174e+03,1.337353e+01,9.814076e+00
6,1.308676e+03,1.263587e+01,9.815112e+00
7,1.208617e+03,1.147027e+01,9.843641e+00
8,1.098965e+03,8.921642e+00,9.845759e+00
9,1.023343e+03,5.328402e+00,9.793607e+00
10,9.965504e+02,5.603336e+00,5.831617e+00
11,9.814032e+02,3.916769e+00,2.455493e+00
12,9.159454e+02,3.178224e+00,1.567493e+00
13,6.313555e+02,2.658795e+00,1.564370e+00
14,3.385458e+02,8.485400e-01,3.090896e-01
15,2.671739e+02,7.626462e-01,1.796903e-01
16,2.619109e+02,1.610338e-01,6.574073e-02
17,2.573611e+02,9.128217e-02,5.500391e-02
18,2.539190e+02,5.335806e-02,5.135729e-02
19,2.534570e+02,4.105406e-02,3.843176e-03
20,2.531495e+02,4.101592e-02,7.508725e-04
21,2.529715e+02,6.707033e-03,9.725978e-04
22,2.528850e+02,2.545225e-03,9.726072e-04
23,2.528359e+02,1.173212e-03,1.041398e-04
24,2.528173e+02,2.896453e-04,2.273737e-13
24,2.528057e+02,2.896453e-04,2.273737e-13
