iter,average value,advantage gap,greedy advantage gap
1,1.420547e+03,1.280239e+01,1.011450e+01
2,1.417866e+03,1.276720e+01,1.011450e+01
3,1.412547e+03,1.269581e+01,1.011450e+01
4,1.402086e+03,1.254931e+01,1.011456e+01
5,1.381850e+03,1.224332e+01,1.011456e+01
6,1.344002e+03,1.159324e+01,1.012065e+01
7,1.277892e+03,1.022477e+01,1.028192e+01
8,1.177570e+03,7.605467e+00,1.069572e+01
9,1.062747e+03,5.321510e+00,1.578576e+01
10,9.999715e+02,3.648063e+00,1.611163e+02
11,9.791556e+02,3.369453e+00,5.292266e+00
12,8.519630e+02,5.449510e+00,1.596761e+00
13,5.197638e+02,1.569657e+00,1.651227e+00
14,2.922279e+02,5.081973e-01,1.642709e+00
15,2.415582e+02,9.194938e-01,1.411842e-01
16,2.386232e+02,9.858162e-02,6.119297e-02
17,2.352172e+02,7.293621e-02,4.989365e-02
18,2.326589e+02,3.472495e-02,5.174893e-02
19,2.317315e+02,2.794249e-02,1.948498e-03
20,2.313028e+02,2.751524e-02,1.019781e-03
21,2.311439e+02,4.751978e-03,1.062429e-03
22,2.310607e+02,1.885796e-03,2.796865e-04
23,2.310259e+02,1.019114e-03,2.249065e-04
24,2.310023e+02,4.979810e-04,2.270532e-04
25,2.309937e+02,1.365256e-04,1.421085e-13
25,2.309909e+02,1.365256e-04,1.421085e-13
