iter,average value,advantage gap,greedy advantage gap
1,1.324815e-01,3.870255e+00,1.708040e-03
2,-1.552503e+01,1.819496e+00,1.708040e-03
3,-1.826783e+01,1.442291e+00,1.708040e-03
4,-1.978727e+01,1.153328e+00,1.708040e-03
5,-2.074596e+01,9.453975e-01,1.708040e-03
6,-2.142532e+01,7.581486e-01,1.708040e-03
7,-2.195596e+01,6.387501e-01,1.708040e-03
8,-2.237943e+01,5.682557e-01,1.708040e-03
9,-2.272350e+01,5.010028e-01,1.708040e-03
10,-2.301031e+01,4.360894e-01,1.708040e-03
11,-2.325824e+01,3.932042e-01,1.708040e-03
12,-2.347370e+01,3.503229e-01,1.708040e-03
13,-2.366439e+01,3.074486e-01,1.708040e-03
14,-2.383282e+01,2.862833e-01,1.708040e-03
15,-2.398271e+01,2.664063e-01,1.708040e-03
16,-2.411271e+01,2.465541e-01,1.708040e-03
17,-2.422889e+01,2.352957e-01,1.708040e-03
18,-2.433744e+01,2.251738e-01,5.964067e-05
19,-2.443878e+01,2.150485e-01,5.964067e-05
20,-2.452890e+01,2.049199e-01,5.964067e-05
21,-2.460341e+01,1.947879e-01,5.964067e-05
22,-2.467161e+01,1.854948e-01,5.964067e-05
23,-2.473618e+01,1.768933e-01,5.964067e-05
24,-2.479317e+01,1.686249e-01,5.964067e-05
25,-2.484362e+01,1.603544e-01,5.964067e-05
26,-2.489032e+01,1.520817e-01,5.964067e-05
27,-2.493301e+01,1.438069e-01,5.964067e-05
28,-2.497164e+01,1.355300e-01,5.964067e-05
29,-2.500609e+01,1.272510e-01,5.964067e-05
30,-2.503561e+01,1.194932e-01,5.964067e-05
31,-2.506363e+01,1.156944e-01,5.964067e-05
32,-2.508978e+01,1.118952e-01,5.964067e-05
33,-2.511475e+01,1.080958e-01,5.964067e-05
34,-2.513893e+01,1.047661e-01,5.964067e-05
35,-2.516071e+01,1.015875e-01,5.964067e-05
36,-2.518100e+01,9.895325e-02,5.964067e-05
37,-2.519872e+01,9.659438e-02,5.964067e-05
38,-2.521452e+01,9.423539e-02,5.964067e-05
39,-2.522985e+01,9.187627e-02,5.964067e-05
40,-2.524438e+01,8.951773e-02,5.964067e-05
41,-2.525798e+01,8.715914e-02,5.964067e-05
42,-2.527033e+01,8.480029e-02,5.964067e-05
43,-2.529316e+01,8.008190e-02,5.964067e-05
44,-2.531491e+01,7.536247e-02,5.964067e-05
45,-2.533465e+01,7.064199e-02,5.964067e-05
46,-2.535365e+01,6.592047e-02,5.964067e-05
47,-2.537088e+01,6.119791e-02,5.964067e-05
48,-2.538697e+01,5.736850e-02,5.964067e-05
49,-2.540183e+01,5.552669e-02,5.964067e-05
50,-2.541492e+01,5.368444e-02,5.964067e-05
51,-2.542649e+01,5.184175e-02,5.964067e-05
52,-2.543677e+01,4.999863e-02,5.964067e-05
53,-2.544587e+01,4.815506e-02,5.964067e-05
54,-2.545481e+01,4.631106e-02,5.964067e-05
55,-2.546303e+01,4.446662e-02,5.964067e-05
56,-2.547058e+01,4.262174e-02,5.964067e-05
57,-2.547783e+01,4.077643e-02,7.105427e-15
57,-2.559597e+01,4.077643e-02,7.105427e-15
