iter,average value,advantage gap,greedy advantage gap
1,-2.521677e-01,3.746936e+00,7.189126e-02
2,-9.720602e+01,2.131492e+00,4.337953e-02
3,-1.743161e+02,9.839469e-01,4.798750e-03
4,-2.131278e+02,5.605927e-01,5.193727e-03
5,-2.294786e+02,3.575344e-01,5.193727e-03
6,-2.370541e+02,2.748651e-01,5.193727e-03
7,-2.410537e+02,2.208359e-01,5.193727e-03
8,-2.433943e+02,1.765726e-01,5.193727e-03
9,-2.448714e+02,1.397296e-01,5.193727e-03
10,-2.458568e+02,1.092572e-01,5.193727e-03
11,-2.465425e+02,8.447194e-02,5.684342e-14
11,-2.489749e+02,8.447194e-02,5.684342e-14
