iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,1.372843e+01,-2.045195e+01,-1.456193e+02,1.372843e+01,-2.045195e+01,-1.456193e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,1.114287e+01,-5.849156e+00,-1.960185e+02,1.243565e+01,-9.743737e+00,-6.872918e+01,0.000000e+00,0.000000e+00,0.000000e+00
3,1.033904e+01,-1.467056e+00,-1.066411e+02,1.173678e+01,-4.830913e+00,-4.805448e+01,0.000000e+00,0.000000e+00,0.000000e+00
4,9.914511e+00,6.898356e-01,-6.514839e+01,1.128121e+01,-2.002959e+00,-3.579754e+01,0.000000e+00,0.000000e+00,0.000000e+00
5,9.591802e+00,1.423317e-01,-8.562469e+01,1.094333e+01,-2.518850e-01,-2.880352e+01,0.000000e+00,0.000000e+00,0.000000e+00
6,9.323029e+00,1.378952e+00,-5.683603e+01,1.067328e+01,8.342350e-01,-2.390983e+01,0.000000e+00,0.000000e+00,0.000000e+00
7,9.119599e+00,1.547619e+00,-7.487760e+01,1.045133e+01,1.633130e+00,-1.903281e+01,0.000000e+00,0.000000e+00,0.000000e+00
8,8.967544e+00,-4.937790e-01,-7.902249e+01,1.026585e+01,2.186410e+00,-1.613162e+01,0.000000e+00,0.000000e+00,0.000000e+00
9,8.692500e+00,3.292230e-01,-6.207598e+01,1.009104e+01,2.603064e+00,-1.397261e+01,0.000000e+00,0.000000e+00,0.000000e+00
10,8.578992e+00,-4.373067e-01,-6.397246e+01,9.939832e+00,2.964948e+00,-1.178245e+01,0.000000e+00,0.000000e+00,0.000000e+00
11,8.455545e+00,-1.142627e+00,-6.477364e+01,9.804897e+00,3.207843e+00,-1.017305e+01,0.000000e+00,0.000000e+00,0.000000e+00
12,8.258865e+00,-1.652883e+00,-5.285552e+01,9.676061e+00,3.475907e+00,-8.646577e+00,0.000000e+00,0.000000e+00,0.000000e+00
13,8.241143e+00,-2.179321e+00,-1.264218e+02,9.565682e+00,3.602127e+00,-6.753786e+00,0.000000e+00,0.000000e+00,0.000000e+00
14,7.985671e+00,-1.598050e+00,-8.914442e+01,9.452824e+00,3.763252e+00,-5.822005e+00,0.000000e+00,0.000000e+00,0.000000e+00
15,7.847646e+00,-9.883468e-01,-1.103084e+02,9.345813e+00,3.871978e+00,-4.895629e+00,0.000000e+00,0.000000e+00,0.000000e+00
16,7.677541e+00,-2.230411e+00,-5.852938e+01,9.241546e+00,4.004097e+00,-3.776050e+00,0.000000e+00,0.000000e+00,0.000000e+00
17,7.563546e+00,-2.490798e+00,-9.590497e+01,9.142840e+00,4.090065e+00,-3.109226e+00,0.000000e+00,0.000000e+00,0.000000e+00
18,7.515976e+00,-2.196938e+00,-7.560997e+01,9.052458e+00,4.172669e+00,-2.152371e+00,0.000000e+00,0.000000e+00,0.000000e+00
19,7.471996e+00,-2.700598e+00,-1.085872e+02,8.969276e+00,4.240541e+00,-1.634598e+00,0.000000e+00,0.000000e+00,0.000000e+00
20,7.308153e+00,-2.051640e+00,-8.507684e+01,8.886220e+00,4.275135e+00,-1.233731e+00,0.000000e+00,0.000000e+00,0.000000e+00
21,7.250452e+00,-3.659296e+00,-8.008332e+01,8.808326e+00,4.315936e+00,-9.099064e-01,0.000000e+00,0.000000e+00,0.000000e+00
22,7.179516e+00,-3.714545e+00,-8.688967e+01,8.734290e+00,4.374079e+00,-1.112192e+00,0.000000e+00,0.000000e+00,0.000000e+00
23,7.079037e+00,-3.323132e+00,-6.711584e+01,8.662322e+00,4.406199e+00,-8.347549e-01,0.000000e+00,0.000000e+00,0.000000e+00
24,6.945714e+00,-3.405392e+00,-5.999250e+01,8.590797e+00,4.458908e+00,-5.814054e-01,0.000000e+00,0.000000e+00,0.000000e+00
25,6.786556e+00,-3.727895e+00,-5.064537e+01,8.518627e+00,4.463334e+00,-8.883553e-01,0.000000e+00,0.000000e+00,0.000000e+00
26,6.837474e+00,-4.239247e+00,-9.424120e+01,8.453967e+00,4.471072e+00,-5.785773e-01,0.000000e+00,0.000000e+00,0.000000e+00
27,6.795543e+00,-3.722433e+00,-7.693192e+01,8.392544e+00,4.487511e+00,-3.108029e-01,0.000000e+00,0.000000e+00,0.000000e+00
28,6.675513e+00,-3.835201e+00,-7.517412e+01,8.331222e+00,4.501126e+00,-2.911712e-01,0.000000e+00,0.000000e+00,0.000000e+00
29,6.563584e+00,-3.466756e+00,-6.507659e+01,8.270269e+00,4.495981e+00,-1.345176e-01,0.000000e+00,0.000000e+00,0.000000e+00
30,6.478803e+00,-3.617169e+00,-5.553690e+01,8.210553e+00,4.510326e+00,1.114543e-01,0.000000e+00,0.000000e+00,0.000000e+00
31,6.436898e+00,-3.532038e+00,-1.115140e+02,8.153338e+00,4.514128e+00,2.477003e-01,0.000000e+00,0.000000e+00,0.000000e+00
32,6.448583e+00,-4.003991e+00,-1.567570e+02,8.100065e+00,4.521335e+00,4.389269e-01,0.000000e+00,0.000000e+00,0.000000e+00
33,6.304450e+00,-3.685128e+00,-7.731990e+01,8.045652e+00,4.522697e+00,6.280567e-01,0.000000e+00,0.000000e+00,0.000000e+00
34,6.279605e+00,-3.915926e+00,-7.999392e+01,7.993710e+00,4.532783e+00,7.458680e-01,0.000000e+00,0.000000e+00,0.000000e+00
35,6.286664e+00,-4.363577e+00,-8.160318e+01,7.944937e+00,4.549318e+00,8.939076e-01,0.000000e+00,0.000000e+00,0.000000e+00
36,6.072359e+00,-3.592671e+00,-1.148521e+02,7.892921e+00,4.558414e+00,1.082714e+00,0.000000e+00,0.000000e+00,0.000000e+00
37,6.102366e+00,-4.626361e+00,-6.250893e+01,7.844528e+00,4.555273e+00,1.192194e+00,0.000000e+00,0.000000e+00,0.000000e+00
38,5.946778e+00,-3.523222e+00,-8.438960e+01,7.794587e+00,4.559371e+00,1.321526e+00,0.000000e+00,0.000000e+00,0.000000e+00
39,5.992653e+00,-4.320306e+00,-1.091710e+02,7.748383e+00,4.553278e+00,9.478467e-01,0.000000e+00,0.000000e+00,0.000000e+00
40,5.955504e+00,-3.828697e+00,-1.053539e+02,7.703561e+00,4.563664e+00,9.705198e-01,0.000000e+00,0.000000e+00,0.000000e+00
41,5.950001e+00,-4.266150e+00,-8.622082e+01,7.660792e+00,4.555961e+00,1.121581e+00,0.000000e+00,0.000000e+00,0.000000e+00
42,5.955981e+00,-4.042993e+00,-6.720380e+01,7.620201e+00,4.559154e+00,1.138767e+00,0.000000e+00,0.000000e+00,0.000000e+00
43,5.812243e+00,-3.091591e+00,-5.373885e+01,7.578155e+00,4.560936e+00,1.211242e+00,0.000000e+00,0.000000e+00,0.000000e+00
44,5.823649e+00,-3.168286e+00,-1.054036e+02,7.538280e+00,4.571302e+00,1.335973e+00,0.000000e+00,0.000000e+00,0.000000e+00
45,5.752183e+00,-3.535495e+00,-8.008865e+01,7.498589e+00,4.563656e+00,1.389333e+00,0.000000e+00,0.000000e+00,0.000000e+00
46,5.673395e+00,-3.449522e+00,-8.670614e+01,7.458911e+00,4.559987e+00,1.479902e+00,0.000000e+00,0.000000e+00,0.000000e+00
47,5.684285e+00,-3.868383e+00,-6.214784e+01,7.421153e+00,4.557652e+00,1.534594e+00,0.000000e+00,0.000000e+00,0.000000e+00
48,5.879129e+00,-4.937990e+00,-7.219527e+01,7.389027e+00,4.563400e+00,1.638974e+00,0.000000e+00,0.000000e+00,0.000000e+00
49,5.659037e+00,-3.615953e+00,-7.582103e+01,7.353722e+00,4.565214e+00,1.744682e+00,0.000000e+00,0.000000e+00,0.000000e+00
50,5.539395e+00,-3.172251e+00,-9.258667e+01,7.317435e+00,4.561213e+00,1.675237e+00,0.000000e+00,0.000000e+00,0.000000e+00
