iter,average value,advantage gap
1,1.435339e+03,1.646864e+01
2,9.994705e+02,1.047623e+01
3,9.953087e+02,1.402793e+01
4,9.872675e+02,2.145819e+01
5,9.542465e+02,5.054327e+01
6,4.173323e+02,3.020750e+00
7,3.891905e+02,1.085143e+00
8,3.863532e+02,1.082473e-01
9,3.862208e+02,1.023008e-02
10,3.862128e+02,8.920935e-04
11,3.862124e+02,2.842171e-13
11,3.862124e+02,2.842171e-13
