iter,average value,advantage gap
1,1.429396e+03,2.026591e+01
2,1.000348e+03,9.917995e+00
3,9.987603e+02,1.097084e+01
4,9.804104e+02,2.710072e+01
5,8.920367e+02,8.263647e+01
6,4.929012e+02,5.008528e+00
7,4.632533e+02,2.278632e+00
8,4.561874e+02,1.093614e+00
9,4.542842e+02,2.638050e-01
10,4.541882e+02,6.563821e-03
11,4.541871e+02,7.389644e-13
11,4.541871e+02,7.389644e-13
