iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,7.823891e+01,-2.617306e+02,-7.726179e+02,7.823891e+01,-2.617306e+02,-7.726179e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,6.026765e+01,-6.713265e+02,-3.518418e+03,6.925328e+01,-4.240825e+02,-1.824444e+03,0.000000e+00,0.000000e+00,0.000000e+00
3,2.221947e+01,-2.187741e+01,-3.556466e+03,5.357534e+01,-2.878533e+02,-1.875829e+03,0.000000e+00,0.000000e+00,0.000000e+00
4,1.962382e+01,1.145891e+01,-4.003762e+02,4.508746e+01,-2.110789e+02,-1.401966e+03,0.000000e+00,0.000000e+00,0.000000e+00
5,1.957062e+01,1.156072e+01,-4.004294e+02,3.998409e+01,-1.652268e+02,-1.117658e+03,0.000000e+00,0.000000e+00,0.000000e+00
6,1.926900e+01,8.944185e+00,-4.007310e+02,3.653158e+01,-1.347129e+02,-9.281705e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,1.907914e+01,8.954245e+00,-4.009209e+02,3.403837e+01,-1.129239e+02,-7.928491e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,1.889564e+01,8.645115e+00,-4.011044e+02,3.214553e+01,-9.658580e+01,-6.913810e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,1.841305e+01,8.532825e+00,-4.015870e+02,3.061970e+01,-8.386734e+01,-6.125150e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,1.793341e+01,-4.028513e+00,-5.691153e+02,2.935107e+01,-7.399391e+01,-5.494702e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,1.749752e+01,-9.092679e+00,-6.329684e+02,2.827348e+01,-6.603171e+01,-4.979277e+02,0.000000e+00,0.000000e+00,0.000000e+00
12,1.675055e+01,-1.630445e+01,-4.739000e+02,2.731323e+01,-5.969040e+01,-4.550378e+02,0.000000e+00,0.000000e+00,0.000000e+00
13,1.528950e+01,-3.182133e+01,-5.717592e+02,2.638833e+01,-5.458906e+01,-4.188588e+02,0.000000e+00,0.000000e+00,0.000000e+00
14,1.618962e+01,-2.243465e+01,-5.169594e+02,2.565985e+01,-5.013158e+01,-3.877839e+02,0.000000e+00,0.000000e+00,0.000000e+00
15,1.561790e+01,-3.735754e+01,-6.107269e+02,2.499039e+01,-4.622289e+01,-3.608904e+02,0.000000e+00,0.000000e+00,0.000000e+00
16,1.488969e+01,-3.735456e+01,-5.892957e+02,2.435909e+01,-4.274725e+01,-3.374042e+02,0.000000e+00,0.000000e+00,0.000000e+00
17,1.338412e+01,-5.164157e+01,-7.026860e+02,2.371351e+01,-3.991539e+01,-3.167696e+02,0.000000e+00,0.000000e+00,0.000000e+00
18,1.241375e+01,-5.950471e+01,-6.834664e+02,2.308574e+01,-3.740319e+01,-2.984816e+02,0.000000e+00,0.000000e+00,0.000000e+00
19,1.311727e+01,-6.226295e+01,-5.984497e+02,2.256109e+01,-3.521210e+01,-2.820817e+02,0.000000e+00,0.000000e+00,0.000000e+00
20,1.063784e+01,-8.463563e+01,-8.631006e+02,2.196492e+01,-3.350932e+01,-2.674457e+02,0.000000e+00,0.000000e+00,0.000000e+00
21,1.134829e+01,-6.773545e+01,-6.894568e+02,2.145937e+01,-3.195563e+01,-2.541698e+02,0.000000e+00,0.000000e+00,0.000000e+00
22,8.436048e+00,-8.577727e+01,-6.610986e+02,2.086740e+01,-3.070877e+01,-2.422332e+02,0.000000e+00,0.000000e+00,0.000000e+00
23,8.720159e+00,-7.809005e+01,-6.549201e+02,2.033926e+01,-2.932805e+01,-2.313222e+02,0.000000e+00,0.000000e+00,0.000000e+00
24,8.531678e+00,-8.056487e+01,-6.137791e+02,1.984728e+01,-2.819613e+01,-2.213282e+02,0.000000e+00,0.000000e+00,0.000000e+00
25,8.954194e+00,-8.449661e+01,-7.448038e+02,1.941155e+01,-2.713697e+01,-2.121169e+02,0.000000e+00,0.000000e+00,0.000000e+00
