iter,average value,advantage gap,greedy advantage gap
1,1.430784e+01,1.055593e+01,6.632812e+00
2,1.049121e+01,3.353372e+00,2.896351e+00
3,1.027411e+01,2.401596e+00,2.846162e+00
4,1.013145e+01,1.940820e+00,2.821752e+00
5,9.981433e+00,1.598287e+00,1.986120e+00
6,9.827564e+00,1.456441e+00,1.763282e+00
7,9.676630e+00,1.323763e+00,1.705960e+00
8,9.526903e+00,1.237634e+00,1.712178e+00
9,9.385785e+00,1.190422e+00,1.417750e+00
10,9.255608e+00,1.101235e+00,1.404222e+00
11,9.129232e+00,1.002784e+00,1.404291e+00
12,9.011569e+00,8.663002e-01,1.387648e+00
13,8.900845e+00,7.961402e-01,1.377055e+00
14,8.799466e+00,8.534414e-01,1.266359e+00
15,8.703462e+00,8.852152e-01,1.256453e+00
16,8.610767e+00,8.930947e-01,1.164310e+00
17,8.524758e+00,8.769854e-01,1.164886e+00
18,8.447352e+00,8.393588e-01,8.948534e-01
19,8.375841e+00,7.830794e-01,7.982904e-01
20,8.306879e+00,7.134055e-01,7.966652e-01
21,8.243688e+00,6.493165e-01,5.930494e-01
22,8.185517e+00,6.369362e-01,5.740980e-01
23,8.131202e+00,6.026626e-01,4.956456e-01
24,8.079917e+00,5.486239e-01,3.497379e-01
25,8.033226e+00,4.868596e-01,1.789721e-01
26,7.988488e+00,4.416473e-01,1.789721e-01
27,7.947210e+00,4.187621e-01,1.789586e-01
28,7.908491e+00,4.153821e-01,1.790386e-01
29,7.873597e+00,4.056822e-01,1.790386e-01
30,7.839911e+00,3.922355e-01,1.790281e-01
31,7.807797e+00,3.761389e-01,1.790287e-01
32,7.777468e+00,3.573188e-01,1.790317e-01
33,7.749423e+00,3.457798e-01,1.790379e-01
34,7.722297e+00,3.332926e-01,1.790379e-01
35,7.695791e+00,3.189850e-01,1.790379e-01
36,7.670381e+00,3.039881e-01,1.389545e-01
37,7.647294e+00,2.976556e-01,1.389684e-01
38,7.625376e+00,2.985506e-01,1.389685e-01
39,7.604057e+00,2.972919e-01,1.389757e-01
40,7.583409e+00,2.941659e-01,1.171069e-01
41,7.564264e+00,2.890934e-01,1.166314e-01
42,7.546385e+00,2.826607e-01,1.165373e-01
43,7.485356e+00,2.495580e-01,1.165373e-01
44,7.435940e+00,2.259696e-01,1.165549e-01
45,7.392987e+00,2.189109e-01,1.164586e-01
46,7.360168e+00,1.981861e-01,2.590064e-02
47,7.333344e+00,1.691715e-01,2.590076e-02
48,7.312342e+00,1.466406e-01,2.589980e-02
49,7.294984e+00,1.371252e-01,2.590008e-02
50,7.281172e+00,1.272482e-01,6.596758e-02
51,7.269718e+00,1.188087e-01,6.849158e-02
52,7.260376e+00,1.125987e-01,6.809284e-02
53,7.252751e+00,1.099333e-01,6.809288e-02
54,7.246602e+00,1.069192e-01,6.809729e-02
55,7.241505e+00,1.044261e-01,6.809745e-02
56,7.237405e+00,1.012633e-01,6.809708e-02
57,7.233820e+00,9.857000e-02,6.809726e-02
58,7.230605e+00,9.580455e-02,6.809727e-02
59,7.227930e+00,9.195419e-02,6.809741e-02
60,7.225581e+00,8.628595e-02,1.317862e-02
61,7.223382e+00,8.064887e-02,1.317859e-02
62,7.221429e+00,7.450163e-02,1.317859e-02
63,7.219651e+00,6.811223e-02,1.317859e-02
64,7.218041e+00,6.295574e-02,1.317855e-02
