iter,average value,advantage gap,greedy advantage gap
1,1.430245e+01,8.759158e+00,7.112802e+00
2,1.032194e+01,3.297872e+00,4.742462e+00
3,1.003233e+01,2.693567e+00,2.609058e+00
4,9.744426e+00,2.091599e+00,2.611876e+00
5,9.431242e+00,2.097940e+00,1.927684e+00
6,9.114287e+00,1.713459e+00,1.558695e+00
7,8.804713e+00,1.521594e+00,1.876836e+00
8,8.521649e+00,1.233112e+00,1.878016e+00
9,8.258335e+00,1.058881e+00,1.532439e+00
10,8.024097e+00,1.023879e+00,1.494015e+00
11,7.828439e+00,1.088349e+00,1.019804e+00
12,7.656075e+00,1.079486e+00,1.016722e+00
13,7.497903e+00,1.017247e+00,1.017615e+00
14,7.355960e+00,9.322004e-01,9.073314e-01
15,7.224122e+00,9.067848e-01,9.076653e-01
16,7.102344e+00,9.121826e-01,9.081988e-01
17,6.992229e+00,8.856501e-01,9.073070e-01
18,6.891294e+00,8.343115e-01,9.075678e-01
19,6.803356e+00,7.632839e-01,7.435919e-01
20,6.724784e+00,6.835148e-01,7.429261e-01
21,6.652057e+00,6.548901e-01,7.428790e-01
22,6.587614e+00,6.585158e-01,7.436688e-01
23,6.531840e+00,6.553901e-01,7.436788e-01
24,6.481444e+00,6.429549e-01,7.437034e-01
25,6.436096e+00,6.217089e-01,7.552376e-01
26,6.396284e+00,5.923264e-01,6.196376e-01
27,6.360911e+00,5.544637e-01,6.196618e-01
28,6.329563e+00,5.128900e-01,6.196650e-01
29,6.301698e+00,4.662390e-01,6.061854e-01
30,6.276810e+00,4.497966e-01,5.831681e-01
31,6.254340e+00,4.492068e-01,4.576940e-01
32,6.233740e+00,4.402229e-01,4.577447e-01
33,6.214782e+00,4.235403e-01,4.351461e-01
34,6.197359e+00,4.048644e-01,1.218827e-01
35,6.182109e+00,3.844690e-01,1.218827e-01
36,6.168072e+00,3.632273e-01,1.218826e-01
37,6.154763e+00,3.420904e-01,1.218826e-01
38,6.142551e+00,3.203597e-01,1.218827e-01
39,6.131360e+00,2.979586e-01,1.218827e-01
40,6.120838e+00,2.758582e-01,1.218010e-01
41,6.110800e+00,2.615225e-01,1.218010e-01
42,6.101212e+00,2.688914e-01,1.218010e-01
43,6.070598e+00,2.827703e-01,1.123847e-01
44,6.048701e+00,2.694084e-01,1.123847e-01
45,6.032703e+00,2.484320e-01,1.123849e-01
46,6.020438e+00,2.232545e-01,4.604709e-02
47,6.010275e+00,2.095708e-01,4.604652e-02
48,6.001880e+00,1.986482e-01,4.604652e-02
49,5.994461e+00,1.850520e-01,4.604754e-02
50,5.988373e+00,1.679533e-01,4.604754e-02
51,5.983044e+00,1.492788e-01,4.604755e-02
52,5.978237e+00,1.324959e-01,4.605098e-02
53,5.973767e+00,1.177556e-01,4.605098e-02
54,5.969595e+00,1.039217e-01,4.605407e-02
55,5.965638e+00,9.187673e-02,2.116182e-02
56,5.961883e+00,8.137045e-02,2.044336e-02
57,5.958362e+00,7.214001e-02,2.044336e-02
58,5.954975e+00,6.390932e-02,1.311660e-02
59,5.951954e+00,5.653502e-02,1.311662e-02
60,5.949058e+00,5.238236e-02,1.310639e-02
61,5.946260e+00,5.000149e-02,1.310639e-02
62,5.943567e+00,4.761639e-02,1.310643e-02
63,5.941103e+00,4.533666e-02,1.310699e-02
64,5.938881e+00,4.362052e-02,1.310696e-02
65,5.936746e+00,4.193538e-02,1.310700e-02
66,5.934629e+00,4.026908e-02,1.310698e-02
67,5.932564e+00,3.865240e-02,1.310698e-02
68,5.930794e+00,3.700783e-02,1.310699e-02
69,5.929090e+00,3.533843e-02,1.164104e-02
70,5.927373e+00,3.437972e-02,1.164104e-02
71,5.925672e+00,3.343818e-02,1.164104e-02
72,5.924035e+00,3.247718e-02,1.164104e-02
73,5.922468e+00,3.153564e-02,1.164100e-02
74,5.920955e+00,3.061483e-02,1.067242e-02
75,5.919595e+00,2.969749e-02,1.067248e-02
76,5.918318e+00,2.879049e-02,9.390119e-03
77,5.917184e+00,2.789949e-02,9.390140e-03
78,5.916308e+00,2.699681e-02,9.390140e-03
79,5.915622e+00,2.611335e-02,9.390146e-03
80,5.915025e+00,2.525192e-02,9.390170e-03
81,5.914478e+00,2.441283e-02,9.390170e-03
82,5.913964e+00,2.359521e-02,9.390850e-03
83,5.913505e+00,2.279622e-02,9.390850e-03
84,5.911922e+00,1.972915e-02,9.390845e-03
85,5.910726e+00,1.722900e-02,9.390274e-03
86,5.909723e+00,1.582222e-02,9.389584e-03
87,5.908965e+00,1.509810e-02,9.389584e-03
88,5.908374e+00,1.446098e-02,9.389584e-03
89,5.907879e+00,1.382291e-02,6.319245e-03
90,5.907473e+00,1.333501e-02,6.319242e-03
91,5.907099e+00,1.329777e-02,6.319242e-03
92,5.906754e+00,1.324696e-02,6.319242e-03
93,5.906467e+00,1.318072e-02,6.318790e-03
94,5.906234e+00,1.308793e-02,6.318748e-03
95,5.906061e+00,1.284686e-02,6.318748e-03
96,5.905887e+00,1.260477e-02,6.318653e-03
97,5.905725e+00,1.236103e-02,6.318646e-03
98,5.905565e+00,1.211505e-02,6.318646e-03
99,5.905405e+00,1.186807e-02,6.318739e-03
100,5.905248e+00,1.161897e-02,6.318739e-03
110,5.904068e+00,9.064480e-03,1.705485e-03
120,5.903481e+00,6.411334e-03,1.705485e-03
130,5.902342e+00,3.421155e-03,1.705476e-03
140,5.901227e+00,2.716344e-03,1.705477e-03
150,5.900704e+00,2.141777e-03,8.387298e-04
160,5.900415e+00,1.764317e-03,2.004758e-04
170,5.900051e+00,1.200993e-03,2.401874e-05
180,5.899766e+00,6.094845e-04,1.635533e-04
190,5.899633e+00,4.371802e-04,2.450586e-05
200,5.899564e+00,2.676738e-04,2.449733e-05
210,5.899527e+00,1.442803e-04,2.449733e-05
220,5.899501e+00,1.032127e-04,2.449733e-05
230,5.899493e+00,8.737763e-05,5.668713e-07
240,5.899486e+00,7.142627e-05,5.668713e-07
248,5.899459e+00,5.375454e-05,2.842171e-14
