iter,point value,point opt_lb,point uni_opt_lb,agg value,agg opt_lb,agg uni_opt_lb,true value,true opt_lb,true uni_opt_lb
1,7.806658e+01,-2.758981e+02,-6.912351e+02,7.806658e+01,-2.758981e+02,-6.912351e+02,0.000000e+00,0.000000e+00,0.000000e+00
2,6.939557e+01,-7.224991e+02,-3.929291e+03,7.373108e+01,-4.566362e+02,-2.008102e+03,0.000000e+00,0.000000e+00,0.000000e+00
3,2.319940e+01,-4.719480e+01,-3.954487e+03,5.688719e+01,-3.136294e+02,-1.930320e+03,0.000000e+00,0.000000e+00,0.000000e+00
4,1.995974e+01,3.529706e+00,-3.937776e+03,4.765533e+01,-2.318970e+02,-1.442750e+03,0.000000e+00,0.000000e+00,0.000000e+00
5,1.952407e+01,9.571109e+00,-4.004759e+02,4.202907e+01,-1.820472e+02,-1.150295e+03,0.000000e+00,0.000000e+00,0.000000e+00
6,1.952407e+01,9.571109e+00,-4.004759e+02,3.827824e+01,-1.490725e+02,-9.553253e+02,0.000000e+00,0.000000e+00,0.000000e+00
7,1.925814e+01,5.774723e+00,-3.797419e+02,3.556108e+01,-1.254146e+02,-8.451873e+02,0.000000e+00,0.000000e+00,0.000000e+00
8,1.907368e+01,3.514117e+00,-3.799263e+02,3.350016e+01,-1.075986e+02,-7.460412e+02,0.000000e+00,0.000000e+00,0.000000e+00
9,1.888470e+01,8.622391e-01,-3.801153e+02,3.187622e+01,-9.392420e+01,-6.610495e+02,0.000000e+00,0.000000e+00,0.000000e+00
10,1.884649e+01,8.354683e-01,-3.801535e+02,3.057324e+01,-8.345181e+01,-5.930599e+02,0.000000e+00,0.000000e+00,0.000000e+00
11,1.867021e+01,2.130681e-01,-3.803298e+02,2.949115e+01,-7.488174e+01,-5.374480e+02,0.000000e+00,0.000000e+00,0.000000e+00
12,1.866787e+01,2.232844e-01,-3.803321e+02,2.858921e+01,-6.781456e+01,-4.911050e+02,0.000000e+00,0.000000e+00,0.000000e+00
